,doi_suffix,doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_redirect_SC,error,not_clickable
23,mbp.0000000000000120,10.1097/mbp.0000000000000120,https://doi.org/10.1097/mbp.0000000000000120,Blood pressure and heart rate responses in volunteer firefighters while wearing personal protective equipment,journal-article,False,8/1/15,2015.0,Blood Pressure Monitoring,1359-5237,1359-5237,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T06:07:18.513495,2,"[{'given': 'Deborah L.', 'family': 'Feairheller', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
24,wnr.0000000000000266,10.1097/wnr.0000000000000266,https://doi.org/10.1097/wnr.0000000000000266,Acute exercise increases oxygenated and deoxygenated hemoglobin in the prefrontal cortex,journal-article,False,11/12/14,2014.0,NeuroReport,0959-4965,0959-4965,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-02-10T22:31:42.707788,2,"[{'given': 'Grace E.', 'family': 'Giles', 'sequence': 'first'}, {'given': 'Tad T.', 'family': 'Brunyé', 'sequence': 'additional'}, {'given': 'Marianna D.', 'family': 'Eddy', 'sequence': 'additional'}, {'given': 'Caroline R.', 'family': 'Mahoney', 'sequence': 'additional'}, {'given': 'Stephanie A.', 'family': 'Gagnon', 'sequence': 'additional'}, {'given': 'Holly A.', 'family': 'Taylor', 'sequence': 'additional'}, {'given': 'Robin B.', 'family': 'Kanarek', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
25,gme.0000000000000208,10.1097/gme.0000000000000208,https://doi.org/10.1097/gme.0000000000000208,Low-volume high-intensity interval training rapidly improves cardiopulmonary function in postmenopausal women,journal-article,False,10/1/14,2014.0,Menopause,1072-3714,1072-3714,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T14:00:57.463954,2,"[{'given': 'Markos', 'family': 'Klonizakis', 'sequence': 'first'}, {'given': 'James', 'family': 'Moss', 'sequence': 'additional'}, {'given': 'Stephen', 'family': 'Gilbert', 'sequence': 'additional'}, {'given': 'David', 'family': 'Broom', 'sequence': 'additional'}, {'given': 'Jeff', 'family': 'Foster', 'sequence': 'additional'}, {'given': 'Garry A.', 'family': 'Tew', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
26,phm.0000000000000046,10.1097/phm.0000000000000046,https://doi.org/10.1097/phm.0000000000000046,Relationship Between Pulmonary Function and Exercise Capacity in Individuals with Spinal Cord Injury,journal-article,False,5/1/14,2014.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T17:48:00.649302,2,"[{'given': 'Maya', 'family': 'Battikha', 'sequence': 'first'}, {'given': 'Luis', 'family': 'Sà', 'sequence': 'additional'}, {'given': 'Aidan', 'family': 'Porter', 'sequence': 'additional'}, {'given': 'J. Andrew', 'family': 'Taylor', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
27,gme.0b013e31829e4a35,10.1097/gme.0b013e31829e4a35,https://doi.org/10.1097/gme.0b013e31829e4a35,Oral estrogen therapy may mitigate the effects of aerobic training on cardiorespiratory fitness in postmenopausal women,journal-article,False,4/1/14,2014.0,Menopause,1072-3714,1072-3714,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-04T05:19:49.417074,2,"[{'given': 'Crivaldo Gomes', 'family': 'Cardoso', 'sequence': 'first'}, {'given': 'Fábio Leandro', 'family': 'Medina', 'sequence': 'additional'}, {'given': 'Luiz Gustavo', 'family': 'Pinto', 'sequence': 'additional'}, {'given': 'Bruna', 'family': 'Oneda', 'sequence': 'additional'}, {'given': 'Luiz Augusto Riani', 'family': 'Costa', 'sequence': 'additional'}, {'given': 'Eliana', 'family': 'Labes', 'sequence': 'additional'}, {'given': 'Sandra Baliero', 'family': 'Abrahão', 'sequence': 'additional'}, {'given': 'Taís', 'family': 'Tinucci', 'sequence': 'additional'}, {'given': 'Décio', 'family': 'Mion', 'sequence': 'additional'}, {'given': 'Angela Maggio', 'family': 'Fonseca', 'sequence': 'additional'}, {'given': 'Cláudia Luica', 'family': 'de Moraes Forjaz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
28,gme.0b013e31829d2a00,10.1097/gme.0b013e31829d2a00,https://doi.org/10.1097/gme.0b013e31829d2a00,Effects of estrogen therapy and aerobic training on sympathetic activity and hemodynamics in healthy postmenopausal women,journal-article,False,4/1/14,2014.0,Menopause,1072-3714,1072-3714,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-04T19:16:55.676384,2,"[{'given': 'Bruna', 'family': 'Oneda', 'sequence': 'first'}, {'given': 'Crivaldo G.', 'family': 'Cardoso', 'sequence': 'additional'}, {'given': 'Cláudia L. M.', 'family': 'Forjaz', 'sequence': 'additional'}, {'given': 'Tatiana G.', 'family': 'Araújo', 'sequence': 'additional'}, {'given': 'Fernanda R.', 'family': 'Bernardo', 'sequence': 'additional'}, {'given': 'Josiane Lima', 'family': 'de Gusmão', 'sequence': 'additional'}, {'given': 'Luiz Gustavo', 'family': 'Pinto', 'sequence': 'additional'}, {'given': 'Eliana', 'family': 'Labes', 'sequence': 'additional'}, {'given': 'Sandra B.', 'family': 'Abrahão', 'sequence': 'additional'}, {'given': 'Décio', 'family': 'Mion', 'sequence': 'additional'}, {'given': 'Angela M.', 'family': 'Fonseca', 'sequence': 'additional'}, {'given': 'Taís', 'family': 'Tinucci', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
29,ajp.0b013e31828ccd0f,10.1097/ajp.0b013e31828ccd0f,https://doi.org/10.1097/ajp.0b013e31828ccd0f,"A Randomized, Single-Blind, Controlled, Parallel Assignment Study of Exercise Versus Education as Adjuvant in the Treatment of Peripheral Neuropathic Pain",journal-article,False,2/1/14,2014.0,The Clinical Journal of Pain,0749-8047,0749-8047,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-02-17T20:07:59.925983,2,"[{'given': 'Cory', 'family': 'Toth', 'sequence': 'first'}, {'given': 'Shauna', 'family': 'Brady', 'sequence': 'additional'}, {'given': 'Francois', 'family': 'Gagnon', 'sequence': 'additional'}, {'given': 'Kellie', 'family': 'Wigglesworth', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
30,ajp.0b013e318262ddfe,10.1097/ajp.0b013e318262ddfe,https://doi.org/10.1097/ajp.0b013e318262ddfe,Prior Eccentric Exercise Augments Muscle Pain and Perception of Effort During Cycling Exercise,journal-article,False,5/1/13,2013.0,The Clinical Journal of Pain,0749-8047,0749-8047,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T18:49:20.134772,2,"[{'given': 'Christopher D.', 'family': 'Black', 'sequence': 'first'}, {'given': 'Richard M.', 'family': 'Dobson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
31,phm.0b013e318269d9bb,10.1097/phm.0b013e318269d9bb,https://doi.org/10.1097/phm.0b013e318269d9bb,The Electrically Assisted Bicycle,journal-article,False,11/1/12,2012.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2022-03-23T10:47:44.578665,2,"[{'given': 'Julien', 'family': 'Louis', 'sequence': 'first'}, {'given': 'Jeanick', 'family': 'Brisswalter', 'sequence': 'additional'}, {'given': 'Cédric', 'family': 'Morio', 'sequence': 'additional'}, {'given': 'Charlie', 'family': 'Barla', 'sequence': 'additional'}, {'given': 'Jean-Jacques', 'family': 'Temprado', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
32,hjh.0b013e3283588d46,10.1097/hjh.0b013e3283588d46,https://doi.org/10.1097/hjh.0b013e3283588d46,Exercise training restores the endothelial progenitor cells number and function in hypertension,journal-article,False,11/1/12,2012.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T02:28:15.161204,2,"[{'given': 'Tiago', 'family': 'Fernandes', 'sequence': 'first'}, {'given': 'Juliana S.', 'family': 'Nakamuta', 'sequence': 'additional'}, {'given': 'Flávio C.', 'family': 'Magalhães', 'sequence': 'additional'}, {'given': 'Fernanda R.', 'family': 'Roque', 'sequence': 'additional'}, {'given': 'Carolina', 'family': 'Lavini-Ramos', 'sequence': 'additional'}, {'given': 'Isolmar T.', 'family': 'Schettert', 'sequence': 'additional'}, {'given': 'Verônica', 'family': 'Coelho', 'sequence': 'additional'}, {'given': 'José E.', 'family': 'Krieger', 'sequence': 'additional'}, {'given': 'Edilamar M.', 'family': 'Oliveira', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
33,hjh.0b013e32834f41b1,10.1097/hjh.0b013e32834f41b1,https://doi.org/10.1097/hjh.0b013e32834f41b1,The relationship between arterial stiffness and increase in blood pressure during exercise in normotensive persons,journal-article,False,3/1/12,2012.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T12:43:26.140300,2,"[{'given': 'Jidong', 'family': 'Sung', 'sequence': 'first'}, {'given': 'Soo Hee', 'family': 'Choi', 'sequence': 'additional'}, {'given': 'Yoon-Ho', 'family': 'Choi', 'sequence': 'additional'}, {'given': 'Duk-Kyung', 'family': 'Kim', 'sequence': 'additional'}, {'given': 'Won Hah', 'family': 'Park', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
34,phm.0b013e318238a29c,10.1097/phm.0b013e318238a29c,https://doi.org/10.1097/phm.0b013e318238a29c,Aerobic Fitness Testing in Chronic Nonspecific Low Back Pain,journal-article,False,12/1/11,2011.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T02:35:41.566907,2,"[{'given': 'Antonio Ignacio', 'family': 'Cuesta-Vargas', 'sequence': 'first'}, {'given': 'Sophie', 'family': 'Heywood', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
35,jcm.0b013e328349a268,10.2459/jcm.0b013e328349a268,https://doi.org/10.2459/jcm.0b013e328349a268,Association between right ventricular two-dimensional strain and exercise capacity in patients with either idiopathic or ischemic dilated cardiomyopathy,journal-article,False,9/1/11,2011.0,Journal of Cardiovascular Medicine,1558-2027,1558-2027,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T04:14:21.401347,2,"[{'given': 'Gemma', 'family': 'Salerno', 'sequence': 'first'}, {'given': 'Antonello', 'family': 'D’Andrea', 'sequence': 'additional'}, {'given': 'Eduardo', 'family': 'Bossone', 'sequence': 'additional'}, {'given': 'Raffaella', 'family': 'Scarafile', 'sequence': 'additional'}, {'given': 'Lucia', 'family': 'Riegler', 'sequence': 'additional'}, {'given': 'Giovanni', 'family': 'Di Salvo', 'sequence': 'additional'}, {'given': 'Rita', 'family': 'Gravino', 'sequence': 'additional'}, {'given': 'Enrica', 'family': 'Pezzullo', 'sequence': 'additional'}, {'given': 'Giuseppe', 'family': 'Limongelli', 'sequence': 'additional'}, {'given': 'Massimo', 'family': 'Romano', 'sequence': 'additional'}, {'given': 'Sergio', 'family': 'Cuomo', 'sequence': 'additional'}, {'given': 'Giuseppe', 'family': 'Pacileo', 'sequence': 'additional'}, {'given': 'Pio', 'family': 'Caso', 'sequence': 'additional'}, {'given': 'Maria G.', 'family': 'Russo', 'sequence': 'additional'}, {'given': 'Raffaele', 'family': 'Calabrò', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
36,phm.0b013e31821f6e32,10.1097/phm.0b013e31821f6e32,https://doi.org/10.1097/phm.0b013e31821f6e32,Outcome Measures and Rehabilitation Treatment in Patients Affected by Charcot-Marie-Tooth Neuropathy,journal-article,False,8/1/11,2011.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T12:31:14.025678,2,"[{'given': 'Giovanni', 'family': 'Maggi', 'sequence': 'first'}, {'given': 'Margherita', 'family': 'Monti Bragadin', 'sequence': 'additional'}, {'given': 'Luca', 'family': 'Padua', 'sequence': 'additional'}, {'given': 'Elisabetta', 'family': 'Fiorina', 'sequence': 'additional'}, {'given': 'Emilia', 'family': 'Bellone', 'sequence': 'additional'}, {'given': 'Marina', 'family': 'Grandis', 'sequence': 'additional'}, {'given': 'Lizia', 'family': 'Reni', 'sequence': 'additional'}, {'given': 'Alessandra', 'family': 'Bennicelli', 'sequence': 'additional'}, {'given': 'Manuela', 'family': 'Grosso', 'sequence': 'additional'}, {'given': 'Riccardo', 'family': 'Saporiti', 'sequence': 'additional'}, {'given': 'Debora', 'family': 'Scorsone', 'sequence': 'additional'}, {'given': 'Riccardo', 'family': 'Zuccarino', 'sequence': 'additional'}, {'given': 'Emanuele', 'family': 'Crimi', 'sequence': 'additional'}, {'given': 'Angelo', 'family': 'Schenone', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
37,phm.0b013e31820f960f,10.1097/phm.0b013e31820f960f,https://doi.org/10.1097/phm.0b013e31820f960f,Effect of Aerobic High-Intensity Hybrid Training on Stroke Volume and Peak Oxygen Consumption in Men with Spinal Cord Injury,journal-article,False,5/1/11,2011.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T06:28:45.996686,2,"[{'given': 'Berit', 'family': 'Brurok', 'sequence': 'first'}, {'given': 'Jan', 'family': 'Helgerud', 'sequence': 'additional'}, {'given': 'Trine', 'family': 'Karlsen', 'sequence': 'additional'}, {'given': 'Gunnar', 'family': 'Leivseth', 'sequence': 'additional'}, {'given': 'Jan', 'family': 'Hoff', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
38,phm.0b013e3181e7229a,10.1097/phm.0b013e3181e7229a,https://doi.org/10.1097/phm.0b013e3181e7229a,Optimization and Reliability of a Deep Water Running Test in Healthy Adults Older than 45 Years,journal-article,False,9/1/10,2010.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T13:37:24.850915,2,"[{'given': 'Mathieu', 'family': 'Gayda', 'sequence': 'first'}, {'given': 'Martin', 'family': 'Juneau', 'sequence': 'additional'}, {'given': 'Thibaut', 'family': 'Guiraud', 'sequence': 'additional'}, {'given': 'Jean', 'family': 'Lambert', 'sequence': 'additional'}, {'given': 'Anil', 'family': 'Nigam', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
