doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,publisher_status_code
10.1016/j.brainres.2021.147439,https://doi.org/10.1016/j.brainres.2021.147439,One single physical exercise session improves memory persistence by hippocampal activation of D1 dopamine receptors and PKA signaling in rats,journal-article,FALSE,7/1/21,2021,Brain Research,0006-8993,0006-8993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-29T11:54:17.675027,2,"[{'ORCID': 'http://orcid.org/0000-0002-3412-0452', 'given': 'Karine', 'family': 'Ramires Lima', 'sequence': 'first', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-4529-4757', 'given': 'Ana Carolina', 'family': 'de Souza da Rosa', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Steffanie', 'family': 'Severo Picua', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0003-1547-9061', 'given': 'Shara', 'family': 'Souza e Silva', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-5968-0619', 'given': 'Náthaly', 'family': 'Marks Soares', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-9008-2091', 'given': 'Pâmela', 'family': 'Billig Mello-Carpes', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.nut.2021.111377,https://doi.org/10.1016/j.nut.2021.111377,Caffeine decreases ammonemia in athletes using a ketogenic diet during prolonged exercise,journal-article,FALSE,11/1/21,2021,Nutrition,0899-9007,0899-9007,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-16T20:21:34.528587,2,"[{'given': 'Eduardo', 'family': 'Prado', 'sequence': 'first'}, {'given': 'Aníbal', 'family': 'Magalhães-Neto', 'sequence': 'additional'}, {'given': 'José Rezende', 'family': 'Neto', 'sequence': 'additional'}, {'given': 'Adriana', 'family': 'Bassini', 'sequence': 'additional'}, {'given': 'Luiz-Claudio', 'family': 'Cameron', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jsams.2021.07.013,https://doi.org/10.1016/j.jsams.2021.07.013,Fast or slow start? The role of running strategies in triathlon,journal-article,FALSE,8/1/21,2021,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-06T21:05:13.256381,2,"[{'given': 'Kristina', 'family': 'Skroce', 'sequence': 'first'}, {'given': 'Cantor', 'family': 'Tarperi', 'sequence': 'additional'}, {'given': 'Iacopo', 'family': 'Brasi', 'sequence': 'additional'}, {'given': 'Luciano', 'family': 'Bertinato', 'sequence': 'additional'}, {'given': 'Federico', 'family': 'Schena', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apmr.2021.07.001,https://doi.org/10.1016/j.apmr.2021.07.001,PILOT STUDY OF ENHANCING CARDIORESPIRATORY EXERCISE RESPONSE IN PEOPLE WITH ADVANCED MULTIPLE SCLEROSIS WITH HYBRID FUNCTIONAL ELECTRICAL STIMULATION,journal-article,FALSE,7/1/21,2021,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-18T21:02:31.312049,2,"[{'given': 'Suzanne', 'family': 'Máté', 'sequence': 'first'}, {'given': 'Megan', 'family': 'Soutter', 'sequence': 'additional'}, {'given': 'Daniel', 'family': 'Hackett', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Barnett', 'sequence': 'additional'}, {'given': 'Maria Fiatarone', 'family': 'Singh', 'sequence': 'additional'}, {'given': 'Ché', 'family': 'Fornusek', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2021.102922,https://doi.org/10.1016/j.jtherbio.2021.102922,Effect of ice slurry ingestion on core temperature and blood pressure response after exercise in a hot environment,journal-article,FALSE,5/1/21,2021,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-11T17:37:05.077155,2,"[{'ORCID': 'http://orcid.org/0000-0001-8311-0851', 'given': 'Mariko', 'family': 'Nakamura', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Daisuke', 'family': 'Nakamura', 'sequence': 'additional'}, {'given': 'Mikinobu', 'family': 'Yasumatsu', 'sequence': 'additional'}, {'given': 'Hideyuki', 'family': 'Takahashi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.humov.2021.102849,https://doi.org/10.1016/j.humov.2021.102849,Cost of transport at preferred walking speeds are minimized while walking on moderately steep incline surfaces,journal-article,FALSE,10/1/21,2021,Human Movement Science,0167-9457,0167-9457,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-09T21:02:29.956641,2,"[{'given': 'Alexis D.', 'family': 'Gidley', 'sequence': 'first'}, {'given': 'D. Eli', 'family': 'Lankford', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.jsams.2021.07.005,https://doi.org/10.1016/j.jsams.2021.07.005,Physical testing characteristics better explain draft outcome than in-game movement profile in junior elite Australian rules football players,journal-article,FALSE,7/1/21,2021,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-13T01:14:24.293957,2,"[{'given': 'Jacob', 'family': 'Jennings', 'sequence': 'first'}, {'given': 'Daniel W.', 'family': 'Wundersitz', 'sequence': 'additional'}, {'given': 'Courtney J.', 'family': 'Sullivan', 'sequence': 'additional'}, {'given': 'Stephen D.', 'family': 'Cousins', 'sequence': 'additional'}, {'given': 'Gerry', 'family': 'Tehan', 'sequence': 'additional'}, {'given': 'Michael I.', 'family': 'Kingsley', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.physbeh.2021.113531,https://doi.org/10.1016/j.physbeh.2021.113531,Effects of low-intensity exercise on local skin and whole-body thermal sensation in hypothermic young males,journal-article,FALSE,10/1/21,2021,Physiology & Behavior,0031-9384,0031-9384,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],"[{'updated': '2022-05-24T00:53:08.880932', 'url': 'http://manuscript.elsevier.com/S0031938421002213/pdf/S0031938421002213.pdf', 'url_for_pdf': 'http://manuscript.elsevier.com/S0031938421002213/pdf/S0031938421002213.pdf', 'url_for_landing_page': 'https://doi.org/10.1016/j.physbeh.2021.113531', 'evidence': 'open (via crossref license, author manuscript)', 'license': 'elsevier-specific: oa user license', 'version': 'acceptedVersion', 'host_type': 'publisher', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-07-28'}]",2021-07-30T20:44:14.132897,2,"[{'given': 'Tomomi', 'family': 'Fujimoto', 'sequence': 'first'}, {'given': 'Naoto', 'family': 'Fujii', 'sequence': 'additional'}, {'given': 'Kohei', 'family': 'Dobashi', 'sequence': 'additional'}, {'given': 'Yinhang', 'family': 'Cao', 'sequence': 'additional'}, {'given': 'Ryoko', 'family': 'Matsutake', 'sequence': 'additional'}, {'given': 'Masataka', 'family': 'Takayanagi', 'sequence': 'additional'}, {'given': 'Narihiko', 'family': 'Kondo', 'sequence': 'additional'}, {'given': 'Takeshi', 'family': 'Nishiyasu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.lfs.2021.119816,https://doi.org/10.1016/j.lfs.2021.119816,Effects of aerobic and resistance exercise training associated with carnosine precursor supplementation on maximal strength and V̇O2max in rats with heart failure,journal-article,FALSE,10/1/21,2021,Life Sciences,0024-3205,0024-3205,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-18T07:12:23.833132,2,"[{'given': 'Giuseppe Potrick', 'family': 'Stefani', 'sequence': 'first'}, {'given': 'Lucas', 'family': 'Capalonga', 'sequence': 'additional'}, {'given': 'Lucas Ribeiro', 'family': 'da Silva', 'sequence': 'additional'}, {'given': 'Thiago Gomes', 'family': 'Heck', 'sequence': 'additional'}, {'given': 'Matias Nunes', 'family': 'Frizzo', 'sequence': 'additional'}, {'given': 'Lucas Machado', 'family': 'Sulzbacher', 'sequence': 'additional'}, {'given': 'Maicon Machado', 'family': 'Sulzbacher', 'sequence': 'additional'}, {'given': 'Diovana', 'family': 'de Batista', 'sequence': 'additional'}, {'given': 'Samlai', 'family': 'Vedovatto', 'sequence': 'additional'}, {'given': 'Ana Paula Santin', 'family': 'Bertoni', 'sequence': 'additional'}, {'given': 'Márcia Rosângela', 'family': 'Wink', 'sequence': 'additional'}, {'given': 'Pedro', 'family': 'Dal Lago', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apergo.2021.103503,https://doi.org/10.1016/j.apergo.2021.103503,Energy cost and knee extensor strength changes following multiple day military load carriage,journal-article,FALSE,11/1/21,2021,Applied Ergonomics,0003-6870,0003-6870,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-06T02:26:19.756504,2,"[{'given': 'Scales', 'family': 'James', 'sequence': 'first'}, {'given': 'Coleman', 'family': 'Damian', 'sequence': 'additional'}, {'given': 'Brown', 'family': 'Mathew', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.exger.2021.111458,https://doi.org/10.1016/j.exger.2021.111458,"Relationship of sedentary time, physical activity and fitness with 1,25-dihydroxyvitamin D in middle-aged sedentary adults: The FIT-AGEING study",journal-article,FALSE,9/1/21,2021,Experimental Gerontology,0531-5565,0531-5565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-03T17:37:21.263483,2,"[{'given': 'Alejandro', 'family': 'De-la-O', 'sequence': 'first'}, {'given': 'Lucas', 'family': 'Jurado-Fasoli', 'sequence': 'additional'}, {'given': 'Manuel J.', 'family': 'Castillo', 'sequence': 'additional'}, {'given': 'Ángel', 'family': 'Gutiérrez', 'sequence': 'additional'}, {'given': 'Francisco J.', 'family': 'Amaro-Gahete', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.physbeh.2021.113505,https://doi.org/10.1016/j.physbeh.2021.113505,Effects of high-intensity interval exercise and moderate-intensity continuous exercise on executive function of healthy young males,journal-article,FALSE,10/1/21,2021,Physiology & Behavior,0031-9384,0031-9384,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-06-27T16:51:30.335291,2,"[{'given': 'Yuxin', 'family': 'ZHU', 'sequence': 'first'}, {'given': 'Fenghua', 'family': 'SUN', 'sequence': 'additional'}, {'given': 'Ming Ming', 'family': 'CHIU', 'sequence': 'additional'}, {'given': 'Agatha Yi-Sum', 'family': 'SIU', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.yebeh.2021.108086,https://doi.org/10.1016/j.yebeh.2021.108086,Two-minute exercise testing is sufficient to estimate maximal cardiorespiratory fitness in people with epilepsy,journal-article,FALSE,8/1/21,2021,Epilepsy & Behavior,1525-5050,1525-5050,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-06-07T21:02:04.151861,2,"[{'ORCID': 'http://orcid.org/0000-0001-6295-9792', 'given': 'Natan', 'family': 'Feter', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'César A.', 'family': 'Häfele', 'sequence': 'additional'}, {'given': 'Júlia', 'family': 'Cassuriaga', 'sequence': 'additional'}, {'given': 'Emily C.', 'family': 'Smith', 'sequence': 'additional'}, {'given': 'Vítor', 'family': 'Häfele', 'sequence': 'additional'}, {'given': 'Lucas', 'family': 'Rosseto', 'sequence': 'additional'}, {'given': 'Jeff S.', 'family': 'Coombes', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-6707-814X', 'given': 'Airton J.', 'family': 'Rombaldi', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Marcelo C.', 'family': 'da Silva', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.jsams.2021.05.002,https://doi.org/10.1016/j.jsams.2021.05.002,Aerobic fitness as a parameter of importance for labour loss in the heat,journal-article,FALSE,8/1/21,2021,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-02-26T08:28:33.884892,2,"[{'given': 'Josh', 'family': 'Foster', 'sequence': 'first'}, {'given': 'James W.', 'family': 'Smallcombe', 'sequence': 'additional'}, {'given': 'Simon G.', 'family': 'Hodder', 'sequence': 'additional'}, {'given': 'Ollie', 'family': 'Jay', 'sequence': 'additional'}, {'given': 'Andreas D.', 'family': 'Flouris', 'sequence': 'additional'}, {'given': 'Nathan B.', 'family': 'Morris', 'sequence': 'additional'}, {'given': 'Lars', 'family': 'Nybo', 'sequence': 'additional'}, {'given': 'George', 'family': 'Havenith', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.niox.2021.03.006,https://doi.org/10.1016/j.niox.2021.03.006,Multiple-day high-dose beetroot juice supplementation does not improve pulmonary or muscle deoxygenation kinetics of well-trained cyclists in normoxia and hypoxia,journal-article,FALSE,6/1/21,2021,Nitric Oxide,1089-8603,1089-8603,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-24T13:11:13.703531,2,"[{'ORCID': 'http://orcid.org/0000-0001-9793-5168', 'given': 'Torben', 'family': 'Rokkedal-Lausch', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Jesper', 'family': 'Franch', 'sequence': 'additional'}, {'given': 'Mathias K.', 'family': 'Poulsen', 'sequence': 'additional'}, {'given': 'Lars P.', 'family': 'Thomsen', 'sequence': 'additional'}, {'given': 'Eddie', 'family': 'Weitzberg', 'sequence': 'additional'}, {'given': 'Ernest N.', 'family': 'Kamavuako', 'sequence': 'additional'}, {'given': 'Dan S.', 'family': 'Karbing', 'sequence': 'additional'}, {'given': 'Ryan G.', 'family': 'Larsen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.hlc.2021.01.004,https://doi.org/10.1016/j.hlc.2021.01.004,Decline Is Not Inevitable: Exercise Capacity Trajectory in an Australian and New Zealand Fontan Cohort,journal-article,FALSE,9/1/21,2021,"Heart, Lung and Circulation",1443-9506,1443-9506,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-06T15:41:36.326409,2,"[{'given': 'Derek L.', 'family': 'Tran', 'sequence': 'first'}, {'given': 'Cameron', 'family': 'Rodrigues', 'sequence': 'additional'}, {'given': 'Karin', 'family': 'du Plessis', 'sequence': 'additional'}, {'given': 'Diana', 'family': 'Zannino', 'sequence': 'additional'}, {'given': 'Glen M.', 'family': 'Davis', 'sequence': 'additional'}, {'given': 'David S.', 'family': 'Celermajer', 'sequence': 'additional'}, {'given': 'Yves', 'family': ""d'Udekem"", 'sequence': 'additional'}, {'given': 'Rachael', 'family': 'Cordina', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.clnesp.2021.01.035,https://doi.org/10.1016/j.clnesp.2021.01.035,Efficacy of dietary nitrate-rich beetroot juice supplementation in patients with chronic obstructive pulmonary disease (COPD): A systematic review and meta-analysis,journal-article,FALSE,4/1/21,2021,Clinical Nutrition ESPEN,2405-4577,2405-4577,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-21T12:15:57.095024,2,"[{'given': 'Somia', 'family': 'Alshafie', 'sequence': 'first'}, {'given': 'Ghidaa Osama', 'family': 'El-Helw', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0003-4139-8812', 'given': 'Aya M.', 'family': 'Fayoud', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-8312-3959', 'given': 'Asmaa Ahmed', 'family': 'Elrashedy', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-4030-942X', 'given': 'Mohamed Ibrahim', 'family': 'Gbreel', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-0573-0577', 'given': 'Saba Saleh', 'family': 'Alfayoumi', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-2659-1553', 'given': 'Islam Mayhoub', 'family': 'Mohamed', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Gehad Taha', 'family': 'Abdelwadoud', 'sequence': 'additional'}, {'given': 'Alaa Saad', 'family': 'Isa', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-7273-9221', 'given': 'Khaled Mohamed', 'family': 'Ragab', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-3605-1101', 'given': 'Anas Zakarya', 'family': 'Nourelden', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.exger.2021.111246,https://doi.org/10.1016/j.exger.2021.111246,Physical performance level in sarcomeric mitochondria creatine kinase knockout mouse model throughout ageing,journal-article,FALSE,4/1/21,2021,Experimental Gerontology,0531-5565,0531-5565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-05-05T19:32:19.905291,2,"[{'given': 'R.', 'family': 'Niel', 'sequence': 'first'}, {'given': 'L.', 'family': 'Le Moyec', 'sequence': 'additional'}, {'given': 'T.', 'family': 'Launay', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Mille-Hamard', 'sequence': 'additional'}, {'given': 'M.N.', 'family': 'Triba', 'sequence': 'additional'}, {'given': 'O.', 'family': 'Maciejak', 'sequence': 'additional'}, {'given': 'V.L.', 'family': 'Billat', 'sequence': 'additional'}, {'given': 'I.', 'family': 'Momken', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apergo.2021.103371,https://doi.org/10.1016/j.apergo.2021.103371,The effect of physical training modality on exercise performance with police-related personal protective equipment,journal-article,FALSE,5/1/21,2021,Applied Ergonomics,0003-6870,0003-6870,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-26T01:11:37.204854,2,"[{'given': 'Lukas', 'family': 'Zwingmann', 'sequence': 'first'}, {'ORCID': 'http://orcid.org/0000-0001-8865-3951', 'given': 'Marco', 'family': 'Hoppstock', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Jan-Peter', 'family': 'Goldmann', 'sequence': 'additional'}, {'given': 'Patrick', 'family': 'Wahl', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.apmr.2020.12.011,https://doi.org/10.1016/j.apmr.2020.12.011,Effect of Aerobic Exercise on Cardiopulmonary Responses and Predictors of Change in Individuals With Parkinson's Disease,journal-article,FALSE,5/1/21,2021,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-05-02T02:55:08.344765,2,"[{'given': 'Amanda L.', 'family': 'Penko', 'sequence': 'first'}, {'given': 'Nicole M.', 'family': 'Zimmerman', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Crawford', 'sequence': 'additional'}, {'given': 'Susan M.', 'family': 'Linder', 'sequence': 'additional'}, {'given': 'Jay L.', 'family': 'Alberts', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jsams.2020.10.002,https://doi.org/10.1016/j.jsams.2020.10.002,Set distance time trials for predicting maximal aerobic speed in female Australian Rules Footballers,journal-article,FALSE,4/1/21,2021,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-25T22:48:05.118841,2,"[{'ORCID': 'http://orcid.org/0000-0003-4196-3295', 'given': 'Mia', 'family': 'Lundquist', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Maximillian J.', 'family': 'Nelson', 'sequence': 'additional'}, {'given': 'Thomas', 'family': 'Debenedictis', 'sequence': 'additional'}, {'given': 'Stuart', 'family': 'Gollan', 'sequence': 'additional'}, {'given': 'Joel T.', 'family': 'Fuller', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-8659-4094', 'given': 'Trent', 'family': 'Larwood', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-3871-8646', 'given': 'Clint R.', 'family': 'Bellenger', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.marenvres.2020.105224,https://doi.org/10.1016/j.marenvres.2020.105224,Contrasting effects of constant and fluctuating pCO2 conditions on the exercise physiology of coral reef fishes,journal-article,FALSE,1/1/21,2021,Marine Environmental Research,0141-1136,0141-1136,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T06:57:55.785630,2,"[{'given': 'Kelly D.', 'family': 'Hannan', 'sequence': 'first'}, {'given': 'Shannon J.', 'family': 'McMahon', 'sequence': 'additional'}, {'given': 'Philip L.', 'family': 'Munday', 'sequence': 'additional'}, {'given': 'Jodie L.', 'family': 'Rummer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
