doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_suffix
10.1177/0961203310397081,https://doi.org/10.1177/0961203310397081,Abnormal chronotropic reserve and heart rate recovery in patients with SLE: a case–control study,journal-article,False,5/19/11,2011.0,Lupus,"0961-2033,1477-0962",0961-2033,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T06:27:13.312909,2,"[{'given': 'DM Leite do', 'family': 'Prado', 'sequence': 'first', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}, {'given': 'B', 'family': 'Gualano', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}, {'name': 'School of Physical Education and Sport, University of São Paulo, Brazil'}]}, {'given': 'R', 'family': 'Miossi', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}, {'given': 'AL', 'family': 'Sá-Pinto', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}, {'given': 'FR', 'family': 'Lima', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}, {'given': 'H', 'family': 'Roschel', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}, {'name': 'School of Physical Education and Sport, University of São Paulo, Brazil'}]}, {'given': 'EF', 'family': 'Borba', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}, {'given': 'E', 'family': 'Bonfá', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Rheumatology, School of Medicine, University of São Paulo, Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0961203310397081
10.2466/05.25.pms.112.2.539-548,https://doi.org/10.2466/05.25.pms.112.2.539-548,Response Normalized Omni Rating of Perceived Exertion at the Ventilatory Breakpoint in Division i Football Players,journal-article,False,4/1/11,2011.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T03:32:18.037208,2,"[{'given': 'Fredric L.', 'family': 'Goss', 'sequence': 'first', 'affiliation': [{'name': 'Center for Exercise and Health-Fitness Research, University of Pittsburgh'}]}, {'given': 'Robert J.', 'family': 'Robertson', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Exercise and Health-Fitness Research, University of Pittsburgh'}]}, {'given': 'Michael', 'family': 'Gallagher', 'suffix': 'Jr.', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Exercise and Health-Fitness Research, University of Pittsburgh'}]}, {'given': 'Anthony', 'family': 'Piroli', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Exercise and Health-Fitness Research, University of Pittsburgh'}]}, {'given': 'Elizabeth F.', 'family': 'Nagle', 'sequence': 'additional', 'affiliation': [{'name': 'Center for Exercise and Health-Fitness Research, University of Pittsburgh'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,05.25.pms.112.2.539-548
10.2466/06.07.13.27.pms.112.1.201-210,https://doi.org/10.2466/06.07.13.27.pms.112.1.201-210,Validation of the Italian Version of the Omni Scale of Perceived Exertion in a Sample of Italian-Speaking Adults,journal-article,False,2/1/11,2011.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T10:07:15.215603,2,"[{'given': 'Laura', 'family': 'Guidetti', 'sequence': 'first', 'affiliation': [{'name': 'Department of Health Sciences, University of Rome “Foro Italico”'}]}, {'given': 'Marianna', 'family': 'Broccatelli', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health Sciences, University of Rome “Foro Italico”'}]}, {'given': 'Carlo', 'family': 'Baldari', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health Sciences, University of Rome “Foro Italico”'}]}, {'given': 'Cosme Franklim', 'family': 'Buzzachera', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health Sciences, University of Rome “Foro Italico”'}]}, {'given': 'Fredric L.', 'family': 'Goss', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Physical Activity, University of Pittsburgh'}]}, {'given': 'Alan C.', 'family': 'Utter', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health, Leisure, and Exercise Science, Appalachian State University'}]}, {'given': 'Antonio', 'family': 'Sgadari', 'sequence': 'additional', 'affiliation': [{'name': 'Fitness Center for the Aged, Department of Gerontological, Geriatric and Physiatrie Sciences, Catholic University of Sacred Heart, Rome'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,06.07.13.27.pms.112.1.201-210
10.1258/rsmsmj.55.2.31,https://doi.org/10.1258/rsmsmj.55.2.31,Exercise at Altitude,journal-article,False,5/1/10,2010.0,Scottish Medical Journal,"0036-9330,2045-6441",0036-9330,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T14:01:27.654312,2,"[{'given': 'B', 'family': 'Drust', 'sequence': 'first', 'affiliation': [{'name': 'Reader in Applied Exercise Physiology, Research Institute for Sport and Exercise Sciences, School of Human Sciences, Liverpool John Moores University, Liverpool'}]}, {'given': 'J', 'family': 'Waterhouse', 'sequence': 'additional', 'affiliation': [{'name': 'Professor of Chronobiology, Research Institute for Sport and Exercise Sciences, School of Human Sciences, Liverpool John Moores University, Liverpool'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,rsmsmj.55.2.31
10.1177/039463201002300118,https://doi.org/10.1177/039463201002300118,Nad(P)H Oxidase and Pro-Inflammatory Response during Maximal Exercise: Role of C242T Polymorphism of the P22PHOX Subunit,journal-article,False,1/1/10,2010.0,International Journal of Immunopathology and Pharmacology,"2058-7384,2058-7384",0394-6320,False,False,SAGE Publications,False,closed,False,,,[],[],2021-05-28T20:47:13.870206,2,"[{'given': 'P.', 'family': 'Izzicupo', 'sequence': 'first'}, {'given': 'V.', 'family': 'Di Valerio', 'sequence': 'additional'}, {'given': 'M.A.', 'family': ""D'Amico"", 'sequence': 'additional'}, {'given': 'M.', 'family': 'Di Mauro', 'sequence': 'additional', 'affiliation': [{'name': ""Department Biomedical Sciences, University G. d'Annunzio Chieti-Pescara, Chieti""}]}, {'given': 'A.', 'family': 'Pennelli', 'sequence': 'additional', 'affiliation': [{'name': ""Department of Human Movement, University G. d'Annunzio Chieti-Pescara, Chieti""}]}, {'given': 'S.', 'family': 'Falone', 'sequence': 'additional', 'affiliation': [{'name': ""Department of Basic and Applied Biology, University of L'Aquila""}]}, {'given': 'G.', 'family': 'Alberti', 'sequence': 'additional', 'affiliation': [{'name': 'University of Milan, Italy'}]}, {'given': 'F.', 'family': 'Amicarelli', 'sequence': 'additional', 'affiliation': [{'name': ""Department of Basic and Applied Biology, University of L'Aquila""}]}, {'given': 'S.', 'family': 'Miscia', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Gallina', 'sequence': 'additional', 'affiliation': [{'name': ""Department of Human Movement, University G. d'Annunzio Chieti-Pescara, Chieti""}]}, {'given': 'A.', 'family': 'Di Baldassarre', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,039463201002300118
10.1177/0269215508096760,https://doi.org/10.1177/0269215508096760,Effects of intradialytic exercise training on health-related quality of life indices in haemodialysis patients,journal-article,False,1/1/09,2009.0,Clinical Rehabilitation,"0269-2155,1477-0873",0269-2155,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T03:49:57.137980,2,"[{'given': 'Stavroula', 'family': 'Ouzouni', 'sequence': 'first', 'affiliation': [{'name': 'Laboratory of Sports Medicine, Aristotle University of Thessaloniki'}]}, {'given': 'Evangelia', 'family': 'Kouidi', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Sports Medicine, Aristotle University of Thessaloniki'}]}, {'given': 'Athanasios', 'family': 'Sioulis', 'sequence': 'additional', 'affiliation': [{'name': 'First Internal Medicine Department - Renal Unit, AHEPA Hospital, Aristotle University of Thessaloniki'}]}, {'given': 'Dimitrios', 'family': 'Grekas', 'sequence': 'additional', 'affiliation': [{'name': 'First Internal Medicine Department - Renal Unit, AHEPA Hospital, Aristotle University of Thessaloniki'}]}, {'given': 'Asterios', 'family': 'Deligiannis', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Sports Medicine, Aristotle University of Thessaloniki, Thessaloniki, Greece,'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0269215508096760
10.2466/pms.107.1.181-188,https://doi.org/10.2466/pms.107.1.181-188,Validation of the OMNI Scale of Perceived Exertion in a Sample of Spanish-Speaking Youth from the USA,journal-article,False,8/1/08,2008.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T03:52:17.238218,2,"[{'given': 'Richard R.', 'family': 'Suminski', 'sequence': 'first', 'affiliation': [{'name': 'Kansas City University of Medicine and Biosciences'}]}, {'given': 'Robert J.', 'family': 'Robertson', 'sequence': 'additional', 'affiliation': [{'name': 'University of Pittsburgh'}]}, {'given': 'Fredric L.', 'family': 'Goss', 'sequence': 'additional', 'affiliation': [{'name': 'University of Pittsburgh'}]}, {'given': 'Norma', 'family': 'Olvera', 'sequence': 'additional', 'affiliation': [{'name': 'University of Houston'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.107.1.181-188
10.1177/0269215507080125,https://doi.org/10.1177/0269215507080125,Comparative analysis of oxygen uptake in elderly subjects performing two walk tests: the six-minute walk test and the 200-m fast walk test,journal-article,False,2/1/08,2008.0,Clinical Rehabilitation,"0269-2155,1477-0873",0269-2155,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T18:25:48.065636,2,"[{'given': 'Vincent', 'family': 'Gremeaux', 'sequence': 'first', 'affiliation': [{'name': 'Rehabilitation Department, University Hospital Dijon and INSERM-U887,                         Dijon,'}]}, {'given': 'Marwan', 'family': 'Iskandar', 'sequence': 'additional', 'affiliation': [{'name': 'INSERM-U887, Dijon, Dominic Pérénnou'}]}, {'given': 'Gaëlle', 'family': 'Kervio', 'sequence': 'additional', 'affiliation': [{'name': 'INSERM-U887, Dijon, Dominic Pérénnou'}]}, {'given': 'Gaëlle', 'family': 'Deley', 'sequence': 'additional', 'affiliation': [{'name': 'INSERM-U887, Dijon, Dominic Pérénnou'}]}, {'given': 'Dominic', 'family': 'Pérénnou', 'sequence': 'additional', 'affiliation': [{'name': 'Rehabilitation Department, University Hospital Dijon and INSERM-U887,                         Dijon, France'}]}, {'given': 'Jean-Marie', 'family': 'Casillas', 'sequence': 'additional', 'affiliation': [{'name': 'Rehabilitation Department, University Hospital Dijon and INSERM-U887,                         Dijon, France'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0269215507080125
10.1177/0269215507081580,https://doi.org/10.1177/0269215507081580,A pilot randomized controlled trial to evaluate the benefit of the cardiac rehabilitation paradigm for the non-acute ischaemic stroke population,journal-article,False,2/1/08,2008.0,Clinical Rehabilitation,"0269-2155,1477-0873",0269-2155,False,False,SAGE Publications,False,closed,False,,,[],[],2021-04-21T01:32:55.309644,2,"[{'given': 'Olive', 'family': 'Lennon', 'sequence': 'first', 'affiliation': [{'name': 'Stroke Rehabilitation Unit, Baggot Street Community Hospital,'}]}, {'given': 'Aisling', 'family': 'Carey', 'sequence': 'additional', 'affiliation': [{'name': 'Stroke Rehabilitation Unit, Baggot Street Community Hospital'}]}, {'given': 'Niamh', 'family': 'Gaffney', 'sequence': 'additional', 'affiliation': [{'name': 'Stroke Rehabilitation Unit, Baggot Street Community Hospital'}]}, {'given': 'Julia', 'family': 'Stephenson', 'sequence': 'additional', 'affiliation': [{'name': 'Stroke Rehabilitation Unit, Baggot Street Community Hospital'}]}, {'given': 'Catherine', 'family': 'Blake', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physiotherapy and Performance Science, University College Dublin, Ireland'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0269215507081580
10.2466/pms.105.4.1109-1116,https://doi.org/10.2466/pms.105.4.1109-1116,Effect of Coffee Ingestion on Physiological Responses and Ratings of Perceived Exertion during Submaximal Endurance Exercise,journal-article,False,12/1/07,2007.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-06-10T12:19:58.416217,2,"[{'given': 'Shinichi', 'family': 'Demura', 'sequence': 'first', 'affiliation': [{'name': 'Graduate School of Natural Science & Technology, Kanazawa University'}]}, {'given': 'Takayoshi', 'family': 'Yamada', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health & Physical Education, Fukui National College of Technology'}]}, {'given': 'Naoko', 'family': 'Terasawa', 'sequence': 'additional', 'affiliation': [{'name': 'Graduate School of Natural Science & Technology, Kanazawa University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.105.4.1109-1116
10.1177/1358863x07081317,https://doi.org/10.1177/1358863x07081317,The effect of current cigarette smoking on calf muscle hemoglobin oxygen saturation in patients with intermittent claudication,journal-article,False,8/1/07,2007.0,Vascular Medicine,"1358-863X,1477-0377",1358-863X,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T13:19:53.855884,2,"[{'given': 'Azhar', 'family': 'Afaq', 'sequence': 'first', 'affiliation': [{'name': 'Department of Medicine, Section of Cardiology, Univ. of Oklahoma Health                         Center, Oklahoma City, OK, USA'}]}, {'given': 'Polly S', 'family': 'Montgomery', 'sequence': 'additional', 'affiliation': [{'name': 'CMRI Metabolic Research Center, University of Oklahoma Health Sciences                         Center, Oklahoma City, OK, USA'}]}, {'given': 'Kristy J', 'family': 'Scott', 'sequence': 'additional', 'affiliation': [{'name': 'CMRI Metabolic Research Center, University of Oklahoma Health Sciences                         Center, Oklahoma City, OK, USA'}]}, {'given': 'Steve M', 'family': 'Blevins', 'sequence': 'additional', 'affiliation': [{'name': 'Section of General Internal Medicine Univ. of Oklahoma Health Sciences                         Center, Oklahoma City, OK, USA'}]}, {'given': 'Thomas L', 'family': 'Whitsett', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Medicine, Section of Cardiology, Univ. of Oklahoma Health                         Center, Oklahoma City, OK, USA'}]}, {'given': 'Andrew W', 'family': 'Gardner', 'sequence': 'additional', 'affiliation': [{'name': 'CMRI Metabolic Research Center, University of Oklahoma Health Sciences                         Center, Oklahoma City, OK, USA, andrew-gardner@ ouhsc.edu'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1358863x07081317
10.1177/1545968307300400,https://doi.org/10.1177/1545968307300400,Physiological Cost Index as a Proxy Measure for the Oxygen Cost of Gait in Stroke Patients,journal-article,False,3/16/07,2007.0,Neurorehabilitation and Neural Repair,"1545-9683,1552-6844",1545-9683,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T11:33:09.655192,2,"[{'given': 'Eric', 'family': 'Fredrickson', 'sequence': 'first', 'affiliation': [{'name': 'Department of Veterans Affairs, Louis Stokes Cleveland VA Medical Center, Cleveland, Ohio'}]}, {'given': 'Robert L.', 'family': 'Ruff', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Veterans Affairs, Louis Stokes Cleveland VA Medical Center, Cleveland, Ohio'}]}, {'given': 'Janis J.', 'family': 'Daly', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Veterans Affairs, Louis Stokes Cleveland VA Medical Center, Cleveland, Ohio,'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1545968307300400
10.1177/0883073807304206,https://doi.org/10.1177/0883073807304206,Exercise Capacity in a Child With McArdle Disease,journal-article,False,7/1/07,2007.0,Journal of Child Neurology,"0883-0738,1708-8283",0883-0738,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T13:55:48.776195,2,"[{'given': 'Margarita', 'family': 'Pérez', 'sequence': 'first', 'affiliation': [{'name': 'Universidad Europea de Madrid'}]}, {'given': 'José L.', 'family': 'Maté-Muñoz', 'sequence': 'additional', 'affiliation': [{'name': 'Universidad Europea de Madrid'}]}, {'given': 'Carl', 'family': 'Foster', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise and Sport Science, University of Wisconsin-La Crosse'}]}, {'given': 'Juan C.', 'family': 'Rubio', 'sequence': 'additional', 'affiliation': [{'name': 'Hospital Universitario 12 de Octubre, Madrid, Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Spain'}]}, {'given': 'Antoni L.', 'family': 'Andreu', 'sequence': 'additional', 'affiliation': [{'name': ""Centre d'Investigacions en Bioquímica y Biología Molecular, Hospital Universitari Vall d'Hebron, Barcelona, Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Spain""}]}, {'given': 'Miguel A.', 'family': 'Martín', 'sequence': 'additional', 'affiliation': [{'name': 'Hospital Universitario 12 de Octubre, Madrid, Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Spain'}]}, {'given': 'Joaquín', 'family': 'Arenas', 'sequence': 'additional', 'affiliation': [{'name': 'Hospital Universitario 12 de Octubre, Madrid, Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Spain'}]}, {'given': 'Alejandro', 'family': 'Lucia', 'sequence': 'additional', 'affiliation': [{'name': 'Universidad Europea de Madrid,'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0883073807304206
