doi,CR_status_code,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1111/j.1600-0838.2012.01446.x,200,500.0,,j.1600-0838.2012.01446.x,https://doi.org/10.1111/j.1600-0838.2012.01446.x,Faster pulmonary oxygen uptake kinetics in children vs adults due to enhancements in oxygen delivery and extraction,journal-article,False,2/21/12,2012.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-12T22:38:02.687329,2,"[{'given': 'E.', 'family': 'Leclair', 'sequence': 'first', 'affiliation': [{'name': 'Laboratory of Human Movement Studies - EA4488; University Lille Nord de France; Lille France'}, {'name': 'School of Kinesiology and Health Science; Faculty of Health; York University; Toronto Ontario Canada'}]}, {'given': 'S.', 'family': 'Berthoin', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Human Movement Studies - EA4488; University Lille Nord de France; Lille France'}]}, {'given': 'B.', 'family': 'Borel', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Human Movement Studies - EA4488; University Lille Nord de France; Lille France'}]}, {'given': 'D.', 'family': 'Thevenet', 'sequence': 'additional', 'affiliation': [{'name': 'Ecole Normale Supérieure Cachan - Laboratoire «Mouvement, Sport, Santé»; Rennes France'}]}, {'given': 'H.', 'family': 'Carter', 'sequence': 'additional', 'affiliation': [{'name': 'Chelsea School; University of Brighton; Eastbourne UK'}]}, {'given': 'G.', 'family': 'Baquet', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Human Movement Studies - EA4488; University Lille Nord de France; Lille France'}]}, {'given': 'P.', 'family': 'Mucci', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Human Movement Studies - EA4488; University Lille Nord de France; Lille France'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1752-699x.2012.00283.x,200,500.0,,j.1752-699x.2012.00283.x,https://doi.org/10.1111/j.1752-699x.2012.00283.x,Time spent in vigorous physical activity is associated with increased exhaled nitric oxide in non-asthmatic adolescents,journal-article,False,3/5/12,2012.0,The Clinical Respiratory Journal,1752-6981,1752-6981,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T20:28:09.686266,2,"[{'given': 'Christine', 'family': 'Sachs-Olsen', 'sequence': 'first'}, {'given': 'Sveinung', 'family': 'Berntsen', 'sequence': 'additional'}, {'given': 'Karin Cecilie', 'family': 'Lødrup Carlsen', 'sequence': 'additional'}, {'given': 'Sigmund Alfred', 'family': 'Anderssen', 'sequence': 'additional'}, {'given': 'Petter', 'family': 'Mowinckel', 'sequence': 'additional'}, {'given': 'Kai-Håkon', 'family': 'Carlsen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01423.x,200,500.0,,j.1600-0838.2011.01423.x,https://doi.org/10.1111/j.1600-0838.2011.01423.x,Lactate accumulation in response to supramaximal exercise in rowers,journal-article,False,1/31/12,2012.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2022-05-10T06:33:33.474758,2,"[{'given': 'H.', 'family': 'Maciejewski', 'sequence': 'first'}, {'given': 'M.', 'family': 'Bourdin', 'sequence': 'additional', 'affiliation': [{'name': 'University of Lyon; University Lyon 1; IFSTTAR; LBMC UMR_T 9406; Oullins; France'}]}, {'given': 'J.-R.', 'family': 'Lacour', 'sequence': 'additional', 'affiliation': [{'name': 'University of Lyon; University Lyon 1; IFSTTAR; LBMC UMR_T 9406; Oullins; France'}]}, {'given': 'C.', 'family': 'Denis', 'sequence': 'additional', 'affiliation': [{'name': 'Universitary Hospital Centre (CHU); Saint-Etienne; France'}]}, {'given': 'B.', 'family': 'Moyen', 'sequence': 'additional', 'affiliation': [{'name': 'University of Lyon; University Lyon 1; IFSTTAR; LBMC UMR_T 9406; Oullins; France'}]}, {'given': 'L.', 'family': 'Messonnier', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory of Exercise Physiology, EA 4338; University of Savoie; Le Bourget du Lac; France'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01403.x,200,500.0,,j.1600-0838.2011.01403.x,https://doi.org/10.1111/j.1600-0838.2011.01403.x,Acclimatization improves submaximal exercise economy at 5533 m,journal-article,False,11/3/11,2011.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-05-21T21:12:35.086090,2,"[{'given': 'T. D.', 'family': 'Latshang', 'sequence': 'first'}, {'given': 'A. J.', 'family': 'Turk', 'sequence': 'additional'}, {'given': 'T.', 'family': 'Hess', 'sequence': 'additional', 'affiliation': [{'name': 'Pulmonary Division; Department of Internal Medicine; Cantonal Hospital Winterthur; Winterthur; Switzerland'}]}, {'given': 'O. D.', 'family': 'Schoch', 'sequence': 'additional', 'affiliation': [{'name': 'Pulmonary Division; Department of Internal Medicine; Cantonal Hospital St. Gallen; St. Gallen; Switzerland'}]}, {'given': 'M. M.', 'family': 'Bosch', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Ophthalmology; University Hospital; Zurich; Switzerland'}]}, {'given': 'D.', 'family': 'Barthelmes', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Ophthalmology; University Hospital; Zurich; Switzerland'}]}, {'given': 'T. M.', 'family': 'Merz', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Intensive Care Medicine; University Hospital Berne; Berne; Switzerland'}]}, {'given': 'U.', 'family': 'Hefti', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Surgery; Cantonal Hospital Aarau; Aarau; Switzerland'}]}, {'given': 'J. Pichler', 'family': 'Hefti', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Laboratory Medicine; Cantonal Hospital Aarau; Aarau; Switzerland'}]}, {'given': 'M.', 'family': 'Maggiorini', 'sequence': 'additional'}, {'given': 'K. E.', 'family': 'Bloch', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01379.x,200,500.0,,j.1600-0838.2011.01379.x,https://doi.org/10.1111/j.1600-0838.2011.01379.x,Effects of frequency on gross efficiency and performance in roller ski skating,journal-article,False,9/13/11,2011.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T19:07:43.329079,2,"[{'given': 'S.', 'family': 'Leirdal', 'sequence': 'first', 'affiliation': [{'name': 'Human Movement Science Programme; Norwegian University of Science and Technology; Trondheim; Norway'}]}, {'given': 'Ø.', 'family': 'Sandbakk', 'sequence': 'additional', 'affiliation': [{'name': 'Human Movement Science Programme; Norwegian University of Science and Technology; Trondheim; Norway'}]}, {'given': 'G.', 'family': 'Ettema', 'sequence': 'additional', 'affiliation': [{'name': 'Human Movement Science Programme; Norwegian University of Science and Technology; Trondheim; Norway'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01396.x,200,500.0,,j.1600-0838.2011.01396.x,https://doi.org/10.1111/j.1600-0838.2011.01396.x,Influence of aerobic cycle exercise training on patellar tendon cross-sectional area in older women,journal-article,False,10/7/11,2011.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T20:05:21.791730,2,"[{'given': 'R. A.', 'family': 'Standley', 'sequence': 'first', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}, {'given': 'M. P.', 'family': 'Harber', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}, {'given': 'J. D.', 'family': 'Lee', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}, {'given': 'A. R.', 'family': 'Konopka', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}, {'given': 'S. W.', 'family': 'Trappe', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}, {'given': 'T. A.', 'family': 'Trappe', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory; Ball State University; Muncie; Indiana; USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01365.x,200,500.0,,j.1600-0838.2011.01365.x,https://doi.org/10.1111/j.1600-0838.2011.01365.x,Heart rate variability in prediction of individual adaptation to endurance training in recreational endurance runners,journal-article,False,8/3/11,2011.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-04-19T20:48:17.273899,2,"[{'given': 'V.', 'family': 'Vesterinen', 'sequence': 'first'}, {'given': 'K.', 'family': 'Häkkinen', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Hynynen', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Mikkola', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Hokka', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Nummela', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2011.01351.x,200,500.0,,j.1600-0838.2011.01351.x,https://doi.org/10.1111/j.1600-0838.2011.01351.x,Adaptations to aerobic interval training: interactive effects of exercise intensity and total work duration,journal-article,False,8/3/11,2011.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T19:14:11.890155,2,"[{'given': 'S.', 'family': 'Seiler', 'sequence': 'first'}, {'given': 'K.', 'family': 'Jøranson', 'sequence': 'additional'}, {'given': 'B. V.', 'family': 'Olesen', 'sequence': 'additional'}, {'given': 'K. J.', 'family': 'Hetlelid', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/jir.12251,200,500.0,,jir.12251,https://doi.org/10.1111/jir.12251,"Effect of continuous aerobic vs. interval training on selected anthropometrical, physiological and functional parameters of adults with Down syndrome",journal-article,False,1/25/16,2016.0,Journal of Intellectual Disability Research,0964-2633,0964-2633,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T11:22:57.893773,2,"[{'given': 'P.H.', 'family': 'Boer', 'sequence': 'first', 'affiliation': [{'name': 'Physical Activity, Sport and Recreation (PhASRec) Research Focus Area; Faculty of Health Sciences, North West University; Potchefstroom South Africa'}]}, {'given': 'S. J.', 'family': 'Moss', 'sequence': 'additional', 'affiliation': [{'name': 'Physical Activity, Sport and Recreation (PhASRec) Research Focus Area; Faculty of Health Sciences, North West University; Potchefstroom South Africa'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cphy.c100072,200,503.0,,cphy.c100072,https://doi.org/10.1002/cphy.c100072,Oxygen Uptake Kinetics,other,False,4/1/12,2012.0,Comprehensive Physiology,,,False,False,Wiley,False,closed,False,,,[],[],2021-06-13T05:23:51.847237,2,"[{'given': 'David C.', 'family': 'Poole', 'sequence': 'first'}, {'given': 'Andrew M.', 'family': 'Jones', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cphy.c110007,200,503.0,,cphy.c110007,https://doi.org/10.1002/cphy.c110007,Bioenergetics of Exercising Humans,other,False,1/1/12,2012.0,Comprehensive Physiology,,,False,False,Wiley,False,closed,False,,,[],[],2021-06-12T15:31:58.917532,2,"[{'given': 'George A.', 'family': 'Brooks', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1399-5448.2012.00889.x,200,500.0,,j.1399-5448.2012.00889.x,https://doi.org/10.1111/j.1399-5448.2012.00889.x,Hormonal response during physical exercise of different intensities in adolescents with type 1 diabetes and healthy controls,journal-article,False,11/22/12,2012.0,Pediatric Diabetes,1399-543X,1399-543X,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T05:51:42.059158,2,"[{'given': 'Peter', 'family': 'Adolfsson', 'sequence': 'first', 'affiliation': [{'name': 'Department of Pediatrics; Göteborg Pediatric Growth Research Center; Institute of Clinical Sciences; Sahlgrenska Academy at University of Gothenburg; Göteborg; Sweden'}]}, {'given': 'Staffan', 'family': 'Nilsson', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Mathematical Statistics; Chalmers University of Technology; Göteborg; Sweden'}]}, {'given': 'Kerstin', 'family': 'Albertsson-Wikland', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Pediatrics; Göteborg Pediatric Growth Research Center; Institute of Clinical Sciences; Sahlgrenska Academy at University of Gothenburg; Göteborg; Sweden'}]}, {'given': 'Bengt', 'family': 'Lindblad', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Pediatrics; Göteborg Pediatric Growth Research Center; Institute of Clinical Sciences; Sahlgrenska Academy at University of Gothenburg; Göteborg; Sweden'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.2012.01522.x,200,500.0,,j.1600-0838.2012.01522.x,https://doi.org/10.1111/j.1600-0838.2012.01522.x,Cardiorespiratory fitness and heart rate recovery in obese premenopausal women,journal-article,False,9/24/12,2012.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T05:38:33.530189,2,"[{'given': 'S.', 'family': 'Carroll', 'sequence': 'first', 'affiliation': [{'name': 'Department of Sport, Health and Exercise Science; University of Hull; Hull; UK'}]}, {'given': 'P.', 'family': 'Marshall', 'sequence': 'additional', 'affiliation': [{'name': 'School of Healthcare; University of Leeds; Leeds; UK'}]}, {'given': 'L.', 'family': 'Ingle', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport, Health and Exercise Science; University of Hull; Hull; UK'}]}, {'given': 'E.', 'family': 'Borkoles', 'sequence': 'additional', 'affiliation': [{'name': 'School of Sport and Exercise Science; Victoria University; Melbourne; Victoria; Australia'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/ajhb.22313,200,500.0,,ajhb.22313,https://doi.org/10.1002/ajhb.22313,Temporal changes in cardiorespiratory fitness and the incidence of hypertension in initially normotensive subjects,journal-article,False,9/8/12,2012.0,American Journal of Human Biology,1042-0533,1042-0533,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T19:15:06.183803,2,"[{'given': 'Sae Young', 'family': 'Jae', 'sequence': 'first'}, {'given': 'Kevin S.', 'family': 'Heffernan', 'sequence': 'additional'}, {'given': 'Eun Sun', 'family': 'Yoon', 'sequence': 'additional'}, {'given': 'Soo Hyun', 'family': 'Park', 'sequence': 'additional'}, {'given': 'Mercedes R.', 'family': 'Carnethon', 'sequence': 'additional'}, {'given': 'Bo', 'family': 'Fernhall', 'sequence': 'additional'}, {'given': 'Yoon-Ho', 'family': 'Choi', 'sequence': 'additional'}, {'given': 'Won Hah', 'family': 'Park', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.2012.01142.x,200,500.0,,j.1475-097x.2012.01142.x,https://doi.org/10.1111/j.1475-097x.2012.01142.x,The effects of exercise modality on the incidence of plateau at V·O2max,journal-article,False,5/1/12,2012.0,Clinical Physiology and Functional Imaging,1475-0961,1475-0961,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T22:35:48.084059,2,"[{'given': 'Dan', 'family': 'Gordon', 'sequence': 'first', 'affiliation': [{'name': 'Anglia Ruskin University; Cambridge; UK'}]}, {'given': 'Mashihullah', 'family': 'Mehter', 'sequence': 'additional', 'affiliation': [{'name': 'Anglia Ruskin University; Cambridge; UK'}]}, {'given': 'Marie', 'family': 'Gernigon', 'sequence': 'additional', 'affiliation': [{'name': 'Montpellier-1 University; Montpellier; France'}]}, {'given': 'Oliver', 'family': 'Caddy', 'sequence': 'additional', 'affiliation': [{'name': 'Anglia Ruskin University; Cambridge; UK'}]}, {'given': 'Don', 'family': 'Keiller', 'sequence': 'additional', 'affiliation': [{'name': 'Anglia Ruskin University; Cambridge; UK'}]}, {'given': 'Richard', 'family': 'Barnes', 'sequence': 'additional', 'affiliation': [{'name': 'University of Cambridge; Cambridge; UK'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.2012.01136.x,200,500.0,,j.1475-097x.2012.01136.x,https://doi.org/10.1111/j.1475-097x.2012.01136.x,"Aortic reservoir function, estimated myocardial demand and coronary perfusion pressure following steady-state and interval exercise",journal-article,False,4/22/12,2012.0,Clinical Physiology and Functional Imaging,1475-0961,1475-0961,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T07:20:24.995986,2,"[{'given': 'A. D.', 'family': 'Lane', 'sequence': 'first', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}, {'given': 'K. S.', 'family': 'Heffernan', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science; Syracuse University; Syracuse; NY'}]}, {'given': 'L. M.', 'family': 'Rossow', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Exercise Science, Neuromuscular Research Laboratory; University of Oklahoma; Norman; OK; USA'}]}, {'given': 'C. A.', 'family': 'Fahs', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Exercise Science, Neuromuscular Research Laboratory; University of Oklahoma; Norman; OK; USA'}]}, {'given': 'S. M.', 'family': 'Ranadive', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}, {'given': 'H.', 'family': 'Yan', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}, {'given': 'T.', 'family': 'Baynard', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}, {'given': 'K.', 'family': 'Wilund', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}, {'given': 'B.', 'family': 'Fernhall', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise and Cardiovascular Research Laboratory, Department of Kinesiology and Community Health; University of Illinois at Urbana-Champaign; Champaign; IL'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
