doi,CR_status_code,full_text_SC,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1139/f11-009,200,403.0,,f11-009,https://doi.org/10.1139/f11-009,IX.: SOME EXPERIMENTS ON THE FREEZING AND THAWING OF LIVE FISH.,journal-article,False,1/1/11,1911.0,Contributions to Canadian Biology and Fisheries,0366-5348,0366-5348,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-03-30T02:15:01.145319,2,"[{'given': 'W. H.', 'family': 'Martin B.A.', 'sequence': 'first', 'affiliation': [{'name': 'University of Toronto'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/cjfas-2019-0289,200,403.0,,cjfas-2019-0289,https://doi.org/10.1139/cjfas-2019-0289,Diploid and triploid white sturgeon (Acipenser transmontanus) differ in magnitude but not kinetics of physiological responses to exhaustive exercise at ambient and elevated temperatures,journal-article,False,4/1/20,2020.0,Canadian Journal of Fisheries and Aquatic Sciences,"0706-652X,1205-7533",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-03-31T06:23:15.944532,2,"[{'given': 'Michaiah J.', 'family': 'Leal', 'sequence': 'first', 'affiliation': [{'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}, {'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}]}, {'given': 'Joel P.', 'family': 'Van Eenennaam', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}, {'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}]}, {'given': 'Andrea D.', 'family': 'Schreier', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}, {'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}]}, {'given': 'Anne E.', 'family': 'Todgham', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}, {'name': 'Department of Animal Science, University of California Davis, Davis, CA 95616, USA.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/f07-007,200,403.0,,f07-007,https://doi.org/10.1139/f07-007,Effects of hypoxia on scope-for-activity and power capacity of lake trout (Salvelinus namaycush),journal-article,False,2/1/07,2007.0,Canadian Journal of Fisheries and Aquatic Sciences,"0706-652X,1205-7533",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-17T19:27:28.326019,2,"[{'given': 'David O', 'family': 'Evans', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/f10-120,200,403.0,,f10-120,https://doi.org/10.1139/f10-120,The metabolic and biochemical basis of vulnerability to recreational angling after three generations of angling-induced selection in a teleost fish,journal-article,False,12/1/10,2010.0,Canadian Journal of Fisheries and Aquatic Sciences,"0706-652X,1205-7533",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2022-02-23T03:03:11.428515,2,"[{'given': 'Tara D.', 'family': 'Redpath', 'sequence': 'first', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'Steven J.', 'family': 'Cooke', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'Cory D.', 'family': 'Suski', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'Robert', 'family': 'Arlinghaus', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'Patrice', 'family': 'Couture', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'David H.', 'family': 'Wahl', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}, {'given': 'David P.', 'family': 'Philipp', 'sequence': 'additional', 'affiliation': [{'name': 'Fish Ecology and Conservation Physiology Laboratory, Department of Biology, Carleton University, 1125 Colonel By Drive, Ottawa, ON K1S\xa05B6, Canada.'}, {'name': 'Division of Ecology and Conservation Sciences, Illinois Natural History Survey, 1816 South Oak Street, Champaign, IL 61820, USA.'}, {'name': 'Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana–Champaign, 1102 South Goodwin Avenue, Urbana, IL 61801, USA.'}, {'name': 'Department of Biology and Ecology of Fishes, Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Müggelseedamm 310, 12587 Berlin, Germany.'}, {'name': 'Inland Fisheries Management Laboratory, Faculty of Agriculture and Horticulture, Humboldt-University at Berlin, Philippstrasse 13, Haus 7, 10115 Berlin, Germany.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/f08-080,200,403.0,,f08-080,https://doi.org/10.1139/f08-080,Comparison between activity estimates obtained using bioenergetic and behavioural analysesContribution of the Groupe de Recherche Interuniversitaire en Limnologie (GRIL).,journal-article,False,8/1/08,2008.0,Canadian Journal of Fisheries and Aquatic Sciences,"0706-652X,1205-7533",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-14T02:59:04.488338,2,"[{'given': 'Guillaume', 'family': 'Guénard', 'sequence': 'first', 'affiliation': [{'name': 'Université de Montréal, Département de sciences biologiques, C.P. 6128, Succursale Centre-ville, Montréal, QC H3C\xa03J7, Canada.'}, {'name': 'Norwegian Institute for Nature Research, Tungasletta 2, No-7485 Trondheim, Norway.'}, {'name': 'Norwegian Institute for Nature Research, Forskningsparken A/S, Gaustadalleén 21, No-0349 Oslo, Norway.'}]}, {'given': 'Daniel', 'family': 'Boisclair', 'sequence': 'additional', 'affiliation': [{'name': 'Université de Montréal, Département de sciences biologiques, C.P. 6128, Succursale Centre-ville, Montréal, QC H3C\xa03J7, Canada.'}, {'name': 'Norwegian Institute for Nature Research, Tungasletta 2, No-7485 Trondheim, Norway.'}, {'name': 'Norwegian Institute for Nature Research, Forskningsparken A/S, Gaustadalleén 21, No-0349 Oslo, Norway.'}]}, {'given': 'Ola', 'family': 'Ugedal', 'sequence': 'additional', 'affiliation': [{'name': 'Université de Montréal, Département de sciences biologiques, C.P. 6128, Succursale Centre-ville, Montréal, QC H3C\xa03J7, Canada.'}, {'name': 'Norwegian Institute for Nature Research, Tungasletta 2, No-7485 Trondheim, Norway.'}, {'name': 'Norwegian Institute for Nature Research, Forskningsparken A/S, Gaustadalleén 21, No-0349 Oslo, Norway.'}]}, {'given': 'Torbjørn', 'family': 'Forseth', 'sequence': 'additional', 'affiliation': [{'name': 'Université de Montréal, Département de sciences biologiques, C.P. 6128, Succursale Centre-ville, Montréal, QC H3C\xa03J7, Canada.'}, {'name': 'Norwegian Institute for Nature Research, Tungasletta 2, No-7485 Trondheim, Norway.'}, {'name': 'Norwegian Institute for Nature Research, Forskningsparken A/S, Gaustadalleén 21, No-0349 Oslo, Norway.'}]}, {'given': 'Bror', 'family': 'Jonsson', 'sequence': 'additional', 'affiliation': [{'name': 'Université de Montréal, Département de sciences biologiques, C.P. 6128, Succursale Centre-ville, Montréal, QC H3C\xa03J7, Canada.'}, {'name': 'Norwegian Institute for Nature Research, Tungasletta 2, No-7485 Trondheim, Norway.'}, {'name': 'Norwegian Institute for Nature Research, Forskningsparken A/S, Gaustadalleén 21, No-0349 Oslo, Norway.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/z11-095,200,403.0,,z11-095,https://doi.org/10.1139/z11-095,Excess posthypoxic oxygen consumption in rainbow trout (Oncorhynchus mykiss): recovery in normoxia and hypoxia,journal-article,False,1/1/12,2012.0,Canadian Journal of Zoology,"0008-4301,1480-3283",0008-4301,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-05-22T22:56:19.767341,2,"[{'given': 'Jon Christian', 'family': 'Svendsen', 'sequence': 'first', 'affiliation': [{'name': 'University of Copenhagen, Marine Biological Laboratory, Biological Institute, Strandpromenaden 5, DK-3000\xa0Helsingør, Denmark.'}]}, {'given': 'John Fleng', 'family': 'Steffensen', 'sequence': 'additional', 'affiliation': [{'name': 'University of Copenhagen, Marine Biological Laboratory, Biological Institute, Strandpromenaden 5, DK-3000\xa0Helsingør, Denmark.'}]}, {'given': 'Kim', 'family': 'Aarestrup', 'sequence': 'additional', 'affiliation': [{'name': 'Technical University of Denmark, National Institute of Aquatic Resources, Freshwater Fisheries, Vejlsøvej 39, DK-8600\xa0Silkeborg, Denmark.'}]}, {'given': 'Michael', 'family': 'Frisk', 'sequence': 'additional', 'affiliation': [{'name': 'University of Copenhagen, Marine Biological Laboratory, Biological Institute, Strandpromenaden 5, DK-3000\xa0Helsingør, Denmark.'}]}, {'given': 'Anne', 'family': 'Etzerodt', 'sequence': 'additional', 'affiliation': [{'name': 'University of Copenhagen, Marine Biological Laboratory, Biological Institute, Strandpromenaden 5, DK-3000\xa0Helsingør, Denmark.'}]}, {'given': 'Mads', 'family': 'Jyde', 'sequence': 'additional', 'affiliation': [{'name': 'University of Copenhagen, Marine Biological Laboratory, Biological Institute, Strandpromenaden 5, DK-3000\xa0Helsingør, Denmark.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/cjfas-55-9-2028,200,403.0,,cjfas-55-9-2028,https://doi.org/10.1139/cjfas-55-9-2028,Respiratory metabolism and swimming performance in growth hormone transgenic Atlantic salmon,journal-article,False,1/1/98,1998.0,Canadian Journal of Fisheries and Aquatic Sciences,"1205-7533,0706-652X",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-19T06:11:27.954277,2,"[{'given': 'E. Don', 'family': 'Stevens'}, {'given': 'Arnold', 'family': 'Sutterlin'}, {'given': 'Todd', 'family': 'Cook'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/cjfas-58-6-1104,200,403.0,,cjfas-58-6-1104,https://doi.org/10.1139/cjfas-58-6-1104,"Effects of acclimation to brackish water on the growth, respiratory metabolism, and swimming performance of young-of-the-year Adriatic sturgeon (<i>Acipenser naccarii</i>)",journal-article,False,1/1/01,2001.0,Canadian Journal of Fisheries and Aquatic Sciences,"1205-7533,0706-652X",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-13T09:34:34.616501,2,"[{'given': 'D.J.', 'family': 'McKenzie'}, {'given': 'E.', 'family': 'Cataldi'}, {'given': 'P.', 'family': 'Romano'}, {'given': 'S.F.', 'family': 'Owen'}, {'given': 'E.W.', 'family': 'Taylor'}, {'given': 'P.', 'family': 'Bronzi'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/cjfas-53-9-2093,200,,'link',cjfas-53-9-2093,https://doi.org/10.1139/cjfas-53-9-2093,"Effect of activity level on apparent heat increment in Atlantic cod, (<I>Gadus morhua</I>)",journal-article,False,1/1/96,1996.0,Canadian Journal of Fisheries and Aquatic Sciences,"1205-7533,0706-652X",0706-652X,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-16T09:30:10.518588,2,"[{'given': 'H.B.', 'family': 'Blaikie', 'sequence': 'first'}, {'given': 'S.R.', 'family': 'Kerr', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/z02-054,200,403.0,,z02-054,https://doi.org/10.1139/z02-054,"Metabolic costs of sound production in the oyster toadfish,Opsanus tau",journal-article,False,5/1/02,2002.0,Canadian Journal of Zoology,"0008-4301,1480-3283",0008-4301,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-05-28T17:39:44.590481,2,"[{'given': 'Maria Clara P.', 'family': 'Amorim', 'sequence': 'first'}, {'given': 'Marti L', 'family': 'McCracken', 'sequence': 'additional'}, {'given': 'Michael L', 'family': 'Fine', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/cjz-78-8-1380,200,403.0,,cjz-78-8-1380,https://doi.org/10.1139/cjz-78-8-1380,Effects of oiling on exercise physiology and diving behavior of river otters: a captive study,journal-article,False,1/1/00,2000.0,Canadian Journal of Zoology,"1480-3283,0008-4301",0008-4301,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-16T12:12:21.905125,2,"[{'given': 'M.', 'family': 'Ben-David'}, {'given': 'T.M.', 'family': 'Williams'}, {'given': 'O.A.', 'family': 'Ormseth'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/y93-128,200,403.0,,y93-128,https://doi.org/10.1139/y93-128,Predicting submaximal oxygen consumption during treadmill running in mice,journal-article,False,10/1/93,1993.0,Canadian Journal of Physiology and Pharmacology,"0008-4212,1205-7541",0008-4212,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-17T03:30:20.777501,2,"[{'given': 'P.', 'family': 'Fernando', 'sequence': 'first'}, {'given': 'A.', 'family': 'Bonen', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Hoffman-Goetz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/h94-035,200,403.0,,h94-035,https://doi.org/10.1139/h94-035,Entrained Breathing and Oxygen Consumption During Treadmill Walking,journal-article,False,12/1/94,1994.0,Canadian Journal of Applied Physiology,1066-7814,1066-7814,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-16T13:15:12.630006,2,"[{'given': 'Jane van', 'family': 'Alphen', 'sequence': 'first'}, {'given': 'James', 'family': 'Duffin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/apnm-2015-0334,200,403.0,,apnm-2015-0334,https://doi.org/10.1139/apnm-2015-0334,Day to day variability in fat oxidation and the effect after only 1 day of change in diet composition,journal-article,False,4/1/16,2016.0,"Applied Physiology, Nutrition, and Metabolism","1715-5312,1715-5320",1715-5312,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-19T15:13:47.507235,2,"[{'given': 'Eva Maria', 'family': 'Støa', 'sequence': 'first', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Lill-Katrin', 'family': 'Nyhus', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Sandra Claveau', 'family': 'Børresen', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Caroline', 'family': 'Nygaard', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Åse Marie', 'family': 'Hovet', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Solfrid', 'family': 'Bratland-Sanda', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}, {'given': 'Jan', 'family': 'Helgerud', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}, {'name': 'Norwegian University of Science and Technology, Faculty of Medicine, Department of Circulation and Medical Imaging, Trondheim, Norway.'}, {'name': 'Hokksund Medical Rehabilitation Center, Hokksund, Norway.'}]}, {'given': 'Øyvind', 'family': 'Støren', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport and Outdoor Life Studies, Telemark University College, Bø, Norway.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
