doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1016/j.echo.2020.08.015,400,,j.echo.2020.08.015,https://doi.org/10.1016/j.echo.2020.08.015,Cardiac Reserve and Exercise Capacity: Insights from Combined Cardiopulmonary and Exercise Echocardiography Stress Testing,journal-article,False,1/1/21,2021.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-21T11:19:13.510771,2,"[{'given': 'Nicola Riccardo', 'family': 'Pugliese', 'sequence': 'first'}, {'ORCID': 'http://orcid.org/0000-0001-9133-5217', 'given': 'Nicolò', 'family': 'De Biase', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Lorenzo', 'family': 'Conte', 'sequence': 'additional'}, {'given': 'Luna', 'family': 'Gargani', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-7463-4311', 'given': 'Matteo', 'family': 'Mazzola', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Iacopo', 'family': 'Fabiani', 'sequence': 'additional'}, {'given': 'Andrea', 'family': 'Natali', 'sequence': 'additional'}, {'given': 'Frank L.', 'family': 'Dini', 'sequence': 'additional'}, {'given': 'Paolo', 'family': 'Frumento', 'sequence': 'additional'}, {'given': 'Javier', 'family': 'Rosada', 'sequence': 'additional'}, {'given': 'Stefano', 'family': 'Taddei', 'sequence': 'additional'}, {'given': 'Barry A.', 'family': 'Borlaug', 'sequence': 'additional'}, {'given': 'Stefano', 'family': 'Masi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.orcp.2020.10.002,400,,j.orcp.2020.10.002,https://doi.org/10.1016/j.orcp.2020.10.002,Bone response to eccentric versus concentric cycling in adolescents with obesity,journal-article,False,11/1/20,2020.0,Obesity Research & Clinical Practice,1871-403X,1871-403X,False,False,Elsevier BV,True,bronze,False,,,"[{'updated': '2021-11-27T05:59:01.848844', 'url': 'https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974', 'url_for_pdf': 'https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974', 'url_for_landing_page': 'https://doi.org/10.1016/j.orcp.2020.10.002', 'evidence': 'open (author manuscript)', 'license': None, 'version': 'acceptedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2022-05-03T13:17:42.095974,2,"[{'given': 'Valérie', 'family': 'Julian', 'sequence': 'first'}, {'given': 'David', 'family': 'Thivel', 'sequence': 'additional'}, {'given': 'Maud', 'family': 'Miguet', 'sequence': 'additional'}, {'given': 'Chloé', 'family': 'Brengues', 'sequence': 'additional'}, {'given': 'Bruno', 'family': 'Pereira', 'sequence': 'additional'}, {'given': 'Daniel', 'family': 'Courteix', 'sequence': 'additional'}, {'given': 'Ruddy', 'family': 'Richard', 'sequence': 'additional'}, {'given': 'Martine', 'family': 'Duclos', 'sequence': 'additional'}]",2021-11-27T05:59:01.848844,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974,https://doi.org/10.1016/j.orcp.2020.10.002,open (author manuscript),,acceptedVersion,publisher,True,,,,,2021-11-27T05:59:01.848844,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305974,https://doi.org/10.1016/j.orcp.2020.10.002,open (author manuscript),,acceptedVersion,publisher,True,,,,
10.1016/j.orcp.2020.08.008,400,,j.orcp.2020.08.008,https://doi.org/10.1016/j.orcp.2020.08.008,Body composition influences blood pressure during submaximal graded test in women,journal-article,False,9/1/20,2020.0,Obesity Research & Clinical Practice,1871-403X,1871-403X,False,False,Elsevier BV,True,bronze,True,,,"[{'updated': '2021-10-15T11:55:18.894397', 'url': 'https://www.sciencedirect.com/science/article/am/pii/S1871403X20305767', 'url_for_pdf': 'https://www.sciencedirect.com/science/article/am/pii/S1871403X20305767', 'url_for_landing_page': 'https://doi.org/10.1016/j.orcp.2020.08.008', 'evidence': 'open (author manuscript)', 'license': None, 'version': 'acceptedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}, {'updated': '2022-04-25T11:27:48.571411', 'url': 'https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf', 'url_for_pdf': 'https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf', 'url_for_landing_page': 'https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf', 'evidence': 'oa repository (via OAI-PMH doi match)', 'license': None, 'version': 'submittedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': 'oai:HAL:hal-02959997v1', 'endpoint_id': 'c857046970ca96381cf', 'repository_institution': 'Le Centre pour la Communication Scientifique Directe - HAL - Diderot', 'oa_date': '2021-02-15'}, {'updated': '2022-05-15T14:51:59.138612', 'url': 'https://hal.archives-ouvertes.fr/hal-02959997/document', 'url_for_pdf': 'https://hal.archives-ouvertes.fr/hal-02959997/document', 'url_for_landing_page': 'https://hal.archives-ouvertes.fr/hal-02959997/document', 'evidence': 'oa repository (via OAI-PMH doi match)', 'license': None, 'version': 'submittedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': 'oai:HAL:hal-02959997v1', 'endpoint_id': 'f666d20cf545c330785', 'repository_institution': 'Le Centre pour la Communication Scientifique Directe - HAL - Université de Bretagne Occidentale', 'oa_date': '2021-02-15'}]",[],2022-05-15T08:00:10.777960,2,"[{'given': 'Hugo A.', 'family': 'Kerhervé', 'sequence': 'first'}, {'ORCID': 'http://orcid.org/0000-0003-4262-4754', 'given': 'Leonie M.', 'family': 'Harvey', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Alexander N.', 'family': 'Eagles', 'sequence': 'additional'}, {'given': 'Chris', 'family': 'McLellan', 'sequence': 'additional'}, {'given': 'Dale', 'family': 'Lovell', 'sequence': 'additional'}]",2021-10-15T11:55:18.894397,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305767,https://www.sciencedirect.com/science/article/am/pii/S1871403X20305767,https://doi.org/10.1016/j.orcp.2020.08.008,open (author manuscript),,acceptedVersion,publisher,True,,,,,2022-04-25T11:27:48.571411,https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf,https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf,https://hal.archives-ouvertes.fr/hal-02959997/file/Kerherv%C3%A9%20et%20al-2020-Body%20composition%20influences%20blood%20pressure.pdf,oa repository (via OAI-PMH doi match),,submittedVersion,repository,False,oai:HAL:hal-02959997v1,c857046970ca96381cf,Le Centre pour la Communication Scientifique Directe - HAL - Diderot,2/15/21
10.1016/j.resp.2020.103507,400,,j.resp.2020.103507,https://doi.org/10.1016/j.resp.2020.103507,Sigmoidal VO2 on-kinetics: A new pattern in VO2 responses at the lower district of extreme exercise domain,journal-article,False,10/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T06:27:02.634837,2,"[{'given': 'Gorkem Aybars', 'family': 'Balci', 'sequence': 'first'}, {'given': 'Hakan', 'family': 'As', 'sequence': 'additional'}, {'given': 'Ozgur', 'family': 'Ozkaya', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2020.103488,400,,j.resp.2020.103488,https://doi.org/10.1016/j.resp.2020.103488,"Effects of acute inspiratory loading during treadmill running on cerebral, locomotor and respiratory muscle oxygenation in women soccer players",journal-article,False,10/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T02:03:17.565818,2,"[{'ORCID': 'http://orcid.org/0000-0003-4240-1841', 'given': 'Flavia Rossi', 'family': 'Caruso', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Bruno', 'family': 'Archiza', 'sequence': 'additional'}, {'given': 'Daniela Kuguimoto', 'family': 'Andaku', 'sequence': 'additional'}, {'given': 'Renata', 'family': 'Trimer', 'sequence': 'additional'}, {'given': 'José Carlos', 'family': 'Bonjorno-Junior', 'sequence': 'additional'}, {'given': 'Claudio Ricardo', 'family': 'de Oliveira', 'sequence': 'additional'}, {'given': 'Cleiton A.', 'family': 'Libardi', 'sequence': 'additional'}, {'given': 'Shane A.', 'family': 'Phillips', 'sequence': 'additional'}, {'given': 'Ross', 'family': 'Arena', 'sequence': 'additional'}, {'given': 'Renata Gonçalves', 'family': 'Mendes', 'sequence': 'additional'}, {'given': 'Audrey', 'family': 'Borghi-Silva', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2020.103481,400,,j.resp.2020.103481,https://doi.org/10.1016/j.resp.2020.103481,Effect of practical hyperoxic high-intensity interval training on exercise performance,journal-article,False,9/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T02:54:23.773328,2,"[{'given': 'Michihiro', 'family': 'Kon', 'sequence': 'first'}, {'given': 'Kohei', 'family': 'Nakagaki', 'sequence': 'additional'}, {'given': 'Yoshiko', 'family': 'Ebi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jbmt.2019.09.005,400,,j.jbmt.2019.09.005,https://doi.org/10.1016/j.jbmt.2019.09.005,Influence of the order of aerobic and resistance exercise on hemodynamic responses and arterial stiffness in young normotensive individuals,journal-article,False,4/1/20,2020.0,Journal of Bodywork and Movement Therapies,1360-8592,1360-8592,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-12T21:39:55.405421,2,"[{'given': 'Wagner Jorge Ribeiro', 'family': 'Domingues', 'sequence': 'first'}, {'given': 'Antonio Henrique', 'family': 'Germano-Soares', 'sequence': 'additional'}, {'given': 'Bruno Remígio', 'family': 'Cavalcante', 'sequence': 'additional'}, {'given': 'Rinaldo Ramos', 'family': 'Matias da Silva', 'sequence': 'additional'}, {'given': 'Pollyana Mayara', 'family': 'Nunhes', 'sequence': 'additional'}, {'given': 'Gustavo Marçal', 'family': 'Gonçalves da Silva', 'sequence': 'additional'}, {'given': 'Ewertton', 'family': 'Bezerra', 'sequence': 'additional'}, {'given': 'Nórton Luís', 'family': 'Oliveira', 'sequence': 'additional'}, {'given': 'José', 'family': 'Oliveira', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cbpa.2020.110704,400,,j.cbpa.2020.110704,https://doi.org/10.1016/j.cbpa.2020.110704,Temperature and food availability alters the physiology and aerobic capacity of tambaqui (Colossoma macropomum),journal-article,False,7/1/20,2020.0,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,1095-6433,1095-6433,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T21:22:17.277439,2,"[{'given': 'Danilo', 'family': 'da Costa Barroso', 'sequence': 'first'}, {'given': 'Vera Maria Fonseca', 'family': 'Almeida-Val', 'sequence': 'additional'}, {'given': 'Adalberto Luis', 'family': 'Val', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cbpa.2020.110698,400,,j.cbpa.2020.110698,https://doi.org/10.1016/j.cbpa.2020.110698,Improved aerobic and anaerobic swimming performance after exercise training and detraining in Schizothorax wangchiachii: Implications for fisheries releases,journal-article,False,7/1/20,2020.0,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,1095-6433,1095-6433,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T22:27:16.894323,2,"[{'given': 'Yan', 'family': 'Lu', 'sequence': 'first'}, {'given': 'Hui', 'family': 'Wu', 'sequence': 'additional'}, {'given': 'Long-jun', 'family': 'Deng', 'sequence': 'additional'}, {'given': 'Tian-cai', 'family': 'Li', 'sequence': 'additional'}, {'given': 'Kun', 'family': 'Yang', 'sequence': 'additional'}, {'given': 'Shi-jian', 'family': 'Fu', 'sequence': 'additional'}, {'given': 'Zhao-bin', 'family': 'Song', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.echo.2019.11.012,400,,j.echo.2019.11.012,https://doi.org/10.1016/j.echo.2019.11.012,Reduced Exercise Capacity in Diabetes Mellitus Is Not Associated with Impaired Deformation or Twist,journal-article,False,4/1/20,2020.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T14:18:49.288637,2,"[{'given': 'Timothy J.', 'family': 'Roberts', 'sequence': 'first'}, {'given': 'James F.', 'family': 'Barros-Murphy', 'sequence': 'additional'}, {'given': 'Andrew T.', 'family': 'Burns', 'sequence': 'additional'}, {'given': 'Richard J.', 'family': 'MacIsaac', 'sequence': 'additional'}, {'given': 'Andrew I.', 'family': 'MacIsaac', 'sequence': 'additional'}, {'given': 'David L.', 'family': 'Prior', 'sequence': 'additional'}, {'given': 'André', 'family': 'La Gerche', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2019.103367,400,,j.resp.2019.103367,https://doi.org/10.1016/j.resp.2019.103367,Effects of 100 % oxygen during exercise in patients with interstitial lung disease,journal-article,False,3/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-29T03:32:11.253863,2,"[{'given': 'Jeffry', 'family': 'Cournoyer', 'sequence': 'first'}, {'given': 'Carol F.', 'family': 'Ramos', 'sequence': 'additional'}, {'given': 'Brian', 'family': 'Sturgill', 'sequence': 'additional'}, {'given': 'Fei', 'family': 'Tang', 'sequence': 'additional'}, {'given': 'Nicole', 'family': 'DeLuca', 'sequence': 'additional'}, {'given': 'Mehdi', 'family': 'Mirsaeidi', 'sequence': 'additional'}, {'given': 'Robert M.', 'family': 'Jackson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2019.103354,400,,j.resp.2019.103354,https://doi.org/10.1016/j.resp.2019.103354,Acute moderate-intensity exercise improves 24-h sleep deprivation-induced cognitive decline and cerebral oxygenation: A near-infrared spectroscopy study,journal-article,False,3/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T06:47:34.830095,2,"[{'given': 'Sho', 'family': 'Kojima', 'sequence': 'first'}, {'given': 'Tomoya', 'family': 'Abe', 'sequence': 'additional'}, {'given': 'Shinichiro', 'family': 'Morishita', 'sequence': 'additional'}, {'given': 'Yuta', 'family': 'Inagaki', 'sequence': 'additional'}, {'given': 'Weixiang', 'family': 'Qin', 'sequence': 'additional'}, {'given': 'Kazuki', 'family': 'Hotta', 'sequence': 'additional'}, {'given': 'Atsuhiro', 'family': 'Tsubaki', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.bbr.2019.112358,400,,j.bbr.2019.112358,https://doi.org/10.1016/j.bbr.2019.112358,Physical exercise mitigates behavioral impairments in a rat model of sporadic Alzheimer’s disease,journal-article,False,2/1/20,2020.0,Behavioural Brain Research,0166-4328,0166-4328,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-30T02:06:01.654249,2,"[{'given': 'Telma C.', 'family': 'Bernardo', 'sequence': 'first'}, {'given': 'Jorge', 'family': 'Beleza', 'sequence': 'additional'}, {'given': 'David', 'family': 'Rizo-Roca', 'sequence': 'additional'}, {'given': 'Estela', 'family': 'Santos-Alves', 'sequence': 'additional'}, {'given': 'Cláudia', 'family': 'Leal', 'sequence': 'additional'}, {'given': 'Maria João', 'family': 'Martins', 'sequence': 'additional'}, {'given': 'António', 'family': 'Ascensão', 'sequence': 'additional'}, {'given': 'José', 'family': 'Magalhães', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.bbr.2019.112356,400,,j.bbr.2019.112356,https://doi.org/10.1016/j.bbr.2019.112356,Catecholaminergic hippocampal activation is necessary for object recognition memory persistence induced by one-single physical exercise session,journal-article,False,2/1/20,2020.0,Behavioural Brain Research,0166-4328,0166-4328,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-28T03:49:15.128186,2,"[{'given': 'Liane S.', 'family': 'Vargas', 'sequence': 'first'}, {'given': 'Karine', 'family': 'Ramires Lima', 'sequence': 'additional'}, {'given': 'Bruna', 'family': 'Piaia Ramborger', 'sequence': 'additional'}, {'given': 'Rafael', 'family': 'Roehrs', 'sequence': 'additional'}, {'given': 'Iván', 'family': 'Izquierdo', 'sequence': 'additional'}, {'given': 'Pâmela B.', 'family': 'Mello-Carpes', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2019.103307,400,,j.resp.2019.103307,https://doi.org/10.1016/j.resp.2019.103307,Incremental step test in patients with pulmonary hypertension,journal-article,False,1/1/20,2020.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-28T20:02:49.554875,2,"[{'given': 'E.B.', 'family': 'Vieira', 'sequence': 'first'}, {'given': 'J.S.', 'family': 'Ota-Arakaki', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Dal Corso', 'sequence': 'additional'}, {'given': 'I.', 'family': 'Ivanaga', 'sequence': 'additional'}, {'given': 'A.X.C.', 'family': 'Fonseca', 'sequence': 'additional'}, {'given': 'R.K.F.', 'family': 'Oliveira', 'sequence': 'additional'}, {'given': 'J.C.', 'family': 'Rodrigues-Júnior', 'sequence': 'additional'}, {'given': 'E.V.M.', 'family': 'Ferreira', 'sequence': 'additional'}, {'given': 'L.E.', 'family': 'Nery', 'sequence': 'additional'}, {'given': 'R.P.', 'family': 'Ramos', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jbmt.2019.01.003,400,,j.jbmt.2019.01.003,https://doi.org/10.1016/j.jbmt.2019.01.003,The effects of dorso-lumbar motion restriction on energy use and center of mass movement during running,journal-article,False,10/1/19,2019.0,Journal of Bodywork and Movement Therapies,1360-8592,1360-8592,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:19:37.354336,2,"[{'given': 'Joseph J.', 'family': 'Morley', 'sequence': 'first'}, {'given': 'Edward', 'family': 'Traum', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jbmt.2019.01.013,400,,j.jbmt.2019.01.013,https://doi.org/10.1016/j.jbmt.2019.01.013,"Effects of a short-term of whole-body, high-intensity, intermittent training program on morphofunctional parameters",journal-article,False,7/1/19,2019.0,Journal of Bodywork and Movement Therapies,1360-8592,1360-8592,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:20:20.816584,2,"[{'given': 'Alexandre Lopes', 'family': 'Evangelista', 'sequence': 'first'}, {'given': 'Cauê', 'family': 'La Scala Teixeira', 'sequence': 'additional'}, {'given': 'Alexandre Fernandes', 'family': 'Machado', 'sequence': 'additional'}, {'given': 'Paulo Eduardo', 'family': 'Pereira', 'sequence': 'additional'}, {'given': 'Roberta Luksevicius', 'family': 'Rica', 'sequence': 'additional'}, {'given': 'Danilo Sales', 'family': 'Bocalini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.numecd.2019.07.014,400,,j.numecd.2019.07.014,https://doi.org/10.1016/j.numecd.2019.07.014,Spiroergometric assessment of cardiorespiratory fitness in subjects with severe obesity: A challenge of reference,journal-article,False,12/1/19,2019.0,"Nutrition, Metabolism and Cardiovascular Diseases",0939-4753,0939-4753,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T21:48:05.406922,2,"[{'given': 'Britta', 'family': 'Wilms', 'sequence': 'first'}, {'given': 'Barbara', 'family': 'Ernst', 'sequence': 'additional'}, {'given': 'Sebastian M.', 'family': 'Schmid', 'sequence': 'additional'}, {'given': 'Martin', 'family': 'Thurnheer', 'sequence': 'additional'}, {'given': 'Burkhard', 'family': 'Weisser', 'sequence': 'additional'}, {'given': 'Bernd', 'family': 'Schultes', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
