doi_suffix,file_path,pred_op-rr,pred_human,op-rr,human,eligible
0300-9629_._95_._02061-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0300-9629_._95_._02061-6.txt,,,FALSE,FALSE,FALSE
0300-9629_._95_._02088-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0300-9629_._95_._02088-8.txt,,,,FALSE,FALSE
0304-4165_._94_._00221-i,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0304-4165_._94_._00221-i.txt,,,,FALSE,FALSE
0735-1097_._93_._90816-j,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0735-1097_._93_._90816-j.txt,,,TRUE,TRUE,TRUE
0735-1097_._94_._00357-v,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0735-1097_._94_._00357-v.txt,,,TRUE,TRUE,TRUE
0891-5849_._95_._00027-u,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0891-5849_._95_._00027-u.txt,,,TRUE,FALSE,FALSE
0891-5849_._96_._00047-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0891-5849_._96_._00047-0.txt,,,,FALSE,FALSE
09031936.94.07010043,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/09031936.94.07010043.txt,,,TRUE,TRUE,TRUE
09168451.2014.946392,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/09168451.2014.946392.txt,,,TRUE,TRUE,TRUE
0929867311320140002,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0929867311320140002.txt,,,FALSE,TRUE,FALSE
0960-8524_._91_._90193-n,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/0960-8524_._91_._90193-n.txt,,,,FALSE,FALSE
1.jbo.20.5.051022,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1.jbo.20.5.051022.txt,,,TRUE,FALSE,FALSE
106143096x128018,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/106143096x128018.txt,,,,FALSE,FALSE
106143099x121508,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/106143099x121508.txt,,,,FALSE,FALSE
1062-6050-43.5.489,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1062-6050-43.5.489.txt,,,TRUE,TRUE,TRUE
1078-0432.ccr-13-2570,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1078-0432.ccr-13-2570.txt,,,FALSE,TRUE,FALSE
11318360-000000000-00000,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/11318360-000000000-00000.txt,,,FALSE,TRUE,FALSE
11539690-000000000-00000,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/11539690-000000000-00000.txt,,,FALSE,TRUE,FALSE
1361-6579_._abb143,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1361-6579_._abb143.txt,,,TRUE,TRUE,TRUE
1365-2435.13006,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1365-2435.13006.txt,,,,FALSE,FALSE
1365-2435.13505,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1365-2435.13505.txt,,,,FALSE,FALSE
1414-431x20143713,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1414-431x20143713.txt,,,TRUE,TRUE,TRUE
14651858.cd011197.pub2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/14651858.cd011197.pub2.txt,,,FALSE,TRUE,FALSE
14651858.cd012678.pub2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/14651858.cd012678.pub2.txt,,,FALSE,TRUE,FALSE
1471-2261-14-190,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1471-2261-14-190.txt,,,TRUE,FALSE,FALSE
1471-2407-10-531,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1471-2407-10-531.txt,,,FALSE,TRUE,FALSE
1471-2407-13-272,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1471-2407-13-272.txt,,,FALSE,TRUE,FALSE
1471-2474-14-266,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1471-2474-14-266.txt,,,FALSE,TRUE,FALSE
1472-6793-4-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1472-6793-4-1.txt,,,TRUE,FALSE,FALSE
1475-2840-8-62,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1475-2840-8-62.txt,,,TRUE,TRUE,TRUE
1517-8692202127062021_0004,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1517-8692202127062021_0004.txt,,,FALSE,TRUE,FALSE
1517-8692202228012021_0455,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1517-8692202228012021_0455.txt,,,TRUE,TRUE,TRUE
1535370216658143,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1535370216658143.txt,,,TRUE,TRUE,TRUE
1541-7786.mcr-20-0879,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1541-7786.mcr-20-0879.txt,,,TRUE,FALSE,FALSE
1550-2783-11-35,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1550-2783-11-35.txt,,,TRUE,TRUE,TRUE
16000617.0101-2018,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/16000617.0101-2018.txt,,,FALSE,TRUE,FALSE
1741-7015-9-74,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1741-7015-9-74.txt,,,FALSE,TRUE,FALSE
1743-0003-11-54,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1743-0003-11-54.txt,,,TRUE,TRUE,TRUE
1743-7075-2-12,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1743-7075-2-12.txt,,,TRUE,TRUE,TRUE
1745-6215-15-212,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1745-6215-15-212.txt,,,TRUE,TRUE,TRUE
1745-6215-15-45,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1745-6215-15-45.txt,,,FALSE,TRUE,FALSE
17461391.2014.957729,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/17461391.2014.957729.txt,,,TRUE,TRUE,TRUE
1874091x01004010100,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1874091x01004010100.txt,,,TRUE,TRUE,TRUE
1999gb001157,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/1999gb001157.txt,,,,FALSE,FALSE
2005gb002511,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2005gb002511.txt,,,FALSE,FALSE,FALSE
2006.2021.00014,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2006.2021.00014.txt,,,FALSE,TRUE,FALSE
2007_._682984,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2007_._682984.txt,,,FALSE,TRUE,FALSE
2011gb004168,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2011gb004168.txt,,,,FALSE,FALSE
2014_._602620,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2014_._602620.txt,,,TRUE,TRUE,TRUE
2015gb005303,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2015gb005303.txt,,,TRUE,FALSE,FALSE
2018jg004701,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2018jg004701.txt,,,TRUE,FALSE,FALSE
2018wr022993,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2018wr022993.txt,,,TRUE,FALSE,FALSE
2020gb006623,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2020gb006623.txt,,,,FALSE,FALSE
2020jc016995,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2020jc016995.txt,,,TRUE,FALSE,FALSE
2020jg006133,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2020jg006133.txt,,,,FALSE,FALSE
2021_._2356869,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2021_._2356869.txt,,,TRUE,TRUE,TRUE
2021jg006705,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2021jg006705.txt,,,,FALSE,FALSE
2022_._9023144,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2022_._9023144.txt,,,TRUE,TRUE,TRUE
2042-6410-4-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2042-6410-4-2.txt,,,FALSE,TRUE,FALSE
2045-9912-2-12,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2045-9912-2-12.txt,,,TRUE,TRUE,TRUE
2045772313y.0000000183,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2045772313y.0000000183.txt,,,FALSE,TRUE,FALSE
2047487314541036,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487314541036.txt,,,TRUE,TRUE,TRUE
2047487320913379,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487320913379.txt,,,FALSE,TRUE,FALSE
2060.2020.00032,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2060.2020.00032.txt,,,TRUE,TRUE,TRUE
2159-8290.cd-19-0125,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2159-8290.cd-19-0125.txt,,,TRUE,FALSE,FALSE
2159-8290.cd-19-0510,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2159-8290.cd-19-0510.txt,,,FALSE,TRUE,FALSE
2159-8290.cd-19-1008,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2159-8290.cd-19-1008.txt,,,TRUE,FALSE,FALSE
2qd8-xcv4-n2ch-wbve,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/2qd8-xcv4-n2ch-wbve.txt,,,TRUE,TRUE,TRUE
71.1.43,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/71.1.43.txt,,,FALSE,TRUE,FALSE
73.12.1151,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/73.12.1151.txt,,,TRUE,TRUE,TRUE
91gb02718,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/91gb02718.txt,,,,FALSE,FALSE
978-1-0716-0592-9_5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-1-0716-0592-9_5.txt,,,TRUE,FALSE,FALSE
978-1-4939-6664-6_1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-1-4939-6664-6_1.txt,,,TRUE,FALSE,FALSE
978-1-4939-6664-6_14,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-1-4939-6664-6_14.txt,,,FALSE,TRUE,FALSE
978-1-84628-715-2_30,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-1-84628-715-2_30.txt,,,FALSE,TRUE,FALSE
978-3-030-05517-2_20,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-05517-2_20.txt,,,FALSE,TRUE,FALSE
978-3-030-16818-6_11,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-16818-6_11.txt,,,FALSE,TRUE,FALSE
978-3-030-19131-3_6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-19131-3_6.txt,,,FALSE,TRUE,FALSE
978-3-030-22357-1_2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-22357-1_2.txt,,,FALSE,TRUE,FALSE
978-3-030-33376-8_13,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-33376-8_13.txt,,,FALSE,TRUE,FALSE
978-3-030-33376-8_14,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-33376-8_14.txt,,,FALSE,TRUE,FALSE
978-3-030-64316-4_3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-64316-4_3.txt,,,FALSE,TRUE,FALSE
978-3-030-65987-5_1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-65987-5_1.txt,,,FALSE,TRUE,FALSE
978-3-030-75564-5_20,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-75564-5_20.txt,,,FALSE,TRUE,FALSE
978-3-030-95884-8_12,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-95884-8_12.txt,,,FALSE,TRUE,FALSE
978-3-319-12538-1_11,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-12538-1_11.txt,,,FALSE,TRUE,FALSE
978-3-319-23672-8_15,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-23672-8_15.txt,,,FALSE,TRUE,FALSE
978-3-319-45084-1_9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-45084-1_9.txt,,,FALSE,TRUE,FALSE
978-3-319-56188-2_2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-56188-2_2.txt,,,FALSE,TRUE,FALSE
978-3-319-75547-2_11,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-75547-2_11.txt,,,FALSE,TRUE,FALSE
978-3-319-75547-2_24,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-75547-2_24.txt,,,FALSE,TRUE,FALSE
978-3-319-75547-2_25,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-75547-2_25.txt,,,FALSE,TRUE,FALSE
978-3-319-90305-7_65-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-90305-7_65-1.txt,,,FALSE,TRUE,FALSE
978-3-319-93515-7_7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-93515-7_7.txt,,,TRUE,TRUE,TRUE
978-3-319-99375-1_165,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-319-99375-1_165.txt,,,FALSE,TRUE,FALSE
978-3-662-61070-1_2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-662-61070-1_2.txt,,,FALSE,TRUE,FALSE
978-3-662-65064-6_23,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-662-65064-6_23.txt,,,FALSE,TRUE,FALSE
978-3-662-65064-6_26,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-662-65064-6_26.txt,,,FALSE,TRUE,FALSE
978-3-662-65064-6_6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-662-65064-6_6.txt,,,FALSE,TRUE,FALSE
978-981-10-4307-9_4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-981-10-4307-9_4.txt,,,FALSE,FALSE,FALSE
978-981-15-1792-1_27,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-981-15-1792-1_27.txt,,,FALSE,TRUE,FALSE
978-981-16-9162-1_3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-981-16-9162-1_3.txt,,,FALSE,TRUE,FALSE
a-0631-2682,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-0631-2682.txt,,,TRUE,TRUE,TRUE
a-0660-0031,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-0660-0031.txt,,,TRUE,TRUE,TRUE
a-1088-5429,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-1088-5429.txt,,,TRUE,TRUE,TRUE
a-1273-7589,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-1273-7589.txt,,,TRUE,TRUE,TRUE
a-1343-2127,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-1343-2127.txt,,,TRUE,TRUE,TRUE
a-1559-3623,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/a-1559-3623.txt,,,FALSE,TRUE,FALSE
ab00546,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ab00546.txt,,,,FALSE,FALSE
ab00571,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ab00571.txt,,,,FALSE,FALSE
ab00681,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ab00681.txt,,,,FALSE,FALSE
abc.20130085,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/abc.20130085.txt,,,FALSE,TRUE,FALSE
abc.20170020,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/abc.20170020.txt,,,FALSE,TRUE,FALSE
access.2019.2948024,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/access.2019.2948024.txt,,,TRUE,TRUE,TRUE
