doi,_merge
10.1007/s40279-013-0054-9,right_only
10.1002/14651858.CD009607.pub2,right_only
10.1016/j.febslet.2013.04.019,right_only
10.1586/erc.13.48,right_only
10.1016/j.ijcard.2013.03.063,right_only
10.1007/s00421-013-2641-8,right_only
10.1007/s40279-013-0029-x,right_only
10.1021/jp400423w,right_only
10.1016/j.enfcli.2013.01.003,right_only
10.1007/s00421-013-2617-8,right_only
10.1152/ajpheart.00410.2012,right_only
10.1021/nl400001u,right_only
10.1021/es304868t,right_only
10.1016/j.cbpa.2013.02.028,right_only
10.1152/japplphysiol.00760.2012,right_only
10.1159/000346075,right_only
10.1080/02640414.2012.760748,right_only
10.1002/jmor.20124,right_only
10.1007/s00360-012-0736-x,right_only
10.1007/s40279-012-0006-9,right_only
10.1007/s12576-012-0249-0,right_only
10.1016/j.cbpc.2012.12.004,right_only
10.1016/j.cbpa.2012.12.015,right_only
10.1519/JSC.0b013e31827fd85c,right_only
10.1249/MSS.0b013e31827d17eb,right_only
10.1016/j.cbpa.2012.12.002,right_only
10.1519/JSC.0b013e31827f5427,right_only
10.1519/JSC.0b013e31827a9c62,right_only
10.1007/s10695-012-9750-x,right_only
10.1002/ajhb.22341,right_only
10.1007/s00360-012-0717-0,right_only
10.1016/j.resp.2012.09.010,right_only
10.1016/j.apmr.2012.09.012,right_only
10.1242/jeb.072587,right_only
10.1007/s00421-012-2468-8,right_only
10.1007/978-1-4614-4989-8_37,right_only
10.1111/j.1399-5448.2012.00893.x,right_only
10.1007/s10532-012-9566-5,right_only
10.1519/JSC.0b013e31825770be,right_only
10.1111/j.1600-0838.2011.01441.x,right_only
10.1088/0957-4484/27/7/075603,right_only
10.1016/j.scitotenv.2015.06.033,right_only
10.1039/c5nr04126k,right_only
10.1039/c5cp02952j,right_only
10.1038/nnano.2015.51,right_only
10.1055/s-0034-1395508,right_only
10.1039/c4dt01346h,right_only
10.4172/2165-7025.1000126,right_only
10.1002/rcm.6702,right_only
10.1002/smll.201203187,right_only
10.1039/c3cc00044c,right_only
10.1021/am400202v,right_only
10.1242/jeb.073288,right_only
10.1016/j.jash.2012.08.007,right_only
10.1086/666508,right_only
10.1093/occmed/kqs156,right_only
10.3732/ajb.1200251,right_only
10.1016/j.yexmp.2012.08.007,right_only
10.1002/ajpa.22132,right_only
10.1016/j.jhevol.2012.07.008,right_only
10.1016/j.neuropharm.2012.08.018,right_only
10.1242/jeb.073437,right_only
10.1016/j.cbpa.2012.07.012,right_only
10.2165/11634050-000000000-00000,right_only
10.1136/bjsports-2012-091231,right_only
10.2165/11631670-000000000-00000,right_only
10.1111/j.1748-1716.2012.02463.x,right_only
10.1123/jsr.2012.TR5,right_only
10.1242/jeb.070607,right_only
10.1111/j.1095-8649.2012.03302.x,right_only
10.1007/s00360-012-0678-3,right_only
10.1055/s-0032-1312625,right_only
10.1519/JSC.0b013e31825d81ba,right_only
10.1177/1403494812443606,right_only
10.1139/h2012-040,right_only
10.1016/j.talanta.2012.01.059,right_only
10.1016/j.jelekin.2012.04.013,right_only
10.1530/JOE-11-0461,right_only
10.1152/ajpregu.00511.2011,right_only
10.1519/JSC.0b013e318257807f,right_only
10.1007/s11356-012-0866-4,right_only
10.1016/j.micron.2012.03.018,right_only
10.1002/jez.1723,right_only
10.1016/j.cbpa.2012.03.024,right_only
10.2165/11597230-000000000-00000,right_only
10.1007/s00449-012-0715-3,right_only
10.1249/MSS.0b013e3182517ceb,right_only
10.1055/s-0032-1301923,right_only
10.1016/j.peptides.2012.02.012,right_only
10.2340/16501977-0921,right_only
10.1007/s00421-012-2354-4,right_only
10.1016/j.bbabio.2012.02.013,right_only
10.1093/ejcts/ezs033,right_only
10.1055/s-0031-1291184,right_only
10.1007/978-1-4419-7311-5_97,right_only
10.1016/j.ijrobp.2011.09.037,right_only
10.1111/j.1471-4159.2012.07661.x,right_only
10.1016/j.jsams.2011.12.008,right_only
10.1016/j.freeradbiomed.2011.12.018,right_only
10.1249/MSS.0b013e318248d907,right_only
10.1016/j.bcp.2011.12.005,right_only
10.1007/s10295-011-1072-y,right_only
10.1152/japplphysiol.01125.2011,right_only
10.1016/j.bbabio.2011.11.014,right_only
10.1080/02640414.2011.637947,right_only
10.1249/MSS.0b013e3182404d4b,right_only
10.1002/cbf.1832,right_only
10.1113/expphysiol.2011.062703,right_only
10.1519/JSC.0b013e318239f87f,right_only
10.1519/JSC.0b013e31823b06ff,right_only
10.1519/JSC.0b013e31823a3c6b,right_only
10.1519/JSC.0b013e318239f84f,right_only
10.1016/j.metabol.2011.07.019,right_only
10.1016/j.metabol.2011.05.010,right_only
10.1007/s00421-011-1986-0,right_only
10.1016/S1836-9553(12)70131-5,right_only
10.1088/0957-4484/23/47/475701,right_only
10.1021/ic301505e,right_only
10.1016/S1836-9553(12)70113-3,right_only
10.1021/ic300085f,right_only
10.1002/9780470942390.mo100160,right_only
10.1021/nl103842v,right_only
10.1007/s00421-010-1525-4,right_only
10.1021/jp711027z,right_only
10.1123/jpah.3.3.277,right_only
10.1080/714041041,right_only
10.1093/icb/42.5.1065,right_only
10.1016/S0300-2896(11)70055-2,right_only
10.1016/j.rmr.2011.06.014,right_only
10.1055/s-0031-1291463,right_only
10.1126/science.1211908,right_only
10.1519/JSC.0b013e318215f763,right_only
10.17992/lbl.2011.11.396,right_only
10.1080/10934529.2011.609442,right_only
10.1021/ic201204s,right_only
10.1519/JSC.0b013e318212dafc,right_only
10.1055/s-0031-1280779,right_only
10.1519/JSC.0b013e318212dd0e,right_only
10.1161/CIRCRESAHA.111.255604,right_only
10.1016/j.pneurobio.2011.09.008,right_only
10.1519/JSC.0b013e318207e978,right_only
10.1519/JSC.0b013e31820f5049,right_only
10.1519/JSC.0b013e31820d9f3f,right_only
10.1519/JSC.0b013e31820f50ef,right_only
10.1016/j.pcad.2011.03.011,right_only
10.1242/jeb.060517,right_only
10.2165/11590560-000000000-00000,right_only
10.1093/pcp/pcr109,right_only
10.1164/rccm.201103-0577OC,right_only
10.2522/ptj.20100360,right_only
10.1242/jeb.055954,right_only
10.1080/15438627.2011.583151,right_only
10.1093/gerona/glr096,right_only
10.1002/etc.604,right_only
10.1016/j.tiv.2011.05.031,right_only
10.1016/j.biocel.2011.06.005,right_only
10.1152/ajpheart.01307.2010,right_only
10.1519/JSC.0b013e318220dbcf,right_only
10.1242/jeb.047340,right_only
10.1242/jeb.054700,right_only
10.2165/11588740-000000000-00000,right_only
10.2165/11588720-000000000-00000,right_only
10.1016/j.resuscitation.2011.04.019,right_only
10.1249/MSS.0b013e318222ef72,right_only
10.1530/EJE-11-0289,right_only
10.1519/JSC.0b013e3181e83a1e,right_only
10.1055/s-0031-1275742,right_only
10.1111/j.1600-0838.2011.01324.x,right_only
10.1152/japplphysiol.01259.2010,right_only
10.1038/nrcardio.2011.58,right_only
10.1111/j.1365-2656.2011.01841.x,right_only
10.1016/j.cbpa.2011.03.019,right_only
10.1016/j.marpolbul.2011.03.014,right_only
10.2165/11585480-000000000-00000,right_only
10.1002/term.418,right_only
10.1016/j.cbpa.2011.03.013,right_only
10.1007/s00421-011-1913-4,right_only
10.1093/gerona/glr037,right_only
10.1249/MSS.0b013e3181fe605a,right_only
10.1016/j.cbpc.2011.03.002,right_only
10.1016/j.aquatox.2010.12.020,right_only
10.1111/j.1600-0838.2010.01283.x,right_only
10.1007/s00421-011-1870-y,right_only
10.1016/j.bbabio.2011.02.003,right_only
10.1016/j.physbeh.2011.02.009,right_only
10.1097/PRS.0b013e3181fed543,right_only
10.1016/j.neuroimage.2011.01.043,right_only
10.1016/j.neuroimage.2010.11.090,right_only
10.1152/japplphysiol.01457.2010,right_only
10.1249/MSS.0b013e3181f1e6de,right_only
10.1016/j.jneumeth.2010.11.013,right_only
10.1152/japplphysiol.01327.2010,right_only
10.1016/j.cbpa.2010.10.029,right_only
10.3727/096368910X539100,right_only
10.1152/ajpregu.00374.2010,right_only
10.1007/s00421-010-1654-9,right_only
10.1111/j.1600-0838.2010.01200.x,right_only
10.1152/japplphysiol.00563.2010,right_only
10.1111/j.1365-2605.2010.01078.x,right_only
10.1007/s00421-010-1434-6,right_only
10.1519/JSC.0b013e3181b22a9a,right_only
10.1519/JSC.0b013e3181b62c8a,right_only
10.1111/j.1600-0838.2009.01025.x,right_only
10.1111/j.1095-8649.2010.02801.x,right_only
10.1111/j.2042-3306.2010.00261.x,right_only
10.1242/jeb.034520,right_only
10.1111/j.1600-0838.2010.01211.x,right_only
10.1519/JSC.0b013e3181bac3a7,right_only
10.1210/en.2010-0590,right_only
10.1519/JSC.0b013e3181d64e9c,right_only
10.1519/JSC.0b013e3181e2e0a3,right_only
10.1152/japplphysiol.01152.2010,right_only
10.1111/j.1600-0838.2010.01193.x,right_only
10.1111/j.1600-0838.2010.01184.x,right_only
10.1055/s-0030-1263140,right_only
10.1519/JSC.0b013e3181e37fe5,right_only
10.1093/pcp/pcq134,right_only
10.1007/s00421-010-1622-4,right_only
10.1016/j.cyto.2010.07.006,right_only
10.1152/japplphysiol.00892.2010,right_only
10.1002/bit.22860,right_only
10.1016/j.bioelechem.2010.05.001,right_only
10.1242/jeb.043455,right_only
10.1007/s00421-010-1535-2,right_only
10.4045/tidsskr.09.0787,right_only
10.1249/MSS.0b013e3181df44d6,right_only
10.1519/JSC.0b013e3181ddf847,right_only
10.1016/j.resp.2010.06.002,right_only
10.1038/ijo.2010.110,right_only
10.2165/11532290-000000000-00000,right_only
10.1016/j.apmr.2010.02.007,right_only
10.1007/s00421-010-1516-5,right_only
10.1152/ajpendo.00738.2009,right_only
10.1007/s00360-010-0476-8,right_only
10.1007/s00421-010-1487-6,right_only
10.1586/ers.10.8,right_only
10.1080/15438620903323678,right_only
10.1080/10934520903467964,right_only
10.1519/JSC.0b013e3181cc5f7b,right_only
10.1007/s00421-010-1465-z,right_only
10.1089/rej.2009.0946,right_only
10.1152/japplphysiol.01238.2009a,right_only
10.1086/651387,right_only
10.2165/11531400-000000000-00000,right_only
10.1086/649561,right_only
10.1242/jeb.037184,right_only
10.1152/japplphysiol.00023.2010,right_only
10.1016/j.gaitpost.2010.01.024,right_only
10.1152/japplphysiol.00268.2010,right_only
10.1242/jeb.037812,right_only
10.1007/s00253-010-2504-8,right_only
10.1007/s10695-010-9386-7,right_only
10.1016/j.ejcts.2010.01.045,right_only
10.1016/j.clinbiomech.2010.01.016,right_only
10.2165/11317090-000000000-00000,right_only
10.1038/nature08790,right_only
10.1038/ijo.2010.25,right_only
10.1007/s00421-010-1372-3,right_only
10.1055/s-0030-1247593,right_only
10.1007/s00484-009-0299-z,right_only
10.1016/j.cbpa.2010.01.023,right_only
10.1002/ajhb.21027,right_only
10.1016/j.gaitpost.2009.12.005,right_only
10.1016/j.ahj.2009.10.028,right_only
10.1016/j.physbeh.2010.01.009,right_only
10.1152/ajpcell.00479.2009,right_only
10.1249/MSS.0b013e3181badd67,right_only
10.1249/MSS.0b013e3181bb902f,right_only
10.1007/s12640-009-9133-y,right_only
10.1519/JSC.0b013e3181aff2cc,right_only
10.1189/jlb.0509304,right_only
10.1111/j.1743-6109.2009.01558.x,right_only
10.1152/physiolgenomics.00041.2009,right_only
10.1007/s00420-009-0471-0,right_only
10.1113/expphysiol.2009.050377,right_only
10.1007/s00421-009-1238-8,right_only
10.1016/j.bbagen.2009.08.007,right_only
10.1519/JSC.0b013e3181a5bc59,right_only
10.1007/s10695-009-9348-0,right_only
10.1002/jmor.10777,right_only
10.1016/j.jinsphys.2009.06.010,right_only
10.1016/j.jsams.2008.12.631,right_only
10.1016/j.tvjl.2008.09.003,right_only
10.1111/j.1095-8649.2009.02309.x,right_only
10.1111/j.1095-8649.2008.02169.x,right_only
10.1111/j.1095-8649.2008.02141.x,right_only
10.1080/10629360903438594,right_only
10.2478/v10039-009-0042-3,right_only
10.1109/IEMBS.2009.5332491,right_only
10.1519/JSC.0b013e3181c701b6,right_only
10.1152/japplphysiol.00969.2009,right_only
10.1519/JSC.0b013e3181b7f8ad,right_only
10.1152/japplphysiol.00307.2009,right_only
10.1519/JSC.0b013e3181bb7350,right_only
10.1017/S1047951109991090,right_only
10.1086/605917,right_only
10.1007/s00018-009-0141-0,right_only
10.2165/11317840-000000000-00000,right_only
10.1152/ajpheart.00672.2009,right_only
10.1519/JSC.0b013e3181b3e141,right_only
10.1007/s00359-009-0469-9,right_only
10.1111/j.1751-7133.2008.00026.x,right_only
10.1519/JSC.0b013e318194e088,right_only
10.1519/JSC.0b013e31819f1e52,right_only
10.1089/ham.2008.1092,right_only
10.1113/expphysiol.2009.048223,right_only
10.1016/j.biortech.2009.05.013,right_only
10.1016/j.freeradbiomed.2009.05.026,right_only
10.1242/jeb.028894,right_only
10.1002/jmor.10762,right_only
10.1016/j.ghir.2009.04.001,right_only
10.1001/jama.2009.681,right_only
10.1152/japplphysiol.90913.2008,right_only
10.1080/09593330802553375,right_only
10.1152/japplphysiol.91609.2008,right_only
10.1152/japplphysiol.91443.2008,right_only
10.2165/00007256-200939050-00004,right_only
10.1016/j.wasman.2009.03.017,right_only
10.1016/j.nlm.2009.04.004,right_only
10.1152/ajpheart.00893.2008,right_only
10.1519/JSC.0b013e3181a30f8f,right_only
10.1242/jeb.030205,right_only
10.1016/j.aquatox.2009.01.004,right_only
10.1111/j.1420-9101.2009.01734.x,right_only
10.2165/00007256-200939030-00002,right_only
10.1242/jeb.026625,right_only
10.1111/j.1600-0560.2008.01078.x,right_only
10.1086/591950,right_only
10.1152/japplphysiol.00200.2009,right_only
10.1111/j.1365-2842.2009.01937.x,right_only
10.1249/MSS.0b013e31818896f4,right_only
10.1242/jeb.024927,right_only
10.1016/j.apmr.2008.07.014,right_only
10.1016/j.chemosphere.2008.11.058,right_only
10.1242/jeb.019778,right_only
10.1097/MRR.0b013e32830d3675,right_only
10.1016/j.neulet.2008.11.042,right_only
10.1007/s00421-008-0943-z,right_only
10.1016/j.gaitpost.2008.09.015,right_only
10.1016/j.freeradbiomed.2008.10.033,right_only
10.1016/j.resp.2008.09.011,right_only
10.1111/j.1748-1716.2008.01911.x,right_only
10.1007/s10522-008-9177-z,right_only
10.1038/hdy.2008.102,right_only
10.1111/j.1469-8749.2008.03118.x,right_only
10.1021/jf8021628,right_only
10.1080/00140130802331625,right_only
10.1086/592027,right_only
10.1097/MOU.0b013e3283136462,right_only
10.1002/mrm.21716,right_only
10.1111/j.1525-1594.2008.00622.x,right_only
10.1086/590164,right_only
10.1152/japplphysiol.90459.2008,right_only
10.1039/b803520b,right_only
10.1086/588488,right_only
10.1038/ijo.2008.136,right_only
10.1016/j.disamonth.2008.06.009,right_only
10.1016/j.jacc.2008.06.003,right_only
10.1016/j.ydbio.2008.07.023,right_only
10.1111/j.1600-0838.2008.00829.x,right_only
10.1159/000148649,right_only
10.1097/MNH.0b013e32830321e1,right_only
10.1016/j.bmc.2008.07.021,right_only
10.1007/s10695-007-9151-8,right_only
10.1152/physrev.00045.2006,right_only
10.1016/j.transproceed.2008.03.117,right_only
10.1519/JSC.0b013e318161912f,right_only
10.1111/j.1440-1681.2008.04977.x,right_only
10.1016/j.jep.2008.04.020,right_only
10.1086/589546,right_only
10.1016/j.febslet.2008.05.007,right_only
10.1080/08958370701883821,right_only
10.1016/j.bbabio.2008.04.005,right_only
10.1158/1078-0432.CCR-07-4001,right_only
10.1111/j.1365-2656.2008.01393.x,right_only
10.1007/s00421-008-0745-3,right_only
10.1086/528784,right_only
10.1086/528779,right_only
10.1086/587093,right_only
10.1016/j.cbpa.2008.02.023,right_only
10.1016/j.thorsurg.2007.11.001,right_only
10.1111/j.1469-185X.2008.00038.x,right_only
10.1677/JOE-07-0625,right_only
10.1038/ismej.2007.117,right_only
10.1007/s00253-008-1400-y,right_only
10.1152/japplphysiol.01282.2007,right_only
10.1016/j.freeradbiomed.2008.01.024,right_only
10.2337/db07-1552,right_only
10.1152/japplphysiol.01198.2007,right_only
10.1152/japplphysiol.01231.2007,right_only
10.1007/s00421-008-0676-z,right_only
10.1152/japplphysiol.01127.2007,right_only
10.1086/524148,right_only
10.1021/jp076788q,right_only
10.1074/jbc.M706540200,right_only
10.1159/000123155,right_only
10.1159/000101074,right_only
10.1074/jbc.M609802200,right_only
10.1099/mic.0.26836-0,right_only
10.1099/00221287-146-10-2685,right_only
10.1093/ajcn/72.2.512S,right_only
10.1152/ajpendo.1999.277.6.E1103,right_only
10.1152/ajpregu.1999.277.5.R1428,right_only
10.1152/ajpgi.1999.277.5.G1048,right_only
10.1152/ajpheart.1999.277.3.H931,right_only
10.1152/ajpheart.1999.277.1.H74,right_only
10.1152/ajpheart.1999.277.1.H65,right_only
10.1152/ajpheart.1999.276.5.H1574,right_only
10.1152/ajpgi.1999.276.5.G1131,right_only
10.1152/ajpheart.1999.276.4.H1346,right_only
10.1152/ajpheart.1999.276.3.H998,right_only
10.1152/ajpheart.1999.276.3.H844,right_only
10.1152/ajpheart.1999.276.1.H149,right_only
10.1152/ajpheart.1998.275.6.H2325,right_only
10.1152/ajpendo.1998.274.4.E726,right_only
10.1152/ajpcell.1998.274.4.C1174,right_only
10.1099/00221287-143-12-3693,right_only
10.1152/ajpheart.1997.273.4.H1949,right_only
10.1002/(SICI)1097-4687(199808)237:2<147::AID-JMOR6>3.0.CO;2-Z,right_only
10.2307/1542735,right_only
10.1002/(SICI)1520-6300(1997)9:2<163::AID-AJHB2>3.0.CO;2-1,right_only
10.1080/10803548.1997.11076366,right_only
10.1007/BF01875580,right_only
10.1007/BF01875590,right_only
10.3233/BMR-1994-4411,right_only
10.1002/ajhb.1310050306,right_only
10.1016/S0932-4739(11)80272-5,right_only
10.1007/BF00193997,right_only
10.1002/ajhb.1310010105,right_only
10.1007/BF01875604,right_only
10.1007/BF00376990,right_only
10.1080/00913847.1987.11709381,right_only
10.1007/BF02044316,right_only
10.1080/00913847.1986.11709200,right_only
10.1007/BF02290254,right_only
10.1007/BF00379674,right_only
10.1080/00913847.1985.11708729,right_only
10.1080/00913847.1983.11708461,right_only
10.1080/00913847.1983.11708481,right_only
10.1080/00913847.1983.11708707,right_only
10.1080/00913847.1982.11947348,right_only
10.1080/00913847.1982.11947223,right_only
10.1080/00913847.1982.11947252,right_only
10.1080/00913847.1981.11711122,right_only
10.1080/00913847.1981.11711009,right_only
10.1080/00913847.1981.11711231,right_only
10.1080/00913847.1981.11711136,right_only
10.1080/00913847.1981.11711060,right_only
10.1080/00913847.1981.11711161,right_only
10.1007/BF02602458,right_only
10.1080/00913847.1980.11710938,right_only
10.1080/00222895.1974.10734986,right_only
10.1152/jappl.1963.18.3.619,right_only
10.1093/ajcn/57.5.738S,right_only
10.1152/ajpendo.2006.263.6.E1134,right_only
10.1093/ajcn/49.5.976,right_only
10.1152/ajprenal.1977.233.6.F539,right_only
10.5713/ab.21.0183,right_only
10.1039/c9ra05111b,right_only
10.1039/c9ra07340j,right_only
10.1589/jpts.34.369,right_only
10.1016/j.jesf.2022.01.002,right_only
10.1186/s40798-022-00445-8,right_only
10.1093/ehjcr/ytac171,right_only
10.1016/j.dib.2022.107915,right_only
10.1016/j.jesf.2022.01.004,right_only
10.3389/fspor.2021.828389,right_only
10.1016/j.jesf.2022.01.005,right_only
10.1016/j.jesf.2022.01.001,right_only
10.1016/j.jesf.2021.11.003,right_only
10.4103/ijpvm.IJPVM_248_19,right_only
10.1016/j.crphar.2021.100060,right_only
10.3389/fspor.2022.854614,right_only
10.3390/nano12081281,right_only
10.3390/healthcare10040634,right_only
10.1186/s40798-022-00437-8,right_only
10.4103/ijcm.IJCM_554_20,right_only
10.1002/ece3.5080,right_only
10.7224/1537-2073.2020-036,right_only
10.7224/1537-2073.2020-003,right_only
10.1016/j.mayocpiqo.2021.06.005,right_only
10.5606/tftrd.2021.5344,right_only
10.20463/pan.2021.0001,right_only
10.1136/bmjsem-2020-000907,right_only
10.3389/fpsyg.2021.636153,right_only
10.1016/j.jesf.2020.12.004,right_only
10.1016/j.heliyon.2020.e05380,right_only
10.4103/ijpvm.IJPVM_356_19,right_only
10.1080/23328940.2019.1664370,right_only
10.1080/23328940.2020.1761577,right_only
10.1136/bmjsem-2020-000765,right_only
10.2490/prm.20170008,right_only
10.1186/s40462-020-00215-9,right_only
10.5327/Z1679443520180304,right_only
10.1039/d1ra01079d,right_only
10.15280/jlm.2020.10.1.21,right_only
10.21037/jtd.2019.12.27,right_only
10.3389/fpsyg.2020.00312,right_only
10.2147/OTT.S237307,right_only
10.1016/j.mjafi.2018.12.004,right_only
10.15280/jlm.2019.9.2.125,right_only
10.2147/OTT.S208848,right_only
10.3389/fphys.2019.01132,right_only
10.1183/23120541.00032-2019,right_only
10.15280/jlm.2019.9.1.36,right_only
