pmcid,pmid,doi
PMC3366128,22101867,10.1007/s00586-011-2068-z
PMC3636413,22252436,10.1007/s11357-011-9379-1
PMC3337932,21559869,10.1007/s11357-011-9258-9
PMC3139653,21811643,10.1371/journal.pntd.0001239
PMC3130006,21750742,10.1371/journal.pntd.0001213
PMC3610988,23408428,10.1074/jbc.M112.440354
PMC3379959,22424138,10.1186/1756-3305-5-50
PMC3631820,23393211,10.2337/dc12-1161
PMC3925942,22700537,10.2522/ptj.20110310
PMC3345338,22282772,10.2522/ptj.20110157
PMC3404561,22510711,10.1152/ajpendo.00658.2011
PMC3154677,21602466,10.1152/ajpheart.01316.2010
PMC3283169,21278137,10.1152/ajpheart.00867.2010
PMC3602722,23255590,10.1152/ajpregu.00409.2012
PMC3197343,21813873,10.1152/ajpregu.00001.2011
PMC3656435,23412900,10.1152/japplphysiol.00765.2012
PMC3615590,23288554,10.1152/japplphysiol.01341.2012
PMC3544519,23065759,10.1152/japplphysiol.01107.2012
PMC3544492,22984253,10.1152/japplphysiol.00761.2012
PMC3426168,22653993,10.1152/japplphysiol.01416.2011
PMC3404833,22582214,10.1152/japplphysiol.00127.2012
PMC3220310,21799133,10.1152/japplphysiol.01216.2010
PMC3174788,21737826,10.1152/japplphysiol.00489.2011
PMC3137529,21527667,10.1152/japplphysiol.00334.2011
PMC3290103,21372097,10.1152/japplphysiol.01246.2010
PMC3404705,22518832,10.1152/japplphysiol.01184.2011
PMC3330832,22241057,10.1152/japplphysiol.00766.2011
PMC3289423,22033530,10.1152/japplphysiol.00779.2011
PMC3233884,21921244,10.1152/japplphysiol.00569.2011
PMC3527216,23171610,10.1186/1756-0500-5-646
PMC3415169,22453254,10.3791/3413
PMC3197395,21403632,10.3791/2431
PMC3484529,23118534,10.2147/COPD.S35637
PMC3355834,22615527,10.2147/COPD.S28677
PMC3267980,22232594,10.1093/brain/awr293
PMC2935862,20660115,10.1093/hmg/ddq305
PMC3623484,23160363,10.1093/gerona/gls220
PMC3598353,22522508,10.1093/gerona/gls099
PMC3075053,21528790,10.3329/jhpn.v29i1.7566
PMC3370314,22760901,10.6061/clinics/2012(06)12
PMC3164398,22179153,10.1590/S1807-59322011000900003
PMC3148454,21876964,10.1590/S1807-59322011000700003
PMC3109383,21789388,10.1590/S1807-59322011000500020
PMC3061986,21484034,10.1590/S1807-59322011000200004
PMC3509559,23203043,10.3390/ijms131113949
PMC3318951,21940772,10.1378/chest.11-1147
PMC3395077,22894482,10.1117/1.JBO.17.7.075010
PMC3233396,22162610,
PMC3378011,22643154,10.3109/02813432.2012.649631
PMC3438736,22973179,10.1100/2012/976513
PMC3356747,22645458,10.1100/2012/810859
PMC3548520,23143206,10.1093/icvts/ivs429
PMC3854242,22584645,10.1590/S0100-879X2012007500078
PMC3599214,23406834,10.1186/1880-6805-32-2
PMC5560316,21934728,10.1007/s12264-011-1531-5
PMC7966343,22899788,10.3174/ajnr.A3282
PMC7125548,21958985,10.1016/j.jcrc.2011.07.080
PMC2732832,19706541,10.1073/pnas.0904229106
PMC2786111,19951393,10.1186/cc8007
PMC2786109,19951391,10.1186/cc8005
PMC2786108,19951390,10.1186/cc8004
PMC2965727,20925920,10.1186/1471-2407-10-531
PMC2984455,21047400,10.1186/1471-2296-11-83
PMC2841104,20214807,10.1186/1471-2458-10-120
PMC2987952,21054892,10.1186/1471-2466-10-55
PMC2891696,20509967,10.1186/1471-2466-10-33
PMC2824704,20132549,10.1186/1465-9921-11-15
PMC2737991,19528210,10.1128/IAI.00036-09
PMC2751986,19710360,10.1101/gad.1825809
PMC2796994,20003224,10.1186/1475-2840-8-62
PMC2673895,18759002,10.1007/s12192-008-0022-8
PMC2978011,21062183,10.4085/1062-6050-45.6.594
PMC2838468,20210620,10.4085/1062-6050-45.2.164
PMC2629045,19180223,10.4085/1062-6050-44.1.84
PMC2964609,20937116,10.1186/1479-5876-8-93
PMC3060373,21224234,10.1113/jphysiol.2010.201343
PMC3043542,21098003,10.1113/jphysiol.2010.195636
PMC2998230,20693292,10.1113/jphysiol.2010.190439
PMC2956910,20547683,10.1113/jphysiol.2010.189886
PMC2901984,20403976,10.1113/jphysiol.2009.186767
PMC2876814,20308250,10.1113/jphysiol.2009.184333
PMC2754369,19596896,10.1113/jphysiol.2009.175265
PMC2673779,19139048,10.1113/jphysiol.2008.160846
PMC2849965,20100740,10.1113/jphysiol.2009.181743
PMC2808551,19884317,10.1113/jphysiol.2009.181065
PMC2808552,19884316,10.1113/jphysiol.2009.179549
PMC2805369,19752116,10.1113/jphysiol.2009.179499
PMC2754370,19622608,10.1113/jphysiol.2009.174912
PMC2670057,19047206,10.1113/jphysiol.2008.162271
PMC2742284,19491249,10.1113/jphysiol.2009.171199
PMC2742281,19491245,10.1113/jphysiol.2009.169748
PMC2742294,19491243,10.1113/jphysiol.2009.172601
PMC2742289,19451206,10.1113/jphysiol.2009.171694
PMC2683964,19237430,10.1113/jphysiol.2008.164285
PMC3137679,21229260,10.1007/s00421-010-1816-9
PMC3647689,21215309,10.1016/j.freeradbiomed.2010.12.035
PMC3050087,21146958,10.1016/j.schres.2010.10.025
PMC3062961,21129760,10.1016/j.metabol.2010.10.005
PMC3991475,21098782,10.1161/CIRCOUTCOMES.110.939371
PMC3058311,21091609,10.1111/j.1751-7133.2010.00187.x
PMC4131288,21035513,10.1016/j.appet.2010.10.009
PMC3217467,20972575,10.1007/s00421-010-1694-1
PMC2962920,20965381,10.1016/j.amepre.2010.07.015
PMC2953473,20932466,10.1016/j.cardfail.2010.05.003
PMC3049111,20847403,10.3233/JAD-2010-100768
PMC2932474,20801259,10.1016/j.apmr.2010.06.003
PMC3148148,20798968,10.1007/s10072-010-0396-0
PMC3046068,20700642,10.1007/s10286-010-0078-2
PMC4598056,21085031,10.1249/MSS.0b013e3182061b49
PMC3058839,21042332,10.1038/sc.2010.149
PMC3636422,20599005,10.1016/j.amjcard.2010.03.017
PMC3033211,20529977,10.1177/0003319710369100
PMC3024239,20453154,10.1177/1545968310364059
PMC2919597,20448541,10.1038/oby.2010.98
PMC3005100,20884383,10.1016/j.resp.2010.09.011
PMC3643211,20863590,10.1016/j.lungcan.2010.08.002
PMC4420018,20393357,10.1519/JSC.0b013e3181c7c677
PMC2944919,20351592,10.1249/MSS.0b013e3181de2da7
PMC2948628,20187283,10.1007/s00421-009-1290-4
PMC2924952,20142781,10.1249/MSS.0b013e3181d479f2
PMC2974800,20692790,10.1016/j.jvs.2010.05.115
PMC2936776,20680251,10.1007/s00221-010-2367-3
PMC3232014,20035285,10.1038/oby.2009.454
PMC2806223,20010118,10.1249/MSS.0b013e3181ad7f17
PMC2895949,19952844,10.1249/MSS.0b013e3181bcab6c
PMC4808583,19602189,10.1111/j.1600-0838.2009.00972.x
PMC3292194,20440028,
PMC4780578,20430267,10.1016/j.jacc.2009.11.086
PMC4205105,19528334,10.1161/CIRCULATIONAHA.109.848382
PMC2505352,18638600,10.1016/j.amjcard.2008.03.069
PMC2950161,20121952,10.1111/j.1532-5415.2009.02499.x
PMC2939201,19922049,10.3109/17477160902923341
PMC2867093,20095824,10.3109/10903120903524963
PMC2885013,20061520,10.1161/CIRCHEARTFAILURE.109.879684
PMC3049945,19793156,10.1111/j.1532-5415.2009.02495.x
PMC2767450,19686800,10.1016/j.biopsycho.2009.08.003
PMC3136168,19667944,10.1097/TP.0b013e3181aed7d1
PMC2757447,19664776,10.1016/j.jbiomech.2009.06.038
PMC3650632,19486481,10.1111/j.1600-0838.2009.00896.x
PMC2842228,20206808,10.1016/j.jvs.2009.09.053
PMC2761503,19637345,10.1002/cncr.24551
PMC3881419,19628817,10.1126/science.1175689
PMC8329994,19596737,10.1542/peds.2008-2851
PMC2728793,19573883,10.1016/j.metabol.2009.04.018
PMC3379873,19858436,10.1001/archinternmed.2009.312
PMC4822516,19827454,
PMC2945232,19523060,10.1111/j.1751-7141.2009.00027.x
PMC2744295,19441128,10.1002/mds.22621
PMC2747076,19426893,10.1016/j.jstrokecerebrovasdis.2008.10.001
PMC2844341,19423997,10.1097/gme.0b013e31818c931f
PMC2757480,19646701,10.1016/j.jbiomech.2009.06.046
PMC2906242,19643358,10.1016/j.cardfail.2008.12.015
PMC2743469,19362852,10.1016/j.cyto.2009.03.006
PMC2732568,19337745,10.1007/s00421-009-1042-5
PMC3490620,19045987,10.1037/a0010781
PMC3056455,19033602,
PMC3012006,19546374,10.1161/HYPERTENSIONAHA.109.134361
PMC3024242,19541916,10.1177/1545968309338193
PMC2590776,19010471,10.1016/j.jbiomech.2008.09.024
PMC3274554,19004156,10.4278/ajhp.07053050
PMC3725468,18728054,10.1136/bjsm.2008.050906
PMC2730185,18651368,10.1055/s-2008-1038744
PMC2707499,19375437,10.1016/j.physbeh.2009.04.006
PMC2783203,19364393,10.1111/j.1399-5448.2009.00500.x
PMC2710293,19603105,10.2119/molmed.2009.00057
PMC3092926,21079989,10.1007/s00421-010-1719-9
PMC2974202,20683609,10.1007/s00421-010-1586-4
PMC2908447,20464413,10.1007/s00421-010-1497-4
PMC2799625,19821120,10.1007/s00421-009-1236-x
PMC2793394,19760432,10.1007/s00421-009-1195-2
PMC2762537,19652995,10.1007/s00421-009-1138-y
PMC2753769,19633871,10.1007/s00467-009-1259-x
PMC2887087,20563249,10.1593/neo.10168
PMC3074398,21503180,
PMC2817271,19755532,10.1098/rsbl.2009.0670
PMC2962648,21042593,10.1371/journal.pone.0013565
PMC2956676,20976154,10.1371/journal.pone.0013435
PMC2904385,20644645,10.1371/journal.pone.0011576
PMC2823789,20174583,10.1371/journal.pone.0009292
PMC2752199,19806216,10.1371/journal.pone.0007355
PMC2690400,19521512,10.1371/journal.pone.0005869
PMC3036016,20803223,10.1007/s00586-010-1561-0
PMC2899505,19390877,10.1007/s00586-009-1002-0
PMC2723024,19584970,10.1016/s0828-282x(09)70503-3
PMC3048328,21106709,10.1210/jc.2010-0822
PMC3000957,20870728,10.1074/jbc.M110.147504
PMC2682857,19336408,10.1074/jbc.M807992200
PMC2789719,19922666,10.1186/1532-429X-11-48
PMC2812036,19812372,10.1096/fj.09-142281
PMC2671098,19196890,10.2337/dc08-1618
PMC2571053,18716051,10.2337/dc08-0329
PMC2897132,20488977,10.2522/ptj.20090316
PMC2557055,18772275,10.2522/ptj.20080072
PMC3064007,21189359,10.1152/ajpendo.00389.2010
PMC2980364,20739506,10.1152/ajpendo.00776.2009
PMC2781356,19690070,10.1152/ajpendo.00209.2009
PMC2692397,19293334,10.1152/ajpendo.90836.2008
PMC2806136,19915172,10.1152/ajpheart.00880.2009
PMC3064274,21178127,10.1152/ajpregu.00662.2010
PMC2822521,19923408,10.1152/ajprenal.00447.2009
PMC3075134,21212245,10.1152/japplphysiol.00505.2010
PMC3069631,21164153,10.1152/japplphysiol.00185.2010
PMC3253005,21051570,10.1152/japplphysiol.00907.2010
PMC3253010,20930125,10.1152/japplphysiol.00634.2010
PMC3006409,20864556,10.1152/japplphysiol.00725.2010
PMC2963322,20724560,10.1152/japplphysiol.00495.2010
PMC3774425,20431020,10.1152/japplphysiol.01431.2009
PMC2886685,20378705,10.1152/japplphysiol.00884.2009
PMC2853203,20150562,10.1152/japplphysiol.01355.2009
PMC2822671,20007854,10.1152/japplphysiol.01083.2009
PMC2838638,19959767,10.1152/japplphysiol.00985.2009
PMC2885072,19875716,10.1152/japplphysiol.00589.2009
PMC3006408,20651217,10.1152/japplphysiol.00116.2010
PMC2963332,20634355,10.1152/japplphysiol.00462.2010
PMC3774514,20558755,10.1152/japplphysiol.00326.2010
PMC2711798,19470697,10.1152/japplphysiol.91568.2008
PMC2692777,19342438,10.1152/japplphysiol.91102.2008
PMC2711794,19228987,10.1152/japplphysiol.91165.2008
PMC2913800,20133440,10.1152/japplphysiol.00865.2009
PMC2904199,20110541,10.1152/japplphysiol.01291.2009
PMC2838634,20044472,10.1152/japplphysiol.01106.2009
PMC2698647,19150853,10.1152/japplphysiol.91475.2008
PMC2660256,19112155,10.1152/japplphysiol.91502.2008
PMC2711795,19056995,10.1152/japplphysiol.91255.2008
PMC3774345,19833807,10.1152/japplphysiol.00958.2009
PMC2777793,19745192,10.1152/japplphysiol.00491.2009
PMC2756006,19589952,10.1152/japplphysiol.91654.2008
PMC2676997,19321562,10.3945/ajcn.2008.27419
PMC2667455,19211823,10.3945/ajcn.2008.26938
PMC3041468,21036777,10.1093/eurjhf/hfq187
PMC2796143,20023046,10.1093/eurjhf/hfp168
PMC2754502,19789403,10.1093/eurjhf/hfp116
PMC2922999,20605898,10.1093/humrep/deq172
PMC2954235,20566734,10.1093/gerona/glq109
PMC2763073,19841705,10.1590/S1807-59322009001000008
PMC2664269,19060991,10.1590/S1807-59322008000600003
PMC2664123,18719758,10.1590/S1807-59322008000400011
PMC2763263,20716911,10.4161/oxim.2.4.9415
PMC6515906,20057199,10.1159/000232586
PMC3085944,21083422,10.1089/ars.2010.3489
PMC3110835,20804368,10.1089/acm.2009.0226
PMC3058897,21219246,10.1089/jwh.2010.2042
PMC3021301,20412642,10.4293/108680810X12674612014905
PMC3721720,19907801,
PMC5596610,20192930,10.17305/bjbms.2010.2734
PMC6647668,20333763,10.1002/jcla.20368
PMC6653347,19569067,10.1002/clc.20593
PMC1766433,17202264,10.1073/pnas.0606663104
PMC534517,15545607,10.1073/pnas.0405432101
PMC1889955,17468118,10.1136/bmj.39167.459028.DE
PMC2219995,18053143,10.1186/1472-6882-7-40
PMC2440729,18544158,10.1186/1471-2261-8-12
PMC1820778,17331263,10.1186/1472-6963-7-36
PMC1866229,17445257,10.1186/1471-2431-7-19
PMC2292676,18294393,10.1186/1471-2466-8-3
PMC1931442,17603916,10.1186/1471-2466-7-9
PMC1904527,17441787,10.1042/BJ20070033
PMC1134753,15377279,10.1042/BJ20041354
PMC1626466,17044921,10.1186/1465-9921-7-127
PMC2268439,18227154,10.1128/MCB.00980-07
PMC1592268,17041702,
PMC1065286,15544165,10.1379/CSC-18R.1
PMC2547869,18833312,10.4085/1062-6050-43.5.489
PMC2140081,18176622,
PMC2547864,18833307,10.4085/1062-6050-43.5.456
PMC1635507,17015318,10.1098/rspb.2006.3653
PMC2083103,16188959,10.1136/adc.2004.071241
PMC2579453,16611721,10.1136/bjsm.2006.026815
PMC2465292,17646242,10.1136/bjsm.2007.036996
PMC2658982,17535854,10.1136/bjsm.2007.036251
PMC2659003,17517858,10.1136/bjsm.2006.030387
PMC2465445,17472999,10.1136/bjsm.2006.031351
PMC2465440,17341588,10.1136/bjsm.2006.034934
PMC2465133,17062658,10.1136/bjsm.2006.026989
PMC2465139,17062656,10.1136/bjsm.2006.029603
PMC2465142,17021003,10.1136/bjsm.2006.027615
PMC2577470,17000714,10.1136/bjsm.2006.029744
PMC2577474,16990440,10.1136/bjsm.2006.030866
PMC2465033,16980535,10.1136/bjsm.2006.029652
PMC2659047,17224444,10.1136/bjsm.2006.031294
PMC2465322,17224438,10.1136/bjsm.2006.032334
PMC2465234,17178775,10.1136/bjsm.2006.031310
PMC2465109,16720888,10.1136/bjsm.2005.023754
PMC2577533,16556788,10.1136/bjsm.2005.022673
PMC2586163,16556781,10.1136/bjsm.2005.020487
PMC2465132,17021002,10.1136/bjsm.2006.030205
PMC2465149,17000713,10.1136/bjsm.2006.030791
PMC2465058,17021011,10.1136/bjsm.2006.030338
PMC2491983,16505069,10.1136/bjsm.2005.019208
PMC2491943,16371494,10.1136/bjsm.2005.020198
PMC1725090,16306508,10.1136/bjsm.2005.020404
PMC2465050,16920774,10.1136/bjsm.2006.027839
PMC2564396,16855066,10.1136/bjsm.2006.027680
PMC2564397,16825268,10.1136/bjsm.2006.027946
PMC1725105,16306501,10.1136/bjsm.2005.018291
PMC1725079,16306500,10.1136/bjsm.2005.018101
PMC1725099,16306499,10.1136/bjsm.2005.017806
PMC2577514,16556780,10.1136/bjsm.2005.020040
PMC2491986,16505090,10.1136/bjsm.2005.025528
PMC2491987,16505077,10.1136/bjsm.2005.020966
PMC1725321,16118307,10.1136/bjsm.2004.017194
PMC1725313,16118305,10.1136/bjsm.2004.016550
PMC1725299,16118298,10.1136/bjsm.2004.014464
PMC1725096,16306507,10.1136/bjsm.2005.020370
PMC1725084,16306506,10.1136/bjsm.2005.019943
PMC1725093,16306505,10.1136/bjsm.2005.019844
PMC1725253,15976165,10.1136/bjsm.2004.012260
PMC1725247,15976158,10.1136/bjsm.2004.016071
PMC1725209,15849297,10.1136/bjsm.2004.015198
PMC1725050,16183772,10.1136/bjsm.2004.017236
PMC1725033,16183771,10.1136/bjsm.2004.016980
PMC1725036,16183768,10.1136/bjsm.2004.015230
PMC1725141,15728699,10.1136/bjsm.2004.013060
PMC1725157,15728698,10.1136/bjsm.2004.012500
PMC1725118,15665205,10.1136/bjsm.2003.010215
PMC1725284,16046343,10.1136/bjsm.2004.015248
PMC1725254,15976169,10.1136/bjsm.2004.014134
PMC1725248,15976166,10.1136/bjsm.2004.013631
PMC1724963,15562168,10.1136/bjsm.2003.007518
PMC1724910,15388571,10.1136/bjsm.2003.008714
PMC1724942,15388566,10.1136/bjsm.2003.007666
PMC1725215,15849290,10.1136/bjsm.2004.012526
PMC1725201,15849289,10.1136/bjsm.2004.011668
PMC1725175,15793075,10.1136/bjsm.2004.012393
PMC2492023,16431990,10.1136/bjsm.2005.019729
PMC2492034,16431991,10.1136/bjsm.2004.017103
PMC2492037,16431998,10.1136/bjsm.2005.019489
PMC1725021,15618337,10.1136/bjsm.2003.010645
PMC1725014,15618335,10.1136/bjsm.2003.009985
PMC1724973,15562181,10.1136/bjsm.2004.012229
PMC1955189,17164483,10.1136/hrt.2006.094870
PMC1769161,16230452,10.1136/hrt.2004.055053
PMC1768831,15772218,10.1136/hrt.2003.032722
PMC1768716,15657241,10.1136/hrt.2003.026567
PMC2598008,17412877,10.1136/jmg.2007.050070
PMC2080711,16244091,10.1136/thx.2005.043547
PMC1746915,15563700,10.1136/thx.2004.026617
PMC1224855,16138928,10.1186/1741-7007-3-19
PMC2536590,18403425,10.1113/jphysiol.2007.150060
PMC2536587,18403423,10.1113/jphysiol.2008.151449
PMC2464345,18372307,10.1113/jphysiol.2007.149401
PMC2479567,18339690,10.1113/jphysiol.2008.152058
PMC2465206,18292129,10.1113/jphysiol.2007.149781
PMC2375627,18063663,10.1113/jphysiol.2007.142026
PMC2375555,17901124,10.1113/jphysiol.2007.143834
PMC1817798,16600998,10.1113/jphysiol.2006.108720
PMC2277242,17584832,10.1113/jphysiol.2007.132837
PMC2075218,17317751,10.1113/jphysiol.2006.125112
PMC2075230,17317748,10.1113/jphysiol.2006.126136
PMC2151360,17218362,10.1113/jphysiol.2006.120949
PMC1995675,16793898,10.1113/jphysiol.2006.113936
PMC1817748,16497719,10.1113/jphysiol.2005.101733
PMC1779995,16469787,10.1113/jphysiol.2005.102426
PMC1779675,16439429,10.1113/jphysiol.2005.102442
PMC2375551,17991697,10.1113/jphysiol.2007.142109
PMC1464256,16179365,10.1113/jphysiol.2005.094979
PMC1464200,16150794,10.1113/jphysiol.2005.096412
PMC1474732,16081477,10.1113/jphysiol.2005.089920
PMC1474763,16037089,10.1113/jphysiol.2005.091355
PMC1464194,16020461,10.1113/jphysiol.2005.091975
PMC2075206,17317739,10.1113/jphysiol.2007.129700
PMC1464731,15860533,10.1113/jphysiol.2005.086025
PMC1464462,15746165,10.1113/jphysiol.2005.083840
PMC1665593,15618276,10.1113/jphysiol.2004.077610
PMC1796794,16373384,10.1113/jphysiol.2005.099697
PMC1805795,16423857,10.1113/jphysiol.2005.101691
PMC1464212,16210351,10.1113/jphysiol.2005.097154
PMC2100245,16533314,10.1111/j.1469-7580.2006.00531.x
PMC2396645,18439300,10.1186/1743-0003-5-14
PMC2117019,17919339,10.1186/1743-0003-4-38
PMC2000468,17697386,10.1186/1743-0003-4-30
PMC2657657,18625967,10.1212/01.wnl.0000317094.86209.cb
PMC2525868,18603061,10.1016/j.jtcvs.2007.12.024
PMC2998758,18566940,
PMC3743226,18477801,10.1093/jnci/djn135
PMC2678573,18442634,10.1016/j.metabol.2008.01.005
PMC2435411,18413671,10.1152/ajpendo.00789.2007
PMC2453503,18407453,10.1016/j.jvs.2008.01.048
PMC3377447,18384588,10.1111/j.1532-5415.2008.01672.x
PMC2780237,18309303,10.1038/oby.2008.16
PMC3936606,18275343,10.1089/aid.2007.0023
PMC2275168,18267208,10.1016/j.freeradbiomed.2007.09.011
PMC2322869,18006192,10.1016/j.neuint.2007.09.015
PMC2905840,18990638,10.1109/TBME.2008.2001130
PMC2716124,18923566,10.1139/h08-085
PMC2562002,18805104,10.1016/j.amjcard.2008.05.020
PMC3040511,17689963,10.1016/j.gaitpost.2007.07.001
PMC3160821,18072376,
PMC3285439,18034695,10.1111/j.1530-0277.2007.00535.x
PMC3754800,17965024,10.1074/jbc.M705015200
PMC2266873,17909409,10.1249/mss.0b013e31812e52b3
PMC2612541,16207717,10.1074/jbc.C500140200
PMC1350764,15930197,10.1542/peds.2004-1543
PMC2693888,17767905,10.1016/j.cmet.2007.08.003
PMC3049953,17554797,10.1002/mus.20832
PMC2759326,17540534,10.1016/j.jvs.2007.02.037
PMC2485239,18242048,10.1016/j.bbi.2007.12.003
PMC1831461,17174724,10.1016/j.arcmed.2006.07.002
PMC1866273,17174646,10.1016/j.ahj.2006.10.003
PMC4313890,17134946,10.1016/j.resp.2006.10.008
PMC4376253,17095635,10.1152/japplphysiol.00853.2006
PMC2442668,16979458,10.1016/j.amepre.2006.06.002
PMC1574285,16919541,10.1016/j.metabol.2006.05.005
PMC2919062,16572109,10.1038/sj.ki.5000347
PMC7037693,16373444,10.1152/japplphysiol.01336.2005
PMC3166530,16315376,
PMC2491725,15632682,10.1249/01.MSS.0000150084.97823.F7
PMC2031996,17874697,10.1080/10790268.2007.11754615
PMC2031980,17874693,10.1080/10790268.2007.11754611
PMC2292423,18317727,10.1007/s00125-008-0949-4
PMC2374881,18239932,10.1007/s00421-008-0684-z
PMC2039810,17661069,10.1007/s00421-007-0519-3
PMC1914221,17364193,10.1007/s00421-007-0435-6
PMC1914232,17277937,10.1007/s00421-007-0398-7
PMC1782100,17149607,10.1007/s00421-006-0342-2
PMC2279750,18457243,10.1093/sleep/31.4.549
PMC2225551,18220083,10.1093/sleep/31.1.104
PMC1617162,17148201,10.1098/rsbl.2005.0312
PMC2696142,18854295,10.1098/rsif.2008.0328
PMC1976551,17895968,10.1371/journal.pone.0000927
PMC2976763,15531559,10.1152/japplphysiol.01057.2004
PMC2295274,18057967,10.1007/s00586-007-0547-z
PMC3489326,15937675,10.1007/s00586-005-0887-5
PMC2644568,18273487,10.1016/s0828-282x(08)70569-5
PMC3214275,18413421,10.1210/jc.2008-0368
PMC2266960,18073312,10.1210/jc.2007-1524
PMC2662157,18606820,10.1074/jbc.M709555200
PMC2494835,18483165,10.1152/japplphysiol.90401.2008
PMC2494836,18450987,10.1152/japplphysiol.00130.2008
PMC2536819,18617627,10.1152/japplphysiol.90384.2008
PMC2569793,17128694,
PMC2664221,18438574,10.1590/s1807-59322008000200008
PMC4622803,16149140,10.3748/wjg.v11.i34.5327
PMC3310918,18450457,10.1016/j.bmc.2008.04.029
PMC4820333,15705987,10.1378/chest.127.2.495
PMC7192648,16879121,
PMC7245484,15629012,
PMC419707,15132753,10.1186/1472-6793-4-9
PMC324413,14728720,10.1186/1472-6793-4-2
PMC1133963,15175014,10.1042/BJ20040885
PMC1223582,12769817,10.1042/BJ20030272
PMC130304,12379706,10.1128/IAI.70.11.6273-6283.2002
PMC101041,10928494,
PMC434422,11795476,10.1379/1466-1268(2001)006<0386:eishih>2.0.co;2
PMC1692634,10466143,10.1098/rstb.1999.0471
PMC1754667,12922964,10.1136/ard.62.9.885
PMC1753827,11502612,
PMC1719415,14670773,10.1136/adc.88.12.1078
PMC1717980,10373142,10.1136/adc.81.1.73
PMC1511772,8957956,10.1136/adc.75.5.423
PMC1721498,12598505,10.1136/fn.88.2.F143
PMC1724956,15388555,10.1136/bjsm.2003.008490
PMC1724908,15388552,10.1136/bjsm.2003.007815
PMC1724921,15388541,10.1136/bjsm.2003.005140
PMC1724920,15388538,10.1136/bjsm.2003.004721
PMC1724875,15273191,10.1136/bjsm.2003.006825
PMC1724904,15273181,10.1136/bjsm.2002.004499
PMC1724755,14751942,10.1136/bjsm.2002.002121
PMC1724616,12663359,10.1136/bjsm.37.2.154
PMC1724886,15273171,10.1136/bjsm.2002.003442
PMC1724834,15155428,10.1136/bjsm.2002.002212
PMC1724821,15155427,10.1136/bjsm.2002.002071
PMC1724764,15039258,10.1136/bjsm.2002.004374
PMC1724782,15039242,10.1136/bjsm.2002.000158
PMC1724499,12055120,10.1136/bjsm.36.3.218
PMC1724709,14665591,10.1136/bjsm.37.6.516
PMC1751369,14514541,10.1136/bjsm.37.5.452
PMC1751352,14514539,10.1136/bjsm.37.5.445
PMC1751358,14514538,10.1136/bjsm.37.5.441
PMC1724664,12893716,10.1136/bjsm.37.4.315
PMC1724409,11726480,10.1136/bjsm.35.6.424
PMC1724624,12663356,10.1136/bjsm.37.2.140
PMC1724597,12547753,10.1136/bjsm.37.1.89
PMC1724599,12547743,10.1136/bjsm.37.1.50
PMC1724544,12351330,10.1136/bjsm.36.5.334
PMC1724520,12145118,10.1136/bjsm.36.4.276
PMC1756236,11049147,10.1136/bjsm.34.5.367
PMC1724494,12055114,10.1136/bjsm.36.3.195
PMC1724503,12055113,10.1136/bjsm.36.3.189
PMC1724475,11916893,10.1136/bjsm.36.2.113
PMC1724436,11726485,10.1136/bjsm.35.6.441
PMC1724429,11726481,10.1136/bjsm.35.6.431
PMC1756221,10597849,10.1136/bjsm.33.6.401
PMC1724422,11726473,10.1136/bjsm.35.6.396
PMC1724386,11579061,10.1136/bjsm.35.5.303
PMC1724368,11477017,10.1136/bjsm.35.4.242
PMC1724253,11131242,10.1136/bjsm.34.6.473
PMC1724259,11131234,10.1136/bjsm.34.6.450
PMC1756161,10378074,10.1136/bjsm.33.3.204
PMC1756253,11049146,10.1136/bjsm.34.5.359
PMC1724217,10953906,10.1136/bjsm.34.4.303
PMC1724220,10953905,10.1136/bjsm.34.4.297
PMC1724230,10953899,10.1136/bjsm.34.4.268
PMC1763258,10854015,10.1136/bjsm.34.3.168
PMC1756052,9562162,10.1136/bjsm.32.1.39
PMC1756219,10597846,10.1136/bjsm.33.6.387
PMC1756205,10522640,10.1136/bjsm.33.5.352
PMC1756195,10522637,10.1136/bjsm.33.5.336
PMC1756183,10450476,10.1136/bjsm.33.4.231
PMC1756191,10450477,10.1136/bjsm.33.4.239
PMC1332614,9192129,10.1136/bjsm.31.2.139
PMC1756168,10378070,10.1136/bjsm.33.3.178
PMC1756165,10378061,10.1136/bjsm.33.3.150
PMC1756155,10205689,10.1136/bjsm.33.2.93
PMC1756138,10027051,10.1136/bjsm.33.1.14
PMC1756101,9773176,10.1136/bjsm.32.3.248
PMC1332336,8889116,10.1136/bjsm.30.3.226
PMC1756062,9562163,10.1136/bjsm.32.1.44
PMC1332574,9429015,10.1136/bjsm.31.4.342
PMC1332527,9298560,10.1136/bjsm.31.3.235
PMC1332525,9298558,10.1136/bjsm.31.3.224
PMC1332513,9298549,10.1136/bjsm.31.3.175
PMC1332335,8889115,10.1136/bjsm.30.3.222
PMC1332476,9132212,10.1136/bjsm.31.1.48
PMC1332474,9132210,10.1136/bjsm.31.1.41
PMC1332473,9132209,10.1136/bjsm.31.1.36
PMC1332412,9015591,10.1136/bjsm.30.4.305
PMC1332339,8889119,10.1136/bjsm.30.3.238
PMC1728392,11454805,10.1136/gut.49.2.268
PMC1768481,15367503,10.1136/hrt.2003.028167
PMC1767691,12748213,10.1136/heart.89.6.610
PMC1729850,11454837,10.1136/heart.86.2.183
PMC1729398,10862587,10.1136/heart.84.1.46
