pmcid,pmid,doi
PMC4175111,24279826,10.1186/1756-6649-13-5
PMC3820235,24259887,10.1589/jpts.25.929
PMC3827753,24235986,10.2478/hukin-2013-0047
PMC3825937,24231752,10.5535/arm.2013.37.5.619
PMC3804543,24204174,10.2147/IJWH.S49220
PMC3804929,24155722,10.3389/fphys.2013.00293
PMC3796848,24146710,10.2478/hukin-2013-0030
PMC3849535,24059759,10.1186/1755-7682-6-35
PMC3770627,24039446,10.2147/JPR.S46344
PMC3846678,24004479,10.1186/2052-1847-5-18
PMC3713293,23869334,10.5535/arm.2013.37.3.364
PMC3710187,23849656,10.1186/2046-7648-2-7
PMC3710987,23847266,10.1136/bmjopen-2013-002909
PMC3690731,23802053,10.5812/asjsm.34492
PMC3667382,23741656,10.1186/2193-1801-2-229
PMC3650516,23675353,10.3389/fphys.2013.00099
PMC3638679,23653881,10.1155/2013/940170
PMC3622901,23596423,10.3389/fphys.2013.00080
PMC3606517,23538987,10.1186/2193-1801-2-68
PMC3607906,23517650,10.1186/1550-2783-10-15
PMC3610290,23497120,10.1186/1550-2783-10-13
PMC3588275,23476311,10.1107/S1600536812049884
PMC3587394,23467903,10.2147/DMSO.S29222
PMC3577454,23402493,10.1186/1550-2783-10-8
PMC3549753,23316871,10.1186/1550-2783-10-3
PMC3565914,23286515,10.1186/1550-2783-10-2
PMC3530492,23300766,10.1371/journal.pone.0052769
PMC3531365,23300764,10.1371/journal.pone.0052764
PMC3527426,23284929,10.1371/journal.pone.0052191
PMC3520986,23251455,10.1371/journal.pone.0051213
PMC3507890,23209636,10.1371/journal.pone.0050031
PMC3527663,23182645,10.1016/j.nmd.2012.10.017
PMC3527216,23171610,10.1186/1756-0500-5-646
PMC3498322,23155452,10.1371/journal.pone.0049098
PMC3533971,23152980,10.1186/1471-2288-12-172
PMC3484529,23118534,10.2147/COPD.S35637
PMC3533552,23114600,10.1172/JCI64526
PMC3636995,23083785,10.1016/j.jacc.2012.08.970
PMC3544508,23042906,10.1152/japplphysiol.01025.2012
PMC3496000,23011489,10.1097/HCR.0b013e31826be485
PMC3533192,22988140,10.1113/jphysiol.2012.240762
PMC3544492,22984253,10.1152/japplphysiol.00761.2012
PMC3511643,22981266,10.1016/j.amjcard.2012.08.015
PMC3433433,22973462,10.1371/journal.pone.0044594
PMC3524666,22936731,10.1152/japplphysiol.00788.2012
PMC3546037,22917272,10.1186/1476-4598-11-60
PMC3951984,22914593,10.3233/JAD-2012-121078
PMC3442821,22854606,10.4161/isl.20516
PMC3548746,22830586,10.1186/1742-4682-9-29
PMC3488266,22822237,10.2522/ptj.20110472
PMC3399826,22815970,10.1371/journal.pone.0041199
PMC3472460,22805345,10.1152/physiolgenomics.00060.2012
PMC3370314,22760901,10.6061/clinics/2012(06)12
PMC3473259,22748015,10.1186/1755-8794-5-29
PMC3433339,22731991,10.1186/1471-2458-12-480
PMC3925942,22700537,10.2522/ptj.20110310
PMC3424059,22678970,10.1152/japplphysiol.00151.2012
PMC3854187,22666778,10.1590/S0100-879X2012007500097
PMC3390886,22665762,10.1073/pnas.1204026109
PMC3426168,22653993,10.1152/japplphysiol.01416.2011
PMC3426170,22653992,10.1152/japplphysiol.00957.2011
PMC3356747,22645458,10.1100/2012/810859
PMC3378011,22643154,10.3109/02813432.2012.649631
PMC3491655,22608008,10.1016/j.cmet.2012.04.019
PMC3389570,22595894,10.1097/HCR.0b013e31825828f4
PMC3342449,22592277,10.1249/MSS.0b013e3182444c4b
PMC3854242,22584645,10.1590/S0100-879X2012007500078
PMC3404833,22582214,10.1152/japplphysiol.00127.2012
PMC3346266,22566743,10.2147/VHRM.S30056
PMC3341588,22547251,10.1097/gme.0b013e318238ea66
PMC3422400,22525766,10.1249/MSS.0b013e318258ac11
PMC3404561,22510711,10.1152/ajpendo.00658.2011
PMC3353851,22510295,10.1186/1471-2393-12-30
PMC3418112,22488228,10.4085/1062-6050-47.1.32
PMC3489036,22487149,10.1111/j.1475-097X.2011.01072.x
PMC3350561,22456505,10.1091/mbc.E11-11-0961
PMC3415169,22453254,10.3791/3413
PMC4915826,22449457,10.1016/j.exger.2012.03.004
PMC3379959,22424138,10.1186/1756-3305-5-50
PMC3388171,22382170,10.1249/MSS.0b013e31824f5be4
PMC4041581,22364851,10.1016/j.jpeds.2012.01.036
PMC3281952,22363576,10.1371/journal.pone.0031187
PMC3280209,22355401,10.1371/journal.pone.0031880
PMC3330799,22345570,10.1152/ajpheart.01027.2011
PMC3664274,22344063,10.1519/JSC.0b013e31824f236c
PMC3358574,22341835,10.1016/j.jvs.2011.12.060
PMC3302930,22315957,10.1111/j.1532-5415.2011.03819.x
PMC3297473,22314872,10.1097/AOG.0b013e31824760b5
PMC3345338,22282772,10.2522/ptj.20110157
PMC5417129,22282471,10.1210/me.2011-1274
PMC3382333,22250211,10.1113/jphysiol.2011.224535
PMC3324667,22143114,10.1249/MSS.0b013e3182447825
PMC3366128,22101867,10.1007/s00586-011-2068-z
PMC3328621,22051572,10.1249/MSS.0b013e31823f679f
PMC3289423,22033530,10.1152/japplphysiol.00779.2011
PMC3253922,22030098,10.1016/j.ymgme.2011.09.030
PMC3998746,22015710,10.1249/MSS.0b013e31823cef5e
PMC3274603,21942923,10.1111/j.1365-2265.2011.04212.x
PMC3318951,21940772,10.1378/chest.11-1147
PMC3729016,21912302,10.1249/MSS.0b013e3182366f6c
PMC3230765,21851857,10.1016/j.neuroimage.2011.08.001
PMC3257002,21810941,10.1258/phleb.2011.010084
PMC3908779,21796048,10.1249/MSS.0b013e31822cf717
PMC3204319,21782401,10.1016/j.numecd.2011.03.002
PMC3202075,21771599,10.1016/j.yjmcc.2011.07.004
PMC3276766,21748369,10.1007/s00421-011-2063-4
PMC3329968,21717119,10.1007/s00421-011-2054-5
PMC3212608,21671060,10.1007/s12015-011-9282-2
PMC3258410,21614506,10.1007/s00421-011-1994-0
PMC3337932,21559869,10.1007/s11357-011-9258-9
PMC3253274,21512799,10.1007/s00421-011-1964-6
PMC4898606,27326033,10.1136/heartasia-2012-010095
PMC3590873,23487567,10.2478/v10078-012-0031-7
PMC3590835,23487498,10.2478/v10078-012-0066-9
PMC3588657,23486694,10.2478/v10078-012-0010-z
PMC3590877,23486651,10.2478/v10078-012-0029-1
PMC3588685,23486008,10.2478/v10078-012-0081-x
PMC3588651,23485962,10.2478/v10078-012-0008-6
PMC3584787,23459619,10.1310/sci1804-331
PMC3536709,23181739,10.1186/1550-2783-9-50
PMC3533051,23175738,10.1136/bmjopen-2012-001929
PMC3477827,23097642,10.3389/fphys.2012.00406
PMC3579753,22998672,10.1186/1758-2555-4-34
PMC3438585,22969944,10.3892/etm.2012.446
PMC3400878,22837974,10.5535/arm.2012.36.3.379
PMC3385362,22754877,10.4103/1947-2714.97205
PMC3464793,22704463,10.1186/1550-2783-9-27
PMC3359713,22655176,10.1155/2012/919051
PMC3350981,22619715,10.1155/2012/589164
PMC3347725,22593770,10.1155/2012/349209
PMC3395574,22520831,10.1186/2045-9912-2-12
PMC3309327,22506246,10.5535/arm.2012.36.1.133
PMC3310508,22481841,10.1080/08998280.2012.11928806
PMC3359189,22433275,10.1186/1550-2783-9-8
PMC3356240,22400992,10.1186/1550-2783-9-5
PMC3285806,22375123,10.3389/fphys.2012.00035
PMC3287968,22309475,10.1186/1550-2783-9-3
PMC3171762,21922051,10.1155/2012/241754
PMC4013973,24833984,10.1294/jes.22.21
PMC3781876,24198564,10.2147/OAJSM.S15980
PMC3738453,23946663,10.4137/NMI.S8299
PMC3588632,23487554,10.2478/v10078-011-0082-1
PMC3592095,23487409,10.2478/v10078-011-0023-z
PMC3588643,23486863,10.2478/v10078-011-0077-y
PMC3588623,23486729,10.2478/v10078-011-0046-5
PMC3283512,22176668,10.1186/1550-2783-8-24
PMC3248356,22152427,10.1186/1550-2783-8-22
PMC3224444,22135482,10.4103/0975-3583.89808
PMC3192756,21943154,10.1186/1745-6673-6-25
PMC4013969,24833978,10.1294/jes.21.59
PMC3781853,24198541,10.2147/oajsm.s9315
PMC3289163,22375191,10.5812/asjsm.34873
PMC3001837,21731204,10.1007/s12291-010-0059-1
PMC3104555,21633721,10.2174/1874091X01004010100
PMC3086294,21546993,10.4236/abb.2010.15053
PMC3015151,21218170,10.5232/ricyde2010.01805
PMC2911600,20700410,10.1155/2010/195729
PMC2922296,20682072,10.1186/1743-7075-7-65
PMC2909923,20609257,10.1186/1550-2783-7-26
PMC2896923,20507554,10.1186/1550-2783-7-22
PMC2866548,20463828,10.2147/ijgm.s5533
PMC2861014,20398312,10.1186/1550-2783-7-14
PMC2860344,20331847,10.1186/1550-2783-7-13
PMC2845146,20184778,10.1186/1756-0500-3-47
PMC2851582,20181080,10.1186/1550-2783-7-8
PMC2804486,20157495,10.1080/08998280.2010.11928571
PMC3029538,21686757,10.1136/bcr.07.2008.0535
PMC2903891,20634924,10.2174/1875318300902010001
PMC2863147,20445819,10.1145/1514411.1514416
PMC2860628,20431700,10.2174/1875399X00902010058
PMC2777020,19956706,10.1155/2009/487804
PMC2784676,19946380,10.2174/1875399X00902010042
PMC2780382,19900292,10.1186/1476-5918-8-4
PMC2762992,19825145,10.1186/1758-5996-1-8
PMC2714833,19594929,10.1186/1550-2783-6-15
PMC5398808,28496601,10.4022/jafib.136
PMC2727769,22477417,10.1055/s-0031-1278297
PMC2613131,19025579,10.1186/1742-4755-5-10
PMC2542988,18783626,10.1186/1476-5918-7-15
PMC2503954,18662395,10.1186/1550-2783-5-11
PMC2315638,18318910,10.1186/1550-2783-5-8
PMC2895359,20607138,10.1093/icb/icm069
PMC2221872,18067677,10.1186/1550-2783-4-25
PMC2164944,17974033,10.1186/1550-2783-4-15
PMC2164943,17925021,10.1186/1550-2783-4-11
PMC1894813,17550617,10.1186/1479-5868-4-24
PMC1334197,16390548,10.1186/1743-7075-3-1
PMC4316505,25792940,10.1298/jjpta.8.21
PMC1159171,15907213,10.1186/1743-7075-2-12
PMC1079910,15790400,10.1186/1476-5918-4-4
PMC3449476,19003253,10.1007/s10616-004-6401-9
PMC4316529,25792917,10.1298/jjpta.3.27
PMC2723444,21432204,10.1007/BF02935909
PMC8939846,22071841,10.1002/14651858.CD008008.pub2
PMC3280309,22142419,10.1186/1471-244X-11-188
PMC3229718,22133248,10.1016/j.apmr.2011.07.194
PMC4757485,22099762,10.1016/j.transproceed.2011.09.009
PMC3334640,22098761,10.1186/ar3519
PMC3223432,22065748,10.1073/pnas.1116998108
PMC3247179,22053981,10.1186/1471-227X-11-20
PMC3216315,22036210,10.1016/j.bmc.2011.10.005
PMC3229041,22003158,10.2522/ptj.20100391
PMC3233018,21986498,10.1128/MCB.05629-11
PMC3184100,21980360,10.1371/journal.pone.0024841
PMC3263776,21969677,10.1098/rsta.2011.0166
PMC3240885,21946852,10.1113/jphysiol.2011.211979
PMC3236084,21921265,10.1161/CIRCRESAHA.111.253807
PMC3233884,21921244,10.1152/japplphysiol.00569.2011
PMC3180857,21920265,10.1016/j.jacc.2011.06.025
PMC3220574,21917928,10.1074/jbc.M111.292029
PMC3251162,21910479,10.1021/tx200294c
PMC3163015,21904641,10.1155/2011/329643
PMC3148454,21876964,10.1590/S1807-59322011000700003
PMC3175468,21871113,10.1186/1471-2458-11-671
PMC3337729,21862887,10.1097/ALN.0b013e31822a2316
PMC3849758,21841792,10.1038/ncb2309
PMC3184360,21835182,10.1016/j.yjmcc.2011.07.018
PMC3139653,21811643,10.1371/journal.pntd.0001239
PMC3220310,21799133,10.1152/japplphysiol.01216.2010
PMC3109383,21789388,10.1590/S1807-59322011000500020
PMC3752599,21741606,10.1016/j.amjcard.2011.04.037
PMC3174788,21737826,10.1152/japplphysiol.00489.2011
PMC3180000,21727220,10.1113/jphysiol.2011.210880
PMC3179538,21690001,10.1109/TBME.2011.2159840
PMC3110781,21687674,10.1371/journal.pone.0020797
PMC3191076,21685273,10.1152/ajpheart.00233.2011
PMC3143274,21665499,10.1016/j.jmr.2011.05.007
PMC3192266,21659563,10.1136/bjsm.2010.079855
PMC3591478,21636322,10.1016/j.jsams.2011.05.001
PMC3701959,21606869,10.1249/MSS.0b013e31822432d4
PMC3121937,21594613,10.1007/s00114-011-0805-0
PMC3143203,21574893,10.3109/00207454.2011.574762
PMC3107438,21559796,10.1007/s10695-011-9498-8
PMC3182292,21546928,10.1038/oby.2011.109
PMC3137529,21527667,10.1152/japplphysiol.00334.2011
PMC3163767,21520007,10.1007/s00467-011-1887-9
PMC3081159,21514422,10.1016/j.ajpath.2011.01.056
PMC3076074,21490251,10.1242/jeb.052027
PMC3112559,21486813,10.1113/jphysiol.2010.204461
PMC3156653,21484760,10.1002/ajpa.21465
PMC3061986,21484034,10.1590/S1807-59322011000200004
PMC3218268,21437606,10.1007/s00421-011-1914-3
PMC3044560,21437452,10.1590/S1807-59322011000100026
PMC3087864,21420062,10.1016/j.amjcard.2011.01.021
PMC3109108,21419845,10.1016/j.freeradbiomed.2011.03.016
PMC3535268,21402103,10.1016/j.jneumeth.2011.03.007
PMC3046138,21386991,10.1371/journal.pone.0017007
PMC3079048,21366729,10.1111/j.1460-9568.2011.07633.x
PMC4460985,21349488,10.1016/j.amjcard.2010.12.022
PMC3081427,21316155,10.1016/j.burns.2010.12.021
PMC3283169,21278137,10.1152/ajpheart.00867.2010
PMC3090771,21246623,10.1002/mrc.2709
PMC3060373,21224234,10.1113/jphysiol.2010.201343
PMC3058897,21219246,10.1089/jwh.2010.2042
PMC3647689,21215309,10.1016/j.freeradbiomed.2010.12.035
PMC3017491,21214352,10.4085/1062-6050-46.1.61
PMC3069625,21212242,10.1152/japplphysiol.01084.2010
PMC3110990,21153659,10.1007/s00421-010-1758-2
PMC3062961,21129760,10.1016/j.metabol.2010.10.005
PMC3105266,21123852,10.1093/aje/kwq362
PMC3041869,21123363,10.1113/expphysiol.2010.055418
PMC3051392,21108628,10.1111/j.1476-5381.2010.01134.x
PMC3991475,21098782,10.1161/CIRCOUTCOMES.110.939371
PMC3085944,21083422,10.1089/ars.2010.3489
PMC3092926,21079989,10.1007/s00421-010-1719-9
PMC3043625,21062956,10.1152/ajpendo.00546.2010
PMC3253005,21051570,10.1152/japplphysiol.00907.2010
PMC3041468,21036777,10.1093/eurjhf/hfq187
PMC3217467,20972575,10.1007/s00421-010-1694-1
PMC3253010,20930125,10.1152/japplphysiol.00634.2010
PMC3005100,20884383,10.1016/j.resp.2010.09.011
PMC3036016,20803223,10.1007/s00586-010-1561-0
PMC3148148,20798968,10.1007/s10072-010-0396-0
PMC2993776,20732688,10.1016/j.jpeds.2010.07.007
PMC3823201,20477906,10.1111/j.1582-4934.2010.01085.x
PMC3153216,22069603,10.3390/toxins2040632
PMC3541829,21319623,10.2466/05.06.PMS.111.6.848-862
PMC3013094,21217817,10.1371/journal.pone.0014483
PMC3058311,21091609,10.1111/j.1751-7133.2010.00187.x
PMC2978011,21062183,10.4085/1062-6050-45.6.594
PMC2984455,21047400,10.1186/1471-2296-11-83
PMC2962920,20965381,10.1016/j.amepre.2010.07.015
PMC2978889,20960209,10.1007/s00395-010-0124-1
PMC2964609,20937116,10.1186/1479-5876-8-93
PMC2953473,20932466,10.1016/j.cardfail.2010.05.003
PMC2965727,20925920,10.1186/1471-2407-10-531
PMC3006409,20864556,10.1152/japplphysiol.00725.2010
PMC3006282,20852039,10.1152/ajpheart.00611.2010
PMC3049111,20847403,10.3233/JAD-2010-100768
PMC2996590,20846161,10.1111/j.1365-2249.2010.04240.x
PMC3444790,20831452,10.3109/02813432.2010.514136
PMC2935372,20830298,10.1371/journal.pone.0012595
PMC2932474,20801259,10.1016/j.apmr.2010.06.003
PMC3047620,20724843,10.4161/cc.9.17.12798
PMC2963322,20724560,10.1152/japplphysiol.00495.2010
PMC2974800,20692790,10.1016/j.jvs.2010.05.115
PMC2957383,20686173,10.1152/ajpregu.00347.2010
PMC2974202,20683609,10.1007/s00421-010-1586-4
PMC3279548,20682684,10.2337/db10-0245
PMC3006408,20651217,10.1152/japplphysiol.00116.2010
PMC2974413,20643908,10.1096/fj.10-157313
PMC2963332,20634355,10.1152/japplphysiol.00462.2010
PMC2938149,20625004,10.1104/pp.110.159145
PMC2944283,20606076,10.1152/ajpendo.00072.2010
PMC2922999,20605898,10.1093/humrep/deq172
PMC2954235,20566734,10.1093/gerona/glq109
PMC3033211,20529977,10.1177/0003319710369100
PMC3678910,20512997,10.1002/hep.23585
PMC2891696,20509967,10.1186/1471-2466-10-33
PMC3781016,20501808,10.1158/1535-7163.MCT-09-1098
PMC2897132,20488977,10.2522/ptj.20090316
PMC2989412,20465446,10.3109/02713681003597255
PMC2908447,20464413,10.1007/s00421-010-1497-4
PMC2919597,20448541,10.1038/oby.2010.98
PMC3292194,20440028,10.1123/japa.18.2.158
PMC3774425,20431020,10.1152/japplphysiol.01431.2009
PMC4780578,20430267,10.1016/j.jacc.2009.11.086
PMC3021301,20412642,10.4293/108680810X12674612014905
PMC2901984,20403976,10.1113/jphysiol.2009.186767
PMC2901705,20400540,10.1128/JB.01695-09
PMC4420018,20393357,10.1519/JSC.0b013e3181c7c677
PMC2923712,20390348,10.1007/s10695-010-9397-4
PMC2889641,20357179,10.1152/ajpcell.00298.2009
PMC2843744,20352122,10.1371/journal.pone.0009839
PMC2944919,20351592,10.1249/MSS.0b013e3181de2da7
PMC2886650,20348224,10.1152/ajpheart.00006.2010
PMC2920917,20348042,10.1289/ehp.0901533
PMC2871761,20335280,10.1093/toxsci/kfq084
PMC6647668,20333763,10.1002/jcla.20368
PMC2893798,20299525,10.1093/carcin/bgq063
PMC2816992,20210438,10.1117/1.3285584
PMC2859492,20207737,10.1074/jbc.M110.112094
PMC2842228,20206808,10.1016/j.jvs.2009.09.053
PMC2948628,20187283,10.1007/s00421-009-1290-4
PMC2823789,20174583,10.1371/journal.pone.0009292
PMC2853203,20150562,10.1152/japplphysiol.01355.2009
PMC2924952,20142781,10.1249/MSS.0b013e3181d479f2
PMC2913800,20133440,10.1152/japplphysiol.00865.2009
PMC2850529,20130830,10.1007/s00134-010-1754-3
PMC2904199,20110541,10.1152/japplphysiol.01291.2009
PMC2849965,20100740,10.1113/jphysiol.2009.181743
PMC2853196,20093670,10.1152/japplphysiol.00600.2009
PMC2885013,20061520,10.1161/CIRCHEARTFAILURE.109.879684
PMC2826172,20048199,10.1161/HYPERTENSIONAHA.109.135426
PMC2838634,20044472,10.1152/japplphysiol.01106.2009
PMC2838557,20044440,10.1152/ajpheart.00876.2009
PMC2806223,20010118,10.1249/MSS.0b013e3181ad7f17
PMC2822671,20007854,10.1152/japplphysiol.01083.2009
PMC2838638,19959767,10.1152/japplphysiol.00985.2009
PMC2895949,19952844,10.1249/MSS.0b013e3181bcab6c
PMC2822521,19923408,10.1152/ajprenal.00447.2009
PMC2806136,19915172,10.1152/ajpheart.00880.2009
PMC2804159,19861415,10.1074/jbc.M109.030130
PMC2807905,19843018,10.1111/j.1748-1716.2009.02053.x
PMC2799625,19821120,10.1007/s00421-009-1236-x
PMC3108360,19765066,10.1111/j.1540-8175.2009.00980.x
PMC2793394,19760432,10.1007/s00421-009-1195-2
PMC4335314,19616444,10.1016/j.ejcts.2009.05.030
PMC4808583,19602189,10.1111/j.1600-0838.2009.00972.x
PMC2752199,19806216,10.1371/journal.pone.0007355
PMC2768110,19533151,10.1007/s00360-009-0374-0
PMC2763263,20716911,10.4161/oxim.2.4.9415
PMC2950161,20121952,10.1111/j.1532-5415.2009.02499.x
PMC6515906,20057199,10.1159/000232586
PMC2796994,20003224,10.1186/1475-2840-8-62
PMC2786109,19951391,10.1186/cc8005
PMC2789719,19922666,10.1186/1532-429X-11-48
PMC2939201,19922049,10.3109/17477160902923341
PMC3379873,19858436,10.1001/archinternmed.2009.312
PMC2763073,19841705,10.1590/S1807-59322009001000008
PMC3774345,19833807,10.1152/japplphysiol.00958.2009
PMC2803631,19812356,10.1152/ajpregu.00381.2009
PMC2754502,19789403,10.1093/eurjhf/hfp116
PMC2793066,19776389,10.1152/ajpcell.00372.2009
PMC2781362,19717732,10.1152/ajpheart.00347.2009
PMC2795299,19717602,10.1128/JB.00801-09
PMC2732868,19706514,10.1073/pnas.0907786106
PMC2761626,19696408,10.1161/CIRCRESAHA.109.205310
PMC2817290,19692400,10.1098/rspb.2009.1135
PMC2780866,19690065,10.2337/db09-0393
PMC2767450,19686800,10.1016/j.biopsycho.2009.08.003
PMC3224577,19671187,10.1186/1423-0127-16-70
PMC2768062,19660694,10.1016/j.jacc.2009.01.080
PMC2906242,19643358,10.1016/j.cardfail.2008.12.015
PMC2761503,19637345,10.1002/cncr.24551
PMC2753769,19633871,10.1007/s00467-009-1259-x
PMC2710293,19603105,10.2119/molmed.2009.00057
PMC2820569,19590159,10.1159/000227804
PMC2756006,19589952,10.1152/japplphysiol.91654.2008
PMC2728793,19573883,10.1016/j.metabol.2009.04.018
PMC5749229,19561522,10.1097/HCR.0b013e3181ac7bcb
PMC3012006,19546374,10.1161/HYPERTENSIONAHA.109.134361
PMC4205105,19528334,10.1161/CIRCULATIONAHA.109.848382
PMC2945232,19523060,10.1111/j.1751-7141.2009.00027.x
PMC2690400,19521512,10.1371/journal.pone.0005869
PMC2696043,19519782,10.1111/j.1471-4159.2009.06055.x
PMC2742284,19491249,10.1113/jphysiol.2009.171199
PMC2711798,19470697,10.1152/japplphysiol.91568.2008
PMC2981452,19465709,10.1093/gerona/glp066
PMC2744295,19441128,10.1002/mds.22621
PMC2747076,19426893,10.1016/j.jstrokecerebrovasdis.2008.10.001
PMC2844341,19423997,10.1097/gme.0b013e31818c931f
PMC2899505,19390877,10.1007/s00586-009-1002-0
PMC2707499,19375437,10.1016/j.physbeh.2009.04.006
PMC2694230,19362142,10.1016/j.freeradbiomed.2009.04.006
PMC6653069,19353707,10.1002/clc.20313
PMC2692777,19342438,10.1152/japplphysiol.91102.2008
PMC2732568,19337745,10.1007/s00421-009-1042-5
PMC2682857,19336408,10.1074/jbc.M807992200
PMC2692774,19299574,10.1152/japplphysiol.90419.2008
PMC2692397,19293334,10.1152/ajpendo.90836.2008
PMC3970220,19242342,10.1097/CCM.0b013e31819cecd6
PMC2683964,19237430,10.1113/jphysiol.2008.164285
PMC2683962,19237429,10.1113/jphysiol.2008.164384
PMC2711794,19228987,10.1152/japplphysiol.91165.2008
PMC2672865,19218529,10.1124/jpet.109.150839
PMC2667455,19211823,10.3945/ajcn.2008.26938
PMC2678227,19204054,10.1113/jphysiol.2008.163691
PMC3085761,19190952,10.1007/s00395-009-0777-9
PMC2621344,19158951,10.1371/journal.pone.0004250
PMC2673779,19139048,10.1113/jphysiol.2008.160846
PMC2660248,19131481,10.1152/japplphysiol.90809.2008
PMC2660256,19112155,10.1152/japplphysiol.91502.2008
PMC2645834,19091749,10.1074/jbc.M806744200
PMC2670057,19047206,10.1113/jphysiol.2008.162271
PMC2735225,19041937,10.1016/j.freeradbiomed.2008.10.049
PMC2730185,18651368,10.1055/s-2008-1038744
PMC2692768,18420720,10.1152/japplphysiol.00914.2007
PMC2664269,19060991,10.1590/S1807-59322008000600003
PMC2626587,19055828,10.1186/1477-7525-6-110
PMC3056455,19033602,10.1123/japa.16.4.408
PMC3274554,19004156,10.4278/ajhp.07053050
PMC2766242,19001187,10.1161/HYPERTENSIONAHA.108.120212
PMC2905840,18990638,10.1109/TBME.2008.2001130
PMC3040031,18980921,10.1188/08.ONF.909-915
PMC2547869,18833312,10.4085/1062-6050-43.5.489
PMC2614581,18820026,10.1152/ajpheart.00728.2008
PMC2562002,18805104,10.1016/j.amjcard.2008.05.020
PMC2612475,18787091,10.1152/japplphysiol.90456.2008
PMC2585023,18780757,10.1152/physiolgenomics.90282.2008
PMC2557055,18772275,10.2522/ptj.20080072
PMC2664123,18719758,10.1590/S1807-59322008000400011
PMC2811277,18695606,10.1097/BCR.0b013e3181848b5d
PMC2505352,18638600,10.1016/j.amjcard.2008.03.069
PMC2657657,18625967,10.1212/01.wnl.0000317094.86209.cb
PMC2525868,18603061,10.1016/j.jtcvs.2007.12.024
PMC5298904,18590915,10.1016/j.yjmcc.2008.05.012
PMC2565482,18581671,10.1080/10790268.2008.11760715
PMC2998758,18566940,10.1682/jrrd.2007.02.0024
PMC2494841,18483171,10.1152/japplphysiol.00155.2008
PMC2494835,18483165,10.1152/japplphysiol.90401.2008
PMC2493587,18460597,10.1152/ajpendo.00580.2007
PMC2678573,18442634,10.1016/j.metabol.2008.01.005
PMC2664221,18438574,10.1590/s1807-59322008000200008
PMC2494806,18434437,10.1152/ajpregu.00069.2008
PMC3214275,18413421,10.1210/jc.2008-0368
PMC2453503,18407453,10.1016/j.jvs.2008.01.048
PMC2644031,18401467,10.1016/s0828-282x(08)70176-4
PMC2395039,18390663,10.1128/JB.00206-08
PMC2397462,18375388,10.1074/jbc.M800163200
PMC2464345,18372307,10.1113/jphysiol.2007.149401
PMC2693889,18369657,10.1007/S00421-008-0735-5
PMC2485232,18341680,10.1111/j.1365-2125.2008.03144.x
PMC2479567,18339690,10.1113/jphysiol.2008.152058
PMC2254195,18320061,10.1371/journal.pone.0001743
PMC2292423,18317727,10.1007/s00125-008-0949-4
PMC2780237,18309303,10.1038/oby.2008.16
PMC2292676,18294393,10.1186/1471-2466-8-3
PMC2465206,18292129,10.1113/jphysiol.2007.149781
PMC3071507,18290349,10.1007/978-0-387-74911-2_42
PMC2644568,18273487,10.1016/s0828-282x(08)70569-5
PMC2275168,18267208,10.1016/j.freeradbiomed.2007.09.011
PMC2485239,18242048,10.1016/j.bbi.2007.12.003
PMC2374881,18239932,10.1007/s00421-008-0684-z
PMC2268439,18227154,10.1128/MCB.00980-07
PMC2225551,18220083,10.1093/sleep/31.1.104
PMC2268430,18195045,10.1128/MCB.01479-07
PMC2323450,18082228,10.1016/j.neuropharm.2007.10.014
PMC2266960,18073312,10.1210/jc.2007-1524
PMC2295274,18057967,10.1007/s00586-007-0547-z
PMC3480213,18001745,10.1016/j.chroma.2007.10.063
PMC2375551,17991697,10.1113/jphysiol.2007.142109
PMC3289053,17975123,10.1152/japplphysiol.00731.2007
PMC2375555,17901124,10.1113/jphysiol.2007.143834
PMC3040511,17689963,10.1016/j.gaitpost.2007.07.001
PMC1134753,15377279,10.1042/BJ20041354
PMC2222609,18078520,10.1186/1475-2840-6-38
PMC2219995,18053143,10.1186/1472-6882-7-40
PMC2375521,17962330,10.1113/jphysiol.2007.143123
PMC2077293,17951433,10.1073/pnas.0704205104
PMC2040445,17940006,10.1073/pnas.0708365104
PMC2266873,17909409,10.1249/mss.0b013e31812e52b3
PMC1976551,17895968,10.1371/journal.pone.0000927
PMC2031996,17874697,10.1080/10790268.2007.11754615
PMC2031980,17874693,10.1080/10790268.2007.11754611
PMC2099399,17869432,10.1016/j.neuroscience.2007.07.038
PMC2693888,17767905,10.1016/j.cmet.2007.08.003
PMC2995493,17689560,10.1016/j.yjmcc.2007.06.013
PMC2039810,17661069,10.1007/s00421-007-0519-3
PMC2391174,17623631,10.1098/rsbl.2007.0121
PMC6672231,17596437,10.1523/JNEUROSCI.0445-07.2007
PMC2277242,17584832,10.1113/jphysiol.2007.132837
PMC2442863,17553773,10.1098/rstb.2007.2111
PMC2759326,17540534,10.1016/j.jvs.2007.02.037
PMC2584613,17530864,10.1021/bi700123s
PMC2442853,17475615,10.1098/rstb.2007.2100
PMC2442859,17472919,10.1098/rstb.2007.2107
PMC1932729,17449697,10.1128/AEM.02532-06
PMC1866229,17445257,10.1186/1471-2431-7-19
PMC2465440,17341588,10.1136/bjsm.2006.034934
PMC1820778,17331263,10.1186/1472-6963-7-36
PMC2075218,17317751,10.1113/jphysiol.2006.125112
PMC1945057,17300800,10.1016/j.yjmcc.2007.01.003
PMC1914232,17277937,10.1007/s00421-007-0398-7
