doi_suffix,mc_db,mc_db_text
s004210050615,False,False
biolsport.2018.74633,False,False
j.medengphy.2007.08.003,False,False
ajpendo.00598.2006,False,False
pes.2018-0129,False,False
s-0043-101913,False,False
journal.pone.0114418,False,False
fphys.2020.537389,False,False
s001250050277,False,False
s004210050173,False,False
apnm-2018-0596,False,False
s00421-015-3263-0,False,False
j.physbeh.2018.05.030,False,False
japplphysiol.01142.2002,False,False
s00421-019-04083-z,False,False
02640414.2020.1851927,False,False
j.1475-097x.2002.00428.x,False,False
ajpcell.00047.2020,False,False
a-0806-7537,False,False
s00421-018-3838-7,False,False
jsc.0000000000002522,False,False
s0002-9149_._96_._00527-9,False,False
apnm-2014-0080,False,False
ajhb.10162,"['mixing chamber', 'douglas bag']","['ttached to the wrist. heart rate was recorded every 5 sec and then averaged over 30 sec. throughout the test, the subject inspired room air through a low-resistance breathing valve. expired fractions of vo2 and vco2 were measured continuously from a MIXING CHAMBER by gas analyzers (provided by t. brutsaert) calibrated to gas standards before the test. oxygen was measured with an applied electrochemistry s-3a oxygen analyzer, (ametek, pittsburgh, pa, usa) and co2 was measured using a beckman lb-2 co2 analyzer ', 'iratory gas exchange have been used on adults in the laboratory (‘‘on-line’’ oxygen analyzers, brutsaert et al., 1999; mc murray et al., 1998; or metabolic carts, cicutti and jette´, 1991; cooper et al., 1984; rowland et al., 1997) and in the field (DOUGLAS BAG method, booyens and hervey, 1960; borghols et al., 1978; goldsmith and hale, 1971; katzmarzyk et al., 1996; and portable respirometers, billat et al., 2001; doyon et al., 2001). however, the methods are require complex equipment, or are not designed']"
ijerph182312359,False,False
srep42485,False,False
s-2000-8867,False,False
jappl.1988.64.1.451,False,False
j.exger.2018.10.015,False,False
j.cardfail.2005.06.430,False,False
mss.0b013e318217d439,False,False
j.resp.2017.01.012,False,False
jappl.1991.70.3.1016,False,False
ijspp.2018-0122,False,False
jappl.1999.87.1.111,False,False
jsc.0b013e3182260455,False,False
cpf.12133,False,False
026404199365650,False,False
j.metabol.2010.01.002,False,False
16501977-2306,False,False
j.resp.2006.11.004,False,False
jappl.2000.89.4.1387,False,False
jospt.2000.30.5.249,False,False
j.parkreldis.2018.04.014,False,False
ahs.v15i4.16,False,False
ajpregu.1999.277.5.r1274,['douglas bag'],"['a, but the fr was controlled with a high-fraction co2 gas inspiration (fico2 5 3.00%). the inspiratory gas for the normo and hyper trials contained 3% co2 and 21% o2 and n2 balance. in all trials, the subject inspired through a y-shaped valve from a DOUGLAS BAG ﬁlled with the gas. each subject completed two repetitions of each trial on different days. the order of the trials was randomized. 5 3.00%) to prevent the fall of petco2 the subjects breathed through a face mask connected to a hot wire ﬂowmeter (rm']"
jphysiol.2014.282863,False,False
journal.pone.0219741,"['mixing chamber', 'douglas bag']","[' of the MIXING CHAMBER. the equipment was switched on 30 minutes before data collection and calibrated before and after each test using the built-in automated procedures and according to the manufacturer’s recommendations. the ambient conditions were first recorded, follo', 'air is sampled continuously from the MIXING CHAMBER through a nafion tubing on the outside of the equipment connected to a nafion tubing on the inside of the equipment terminating at the analyzer inlets. ventilation is measured through a digital volume transducer (dvt) which is attached to the outlet', 'ournal.pone.0219741 july 24, 2019 18 / 20\n\x0cthe heart rate method for estimating oxygen uptake and its reproducibility 4. rosdahl h, gullstrand l, salier eriksson j, johansson p, schantz p. evaluation of the oxycon mobile metabolic system against the DOUGLAS BAG method. eur j appl physiol 2010; 109(2): 159–71. https:// doi.org/10.1007/s00421-009-1326-9 pmid: 20043228 5. boothby wm. a determination of the circulation rate in man at rest and at work: the regulation of the circulation. am j physiol 1915; 37: 3', 'and adjusted until no leakage occurred. for several subjects, a rubber insert was taped inside the top of the mask to prevent air leakage from the bridge of the nose. a tube (inner diameter of 35 mm) attached to the mask led the expired air into the MIXING CHAMBER. the measured variables were exported to excel for further processing. ergometer cycle. a manually braked pendulum ergometer cycle (828e monark exercise ab, vansbro, sweden) was used. before each experiment, the scale was zeroed while each subject s', 'cs 2 is presented as supporting information s7 and s8 methods. equipment and preparation stationary metabolic gas analysis system. a stationary metabolic gas analysis system (sms), the oxycon pro (carefusion gmbh, hoechberg, germany) was used in the MIXING CHAMBER mode for all metabolic measurements in the laboratory. the software used was jlab 4.53. in this system the concentration of oxygen is measured with a paramagnetic analyser and the carbon dioxide concentration with an infra-red analyzer. the expired ']"
japplphysiol.01280.2003,False,False
chest.120.1.93,False,False
s000711451500464x,False,False
j.1600-0838.2009.01077.x,False,False
phy2.13816,['mixing chamber'],"[' breathed quietly through a two-way non-rebreathing valve (#2700b, hans rudolph, kansas city, mo) connected to a customized metabolic cart. the cart consisted of independently calibrated pneumotachographs (#3813, hans rudolph, kansas city, mo) and a MIXING CHAMBER for expired gases connected to o2 and co2 analyzers (vacumed #17625 and 17630, vacumed, ventura, ca). heart rate (hr) was measured using a noncoded chest transmitter (t34, polar electro, kempele, finland). after 5 min of seated rest, subjects perfor']"
eurheartj_._ehx099,False,False
fj.201700827r,False,False
japplphysiol.00753.2010,False,False
s00421-003-0993-1,False,False
ep086304,False,False
j.1600-0838.2006.00563.x,False,False
qai.0000000000002353,False,False
s00421-022-04904-8,False,False
s0022-3476_._05_._81213-2,False,False
fphys.2019.01537,False,False
s-2007-964888,False,False
j.1398-9995.2008.01845.x,False,False
000093653,False,False
arm.2013.37.3.364,False,False
phy2.13802,False,False
jsc.0b013e3181e31287,False,False
japplphysiol.00144.2009,False,False
cen.13162,False,False
s00421-012-2334-8,False,False
1091367x.2011.568369,False,False
r-17525.1,False,False
japplphysiol.00456.2014,False,False
j.clnu.2005.11.007,False,False
fpsyg.2022.825738,['mixing chamber'],"['erred via bluetooth to a portable laptop (thinkpad, lenovo group ltd, beijing, china), where we used the manufacturer software (cardiopulmonary diagnostics software, cosmed srl, rome, italy) to monitor the measured values. the k5 analyzer was set in MIXING CHAMBER mode, which is found to provide valid results for tests to exhaustion when compared to a previously validated stationary cardiorespiratory analyzer (perez-suarez et al., 2018). prior to attaching the k5 to the participants, the analyzer was calibrat']"
adhm.201801593,False,False
jsc.0000000000000533,False,False
icb_._icx038,False,False
s0041-1345_._01_._02824-x,False,False
00005768-200103000-00017,False,False
j.jsams.2018.11.018,False,False
jsc.0000000000000527,False,False
0002-9149_._89_._90289-0,False,False
jsc.0b013e31823a3c6b,['douglas bag'],"['ical determinants of specialty of elite middle- and long-distance runners. j sports sci29:975-982, 2011. <? 32. rosdahl, h, gullstrand, l, salier-eriksson, j, johansson, p, and schantz, p. evaluation of the oxycon mobile metabolic system against the DOUGLAS BAG method. eur j appl physiol 109:159-171,2010. 33. schabort, ej, hopkins, wg, and hawley, ja. reproducibility of self-paced treadmill performance of trained endurance runners. int j sports med 19:48-51, 1998. 34. smith, dj. a framework for understandi']"
s-0031-1291364,False,False
ijspp.2015-0232,False,False
s00421-013-2694-8,False,False
s12020-014-0210-5,False,False
j.jelekin.2014.10.005,False,False
ijerph18020777,False,False
srep44590,False,False
japplphysiol.90743.2008,False,False
ajh_._hpw028,False,False
jpah.2014-0535,False,False
phy2.14374,False,False
jsc.0b013e31823f8b71,False,False
jcm11113122,False,False
s0015-0282_._97_._80078-7,False,False
j.jshs.2016.11.001,False,False
s-0030-1248286,False,False
j.1600-0838.2007.00754.x,False,False
hukin-2015-0155,False,False
mss.0b013e3181f1bf0d,False,False
fphys.2018.00919,False,False
h03-063,False,False
17461391.2018.1449892,False,False
s00421-008-0735-5,False,False
mss.0b013e31828f9bbb,['douglas bag'],"['icipants were unable to maintain the speed of the treadmill. verbal encouragement was given throughout the test. data collection\n\xa0 7\n\x0cparagraph number 7 expired air was collected during the last minute of each submaximal stage and analysed using the DOUGLAS BAG technique. the concentration of oxygen and carbon dioxide in the expired air samples was determined using a paramagnetic oxygen analyser (series 1400; servomex ltd, sussex, uk) and an infrared carbon dioxide analyser (series 1400; servomex ltd). exp']"
euhj.1997.0853,False,False
tnsre.2022.3166710,False,False
a-1236-3814,False,False
s40798-020-00246-x,False,False
j.cardfail.2010.05.003,False,False
0269215513492988,False,False
j.jsams.2012.12.008,False,False
journal.pone.0123101,False,False
apnm-2019-0637,False,False
heartasia-2012-010095,False,False
apnm-2016-0206,False,False
23120541.00153-2019,False,False
s12883-016-0686-0,False,False
0003319711429328,False,False
00008483-199811000-00006,False,False
bjsm.29.3.158,False,False
s-2004-817854,False,False
mss.0000000000002427,False,False
j.ypmed.2011.06.007,False,False
nu12092888,False,False
h96-016,False,False
ijerph17134636,False,False
j.1365-201x.1997.00204.x,False,False
japplphysiol.00415.2003,False,False
02640414.2016.1182199,False,False
j.amjcard.2008.05.020,False,False
s00592-020-01600-x,False,False
apnm-2021-0294,False,False
japplphysiol.00259.2002,False,False
s-2002-33737,False,False
01.jsm.0000158256.85664.8d,False,False
japplphysiol.00191.2014,False,False
fnins.2019.00051,False,False
00005768-200104000-00017,False,False
17461390802116708,['douglas bag'],"['admill belt. participants were encouraged to continue running for as long as possible in all tests. data acquisition oxygen uptake was determined every ~15 s during the ramp test and throughout the entire duration of the 400-m and 800-m runs using a DOUGLAS BAG technique. a whole number of breaths was always collected, and the actual period was never greater than 20 s or less than 10 s. repeat trials using this technique have shown good reliability (james et al, 2007b). repeat 800-m trials resulted in a bi', 'nal seconds of the 400-m run (fig. 1). we can therefore be satisfied that the primary 2ov\uf026 response is nearing completion in the exhaustive 400-m trial in our aerobically fit subjects. however, a potential limitation of the present study is that the DOUGLAS BAG technique, although based on short (~15 s) collections, would perhaps lead to an underestimation of the 2ov\uf026 attained during 13\n\x0cthe final seconds of the 400 m trial. the DOUGLAS BAG technique effectively ‘averages’ over a number of breaths, and cle']"
