done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_function,outlier_limit,Notes
TRUE,jci110399,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,jomh.2021.111,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,jospt.1994.19.3.140,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,FALSE,,,
TRUE,journal.pone.0108690,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,journal.pone.0113541,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,journal.pone.0125053,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"These measures and flow signals were integrated to yield 30-s averages of V_ E, tidal volume, respiratory rate, V_ O2, and carbon dioxide output (V_ CO2).",FALSE,FALSE,,,
TRUE,journal.pone.0154135,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"The raw breath-by-breath data were preprocessed to remove occasional, artifactual values resulting from, e.g., swallowing or coughing, by means of a procedure similar to that described by Lamarra et al. [35]. V’O2 responses from the bouts of repeated exercises were time-aligned to the onset of the exercise and interpolated on a second-by-second basis. The resulting data were then, for each subject, superimposed, averaged over the transitions of the exercise and, finally, averaged over consecutive 10 s time intervals, as in, e.g., Ref. [36], in order to reduce the noise.","[[' coughing'], [' swallow']]","['th-by-breath data were prepro-\ncessed to remove occasional, artifactual values resulting from, e.g., swallowing or coughing, by\nmeans of a procedure similar to that described by lamarra et al. [35]. v’o2 responses from the\n']",,,
TRUE,s1980-65742012000100011,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,1472-6793-4-1,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,abc.20190443,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,1980-6108.2016.4.24394,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,1806-9282.65.3.361,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,jspfsm1949.34.177,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,ajpendo.00084.2016,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,01.res.82.12.1312,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,hypertensionaha.109.135426,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,bf03018946,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,fphys.2021.755656,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,hcr.0000000000000581,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,422056,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,17461391.2018.1447019,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Oxygen consumption and HR were continuously collected during the trials. Kinetic data and physiological outcomes were calculated as an average value over 20 seconds of the steady state of the last minute.,,,,,
TRUE,bjhpa.12.3.03,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Ventilation-metabolic indicators can be monitored  for each breath-by-breath cycle. The data must be filtered at 30-second time  intervals due to a large amount of data, and the highest values are taken as the  maximum value of the indicator in a 30-second interval.",FALSE,FALSE,,,
TRUE,ccm.0000000000000854,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,01.cir.98.22.2390,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,1471-2350-11-84,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,jjphysiol.33.971,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,cep12028,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,ihj.35.301,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Peak VO2 was determined as the average of values obtained in the final 15 seconds of exercise.,,,,,
TRUE,jnnp.37.11.1236,TRUE,TRUE,TRUE,TRUE,TRUE,,Douglas bag,,,,,,
TRUE,1517-869220152103137534,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,jaha.118.008837,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,fphys.2021.683942,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,circheartfailure.113.000187,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,hrt.70.1.17,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,circheartfailure.110.944694,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Oxygen consumption (VO2) at peak exercise and at anaerobic threshold, carbon dioxide output (VCO2), minute ventilation (VE), and other exercise variables were computer-calculated breath by breath, interpolated second by second, and averaged over a 10-second interval.",FALSE,FALSE,,,
TRUE,2049-6958-9-20,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,hrt.70.3.247,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,ijms21145162,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"All measured and derived parameters [e.g., ventilatory equivalents for O2 and CO2 (V’E/V’O2 and V’E/V’CO2, respectively), end-tidal O2 and CO2 partial pressures (PETO2 and PETCO2, respectively)] were recorded and averaged every ten seconds.",FALSE,FALSE,,,
TRUE,archpedi.161.6.561,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,hrt.52.2.124,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,01.hyp.33.6.1385,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,1471-2202-14-73,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,fphys.2022.824154,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Metabolic data were smoothed using an 11-breath rolling average and the highest data point was recorded as VO2peak (ml·min−1 kg −1 ; Robergs et al., 2010). cal Graphics, St. Paul, Minn). To ensure that subjects reached their  V ̇ O2max with this protocol, they had to meet at least 2 of the fol- lowing 3 criteria: (1) maximal heart rate of more than 200/min;  (2) respiratory exchange ratio (V ̇CO2/V ̇ O2) more than 1.0; and  (3) a plateau in oxygen consumption. The subject’s oxygen con- sumption at a heart rate of 170 was recorded (V ̇ O2 (170)) if he or  she was unable to meet the criteria for a V ̇ O2max test.",FALSE,FALSE,,,
TRUE,13993003.01793-2018,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,jpr.s238718,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s12984-015-0099-0,TRUE,TRUE,TRUE,TRUE,TRUE,,,"VO2peak was de- fined as the highest mean oxygen uptake during 30 s  and expressed in liters per minute (L/min). cal Graphics, St. Paul, Minn). To ensure that subjects reached their  V ̇ O2max with this protocol, they had to meet at least 2 of the fol- lowing 3 criteria: (1) maximal heart rate of more than 200/min;  (2) respiratory exchange ratio (V ̇CO2/V ̇ O2) more than 1.0; and  (3) a plateau in oxygen consumption. The subject’s oxygen con- sumption at a heart rate of 170 was recorded (V ̇ O2 (170)) if he or  she was unable to meet the criteria for a V ̇ O2max test.",FALSE,FALSE,,,
TRUE,fphys.2018.01759,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,"Values of V’O2 were averaged over the last 2 min of each cadence interval, when V’O2 approximately reached a steady state. and expressed in liters per minute (L/min). cal Graphics, St. Paul, Minn). To ensure that subjects reached their  V ̇ O2max with this protocol, they had to meet at least 2 of the fol- lowing 3 criteria: (1) maximal heart rate of more than 200/min;  (2) respiratory exchange ratio (V ̇CO2/V ̇ O2) more than 1.0; and  (3) a plateau in oxygen consumption. The subject’s oxygen con- sumption at a heart rate of 170 was recorded (V ̇ O2 (170)) if he or  she was unable to meet the criteria for a V ̇ O2max test."
TRUE,j.neuroimage.2016.10.033,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,[['vo2 value was a \nstatistical outlier at greater than 3 standard deviations ']],"[' excessive head motion) and two \nyoung adults (one with excessive head motion, the other whose peak vo2 value was a \nstatistical outlier at greater than 3 standard deviations above the mean) were excluded from \nthe current analyses. the final sample consisted of 32 young adu']",,,
TRUE,bjsm.2008.046391,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,fphys.2019.00629,TRUE,TRUE,TRUE,TRUE,TRUE,,Douglas bag,,,,,,
TRUE,01.atv.15.10.1668,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
TRUE,fphys.2021.726414,TRUE,TRUE,TRUE,TRUE,TRUE,,Mixing chamber,,,,,,
TRUE,j.ehj.2004.04.034,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,j.freeradbiomed.2015.05.014,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Participant’s breath by breath V̇O2 data were initially checked for erroneous breaths (caused by coughing and swallowing). Breaths > 4 SDs away from the local mean were removed prior to interpolation. Breath by breath data for each cycling bout were time aligned and interpolated to provide second by second values.,"[[' cough', ' cough', ' coughing', ' coughing', ' coughing', ' coughing'], [' swallow', ' swallow', ' swallow', ' swallow', ' swallow', ' swallow', ' swallow', ' swallow', ' swallow', '\nswallow', ' talk'], [' errant', ' aberrant', ' aberrant'], [' local  mean', ' local  mean'], ['breaths.  these  breaths  can  be  caused  by  coughing  and  swallowing  and  were \n\n \n\n85 \n\n\x0cremoved  (lamarra  et  al.,  1987).  breaths  over  4  standard  deviations ']]","['\n\n- in the entero-salivary pathway was \n\ninitially  tested  by  having  participants  refrain  from  swallowing  their  own  saliva \n\n \n\n26 \n\n\x0c(webb  et  al.,  2008a)  or  by  spitting  post  no3\n\n-  suppleme', 've \n\nanaerobic  bacteria  occurs  within  the  mouth  (duncan  et  al.,  1995).  nitrite  is  then \n\nswallowed  where  some  no2\n\n-  is  converted  to  no∙  in  the  acidic  environment  of  the \n\nstomach  (b', '  by  facultative  anaerobic  bacteria  on  the  dorsum  of  the  tongue \n\n(duncan et al., 1995). on swallowing, the acidic environment of the stomach results \n\nin  no∙  formation  with  important  local  eff', 'articipant’s breath by breath v̇ o2 data were initially checked for erroneous breaths \n\n(caused  by  coughing  and  swallowing).  breaths  >  4  sds  away  from  the  local  mean \n\nwere removed prior to interpolation. breath by breath data for each cycling bout were \n\ntime alig', 'n et al., 1995) where bacteria on the tongue \n\nreduces  the  no3\n\n-  to  no2\n\n-  .  the  no2\n\n-  is  swallowed  and  some  of  the  no2\n\n-  is \n\nfurther reduced to no∙ in the acid environment of the stomach (', '& emphysema:  \n\nchronic  bronchitis  is  a  disease  defined  by  bronchial  hypersecretion  and  a  cough \n\nwhich  is  present  for  a  minimum  of  3  months  at  a  time  in  at  least  two  consecutive ', 'naerobic  bacteria  on  the  surface  of  the \n\ntongue  (duncan  et  al.,  1995)  and  subsequently  swallowed.  some of  the  swallowed \n\nno2\n\n- is reduced to no∙ in the acidic environment of the stomach, wi', 'a  robust  measure  of  the  o2  cost  of \n\nexercise.  towards  the  end  of  an  exercise  session  coughing  and  spluttering  as  you \n\nfatigue is common (lamarra et al., 1987). typically, 6 minutes of stea', 'juskiewicz, j. & cukrowska, b. 2012. protective effect \nof lactofermented red beetroot juice against aberrant crypt foci formation, genotoxicity of \nfecal water and oxidative stress induced by 2-amino-1-methyl', 'etes care, 21, 1230-\n1235. \n\nhart, g. w., slawson, c., ramirez-correa, g. & lagerlof, o. 2011. cross talk between o-\n\nglcnacylation and phosphorylation: roles in signaling, transcription, and chronic disea', 'man,  2006).  individuals  with  copd \n\ntypically  report:  exertional  breathlessness,  a  chronic  cough,  regular  sputum \n\nproduction, bronchitis and wheezing (gold., 2011). multiple factors lead to rel', '\n\n \n\n99 \n\n\x0cdata analysis  \n\nthe breath by breath o2 uptake (v̇ o2) data were initially inspected for errant breaths \n\n(e.g.  associated  with  coughing  and  swallowing),  with  values  lying  more  than  four \n\nsds  from  the  local  mean  being  removed.  the  breath-by-breath  data  were  linearly \n\ninterpolated  to  provide  second-b', 'ts \narrived 2.5h, 5 and 15 \ndays post \nsupplementation.  \n\nn/a \n\nn/a \n\nprotect against \nprecancerous aberrant \ncrypt formation.  \n↓oxidative stress \n\nyes \n\n- \n↑ no2\n- \n↑ no3\n \nvalues not provided \n\nn/a \n\nnox =', 'usa).  \n\nparticipant’s  breath-by-breath  v̇ o2  data  were  initially  checked  for  ‘erroneous’ \n\nbreaths.  these  breaths  can  be  caused  by  coughing  and  swallowing  and  were \n\n \n\n85 \n\n\x0cremoved  (lamarra  et  al.,  1987).  breaths  over  4  standard  deviations  from  the  local \n\nmean  were  removed.  for  each  individual  breath-by-breath  data  were  time ', 'ntation  (lundberg  and \n\ngovoni,  2004).  these  studies  suggest  that  by  preventing  the  swallowing  of  \n\nno2\n\n-,  the  beneficial  effects  of  no3\n\n-  supplementation  are  removed  due  to \n\ni']",,±4 SD,
TRUE,2052-1847-6-21,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,bjsm.10.1.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
TRUE,apnm-2014-0470,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,,,,,
TRUE,nu11020440,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bjn20031031,TRUE,TRUE,TRUE,TRUE,TRUE,,Douglas bag,,[['v˙ o2max)\nand cycled at a mean external mechanical power of 132\n(sd 2) w (corresponding to 57·3 (sd ']],['ng the 4 d. they ran at a mean speed of 8·8 (sd 0·1)\nkm/h (corresponding to 62·5 (sd 4·5) % running v˙ o2max)\nand cycled at a mean external mechanical power of 132\n(sd 2) w (corresponding to 57·3 (sd 4·7) % cycling\nv˙ o2max).\n\nbecause no signiﬁcant differences were found between\nthe well-trained sub'],,,
TRUE,nu11071494,TRUE,TRUE,TRUE,TRUE,TRUE,,Mixing chamber,,,,,,
TRUE,ejcn.2011.175,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,j.wem.2014.06.011,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Expired gases were continuously collected and averaged in 15-second intervals during the test, using a calibrated metabolic cart (ParvoMedics, Inc, Salt Lake City, UT).",FALSE,FALSE,,,This study uses pulse oximetry
TRUE,bjsm.24.3.201,TRUE,TRUE,TRUE,TRUE,TRUE,,Douglas bag,,,,,,
TRUE,036.102.2015.2.9,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Data for respiration gas exchange were obtained using a respiratory gas analyzer by the breath-by-breath mode (AEROMONITOR AE-310S, Minato Medical Science CO., LTD., Osaka, Japan). Ventilation (V̇ E) was measured by a hot-wire flow meter, and the flow meter was calibrated with a syringe of known volume (2 liters). O2 and CO2 concentrations were measured by a paramagnetic oxygen analyzer and photometric gas analyzer, respectively. The gas analyzer was calibrated by known standard gas (O2: 15.13%, CO2: 5.068%). Respiration gas exchange was measured continuously during rest, exercise, and recovery periods. Heart rate (HR) was recorded using a heart rate monitor installed in the respiratory gas analyzer. V̇o2 and HR were obtained breath-by-breath. In incremental exercise, breath-by-breath data were output as 20-s data [...] Breath-by-breath data for V̇o2 wereinterpolated into 1-s data using a three-dimensional spline in the present study

The 1-s data for TOI in the test period were analyzed by fast Fourier transform (FFT). In order to visualize the data of low frequency, a low pass filter was used for 1-sec V̇ o2 and 1-sec TOI. The pass frequency was set below 0.05 Hz. Coherence and phase difference between the two TOIs were calculated with 15 windows and 50% overlap.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",FALSE,FALSE,,,
TRUE,bmjopen-2015-010359,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,The VO2 peak is defined as the average oxygen consumption during the last 20 s of the incremental phase of exercise before attaining the limit of tolerance.,FALSE,FALSE,,,
TRUE,s004240100689,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bjsm.25.4.227,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
TRUE,s10047-016-0893-x,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,fphys.2019.00262,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,japplphysiol.00587.2015,TRUE,TRUE,TRUE,TRUE,TRUE,,,Individual V ̇ O2 max was determined as the highest O2 value averaged over 60 s.,,,,,
TRUE,bjha-2014-0023,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,The highest value of oxygen uptake that was sustained for 15 seconds obtained during the maximal effort was assumed as VO2max [18].,FALSE,FALSE,,,
TRUE,bf00421316,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,japplphysiol.00993.2003,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,
TRUE,jeb.00369,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,journal.pone.0118809,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,bf02844004,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s12350-016-0724-8,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,s12931-020-01350-y,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,jci109431,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s00421-003-0917-0,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,sj.ijo.0802779,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bme-141097,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bf03324567,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf00964120,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s00421-015-3180-2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,,,
TRUE,s12889-017-4237-4,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bf02527670,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s00421-009-1120-8,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,01.cir.80.4.863,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s12541-012-0077-4,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,01.str.3.4.441,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s004210100498,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,bf00449513,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s004210050508,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bf00864223,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bjsports-2013-092559,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,,,
TRUE,s11332-018-0480-z,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,1875399x02114010051,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,,,
TRUE,s00424-003-1020-4,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,bf00808445,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,pku.whxb20090934,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,s12020-013-9969-z,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s00421-010-1447-1,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s1047951109991090,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s1517-86922013000600011,TRUE,TRUE,FALSE,FALSE,,,,,,,,,
TRUE,jbc.m113.450353,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,jci152911,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,ab00584,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,14651858.cd012678.pub2,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf03167072,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf00236696,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf00421711,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s004210050337,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,1741-7015-9-74,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf00422845,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf00417773,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,sj.ijo.0801637,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,sj.ijo.0802845,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,sj.ijo.0801037,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,1351000214y.0000000105,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,s004210050488,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,jeb.151019,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,jeb.02440,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,j.msard.2022.103721,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,fendo.2020.531926,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s00421-006-0181-1,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,FALSE,,,
TRUE,mss.0000000000001204,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s0066-782x2002001200004,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,jsc.0000000000002034,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s0104-66322005000400001,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
TRUE,s00421-004-1175-5,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s00380-007-1016-7,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,bf00351042,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s40814-019-0459-9,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,
TRUE,s11255-020-02677-7,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,bf01318886,FALSE,TRUE,TRUE,FALSE,,,,,,,,,
TRUE,s0034-5687_._00_._00118-3,TRUE,FALSE,TRUE,FALSE,,,,,,,,,
