done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,time_bin_avg_nums,time_bin_surrounding_text,,outliers,Interpolation type,Interpolation time (s),Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,outlier_details,interpolation_details,avg_details,processing_details,Notes
TRUE,s00421-007-0519-3,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('every 5 s ', '5'), ('every 5 s.', '5'), (' 48 s over', '48')]","[' (blc) was measured (lactate pro, arkray, kyoto,\njapan).\n\nð\n\nrectal temperature (tre) was monitored every 5 s during\nthe entire test using a thermistor temperature probe (ysi\n701, yellow springs instrument, day', '). further,\nmuscle temperature (tm) was measured at a minimum\ndepth of two centimeters and recorded every 5 s.\n\nsince this measurement was invasive, measurements\nwere restricted to the constant intensity bout i', ' about half of the decrement in performance reported in the literature (a difference\nin ﬁnal time of 48 s over 20 km, tucker et al. 2004) could\nbe accounted for by the measured decrease in ge. to explain the en']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,s00421-013-2741-5,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,VO2peak was identified over the highest 30s period during the test,"[('over 30s.', '30'), ('averaged \n\nevery 15s.', '15'), (' 30s intervals', '30'), ('over the highest 30s ', '30')]","['training  i.e.  the  classical  form  of  hit  which  is \n\ncharacterised by bouts of all-out effort over 30s. this type of training is not feasible for many who are inactive \n\nor  who  have  chronic  condition', 'rials. during exercise, gas anal sis data was  olle ted  ontinuousl  with    o2     co2, rer and hr averaged \n\nevery 15s. within each protocol the two min cool down period was composed of cycling against no resistance. \n\n', 'do  and \n\nto pre ent sleeping.    o2 (l.min-1)     co2 (l.min-1), rer and ee (kj) were determined at 30s intervals (as pre-\n\ndetermined by software) over a 30 min period. for analysis, the first 10 min of data were', 'nger  maintain  pedal  cadence  at  50  re olutions  per   inute  ( p ). \n\n   o2peak was identified over the highest 30s period during the test. heart rate (hr) was measured during the test \n\nusing a telemetric heart rate']",,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,s00421-014-2883-0,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('during a 10-s,', '10'), ('over the 1-s ', '1')]","['s after the end of the mvc. \nafterwards, six h-reflexes (h sup) and six m-waves (msup) \nwere evoked during a 10-s, constant (20 % of the mvc of \nthe  familiarization  trial)  muscle  contraction.  finally,  six \nh-', 'r  voluntary  contractions, \nthe soleus or tibialis anterior root mean square (rms) was \ncalculated over the 1-s period of the maximal torque. raw \nsoleus rms values were normalized to m sup (rms/m sup \nratio). th']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,nu8080518,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,nu13124391,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,pc.2015.29,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Peak VO2 was defi ned as the mean of the two highest consecutive values of 15-s averages of VO2,"[(' 15-s averages', '15')]",['y continuous 12-lead ecg. peak vo2 was deﬁ ned as the mean of \nthe two highest consecutive values of 15-s averages of vo2. \nthe ve/vco2 slope was obtained by linear regression analysis of the data acquired througho'],,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,pes.24.2.187,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,phm.0000000000000108,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Breath-by-breath measurement of VO2 data (ml/kg/min) was collected and averaged into 30-second intervals to reduce variability,"[('averaged into\n30-second ', '30')]","['nd a 3.0-l syringe for flow.\nbreath-by-breath measurement of vo2 data (ml/kg/min) was collected and averaged into\n30-second intervals to reduce variability.\n\nresting energy expenditure\n\nresting energy expenditure, represente']",,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,s00394-019-02101-6,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,s00421-011-2129-3,TRUE,TRUE,TRUE,TRUE,TRUE,,,"Expired gases were collected and averaged in 15 s intervals during the test using a calibrated metabolic cart (Parvomedics, Inc., Salt Lake City, UT).","[('averaged in 15 s ', '15')]","[' of time in the last stage multiplied by the 35 w\nstage increment. expired gases were collected and averaged in 15 s intervals during the test using a calibrated\nmetabolic cart (parvomedics, inc., salt lake city, ut).']",,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,s00421-013-2767-8,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"VO2max was taken as the highest 30-s average of breath-by-breath data and confirmed when the corresponding respiratory exchange ratio was at least 1.1 and blood lactate was at least 7.5 mmol/l. PPO was interpolated from the average P/t slope (i.e., 15 W/min) and time point at exhaustion.","[('during  a  90-s ', '90'), ('during the last 15 s ', '15'), ('highest  15-s ', '15'), ('highest  30-s ', '30'), ('during  90-s ', '90')]","['a). \nmoreover,  increased  [carn]  did  not  affect  the  buffering \ncapacity  or  ph  disturbance  during  a  90-s  severe  cycling \nbout, which was contrary to our hypothesis. although hill \net al. supposed that in', ' until volitional exhaustion or a pedaling  cadence  dropped  below  60  rpm  for  three  seconds. \nduring the last 15 s of each stage and at exhaustion, bla \nwas measured at the finger (biosen c-line sport, ekf-diagnosti', 'mplete the exercise task \nwith minimal upper body motion. vo2peak in the fpt was \ndefined  as  the  highest  15-s  average  of  breath-by-breath \ndata.\n\n1 3\x0ceur j appl physiol (2014) 114:221–234 \n\n225\n\noxygen defic', 'erich jaeger gmbh, höchberg, germany). hr was measured  continuously.  vo2max  was  taken  as  the  highest  30-s \naverage  of  breath-by-breath  data  and  confirmed  when  the \ncorresponding  respiratory  exchang', 'followed  supplementation.  carnosine  was  assessed  via \nmr  spectroscopy.  energy  contribution  during  90-s  severe \ncycling was estimated from the o2 deficit. biopsies from  m. \nvastus lateralis were taken b']",,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,nu14010141,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('during the 3 s ', '3')]","['which was not observed with tdfi. \x0cnutrients 2022, 14, 141\n\n13 of 18\n\nfigure 7. peak force produced during the 3 s maximal voluntary isometric contraction of the right\nplantar ﬂexors after the 20 km time-trial for t']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,oem.34.2.126,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,oxfordjournals.eurheartj.a015352,TRUE,TRUE,TRUE,TRUE,TRUE,,Mass spec,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,pes.2018-0141,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,This is a review paper that compiled many data sets.
TRUE,physiolsci.rp011906,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('averaged over 5 s.', '5')]","['test. to accurately assess peak hr response to the\nsprints, hr was measured at every second and was averaged over 5 s. the highest averaged value was considered\nas the peak hr. the tsk was recorded using a thermometer ']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,ppul.21024,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Gas measurements were collected in the upright position before and during CPXT to 2 O V & peak, and during the first 10 min of recovery using a 10 s moving average.",,,,,,,time,rolling,10,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,psyp.12868,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,FALSE,FALSE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,s00360-012-0690-7,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,s00421-006-0327-1,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,The cardio-respiratory values were averaged over a 15 s period during the maximal graded test,"[(' 15 s periods', '15'), ('during the 30 s ', '30'), ('averaged over a 15 s ', '15'), ('averaged over a 15 s\n', '15'), ('period (15 s)', '15'), (' 15 s recover', '15'), (' 5 s period', '5'), ('intervals (30 s)', '30')]","['max of the day calculations\n\nthe _vo2max corresponded to the highest _vo2 attained\nin two successive 15 s periods for the maximal graded\ntest. it was judged that subjects had reached their\n_vo2max when three or mo', ' was given by an examiner\nmaking sounds at regular intervals (30 s) up to the end\n\nof the exercise. during the 30 s exercise and the 30 s\nactive recovery, subjects had to cover a distance\ndetermined according by thei', 'r) was continuously monitored (polar electro,\nkempele, finland). the cardio-respiratory values were\naveraged over a 15 s period during the maximal graded\ntest and mav + 1 tests, and a 5 s period for intermittent exercises', 'n of the time course of _ve; vt; fr,\n_vco2; and estimated paco2\n\n_ve; vt; fr, and _vco2 values were averaged over a 15 s\nperiod during iep and iea. then, the values were\naveraged over 10 periods, each corresponding to 10%', 'ce\ndetermined according by their own mav. during the\nrecovery period, a longer sound was made at midperiod (15 s) to inform the athletes of the remaining\ntime for the end of recovery. these two tests were\npreceded', 'during a 15sie\nintermittent exercise [15 s at 120% of maximal aerobic\nvelocity (mav) alternated with 15 s recovery] showed\nthat a passive recovery makes it possible to reach\n_vo2max and to increase tlim. currently', 'tory values were\naveraged over a 15 s period during the maximal graded\ntest and mav + 1 tests, and a 5 s period for intermittent exercises.\n\n_vo2max and _vo2max of the day calculations\n\nthe _vo2max corresponded ', '; fig. 1b). for these\nexercises, the running pace was given by an examiner\nmaking sounds at regular intervals (30 s) up to the end\n\nof the exercise. during the 30 s exercise and the 30 s\nactive recovery, subjects had']",,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,s00421-016-3379-x,TRUE,TRUE,TRUE,TRUE,TRUE,,Mixing chamber,pVO2 was averaged over the last minute of each work load of the lactate threshold test and pVO2peak was defined as the highest one-minute average attained during the MAP-test.,"[('during 15-second ', '15'), (' 20 s \nof  each', '20')]","['ach stage of the controlled  cadence  test.  pedal  force  and  kinematic  variables \nwere measured during 15-second periods, three times during each stage of the cadence controlled test. the subjects \nwere  not  awar', 'atic measurements. in order to measure muscle oxygen consumption, an ao was applied during the final 20 s \nof  each  stage  of  the  cadence  controlled  test.  the  participants continued pedalling during the ao.\n\n']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,journal.pone.0201598,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('overy hr 60 seconds ', '60'), (' 60 second recover', '60')]","['asurements of hr are taken: pre-test resting hr, hr immediately after performing the squats,\nand recovery hr 60 seconds post-test. the three hrs are then used to compute the ruffierdickson index (rdi) and ruffier index (', 'squat test [40]. for the recovery hr parameter, we\nfound that the difference between the peak hr and 60 second recovery hr was a significant\npredictor of _vo2max. in our feature development process, model performance f']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,journal.pone.0208452,TRUE,TRUE,TRUE,TRUE,TRUE,,,"VO2max was determined by the average of the two highest VO2 measurements (30 sec periods), and maximal aerobic power output (Wmax) was calculated as the mean power output of the last minute of the test.",,,,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,journal.pone.0249504,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('every 60 sec.', '60'), ('last 30 seconds ', '30')]","['ction [11, 45, 49];\n\niv. our approach was validated using a step protocol, with a workload increase every 60 sec.\n\ntherefore, further investigations including a larger number of subjects, a different sampling\n\nof ', 'ntge [1].\n\nhr e vo2 values corresponding at the two thresholds were reckoned as mean values of the\n\nlast 30 seconds of the workload.\n\nrecurrence quantification analysis method (rqa)\n\nrqa-based method is widely explai']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,jrrd.2007.09.0153,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[('during the 10 s ', '10')]","['2\n were determined. heart rate (hr)\nwas continuously monitored via electrocardiogram (ecg)\nsignals. during the 10 s immediately after exercise cessation  (during  end-expiratory  apnea),  we  noninvasively\nassessed c']",,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,jsc.0000000000003470,TRUE,TRUE,TRUE,TRUE,TRUE,,,,"[('every 2 seconds.', '2'), (' 60 sec recover', '60')]","['ed how many repetitions are completed until failure \n\nat a cadence of 30 sit-ups per minute, or one every 2 seconds. when the participant could no \n\nlonger touch their elbows to their knees for two consecutive repeti', 'ents. mcauslan (2013) also \n\ndetermined that for the females to complete the 10 sets of 30 sec work: 60 sec recovery during \n\nbr hiit, the br weight had to be reduced to accommodate the majority of female participan']",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,juoeh.8.11,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,mss.0000000000000880,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"In addition, breath-by-breath VO2 and VE were averaged over 10s periods to derive the OUES for each individual.","[('averaged over 10s ', '10'), ('highest average 30s ', '30')]","['usually the final 30s or within the final work load. in addition, breath-by-breath vo2 \nand ve were averaged over 10s periods to derive the oues for each individual. this \nmeasure has been established in healthy subjec', 'ng frequency (bfpeak), peak respiratory exchange ratio (rerpeak), \nand hrpeak were derived from the highest average 30s value obtained during the exercise \ntest, usually the final 30s or within the final work load. in ad']",,,,,time,bin,10,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,mss.0000000000001429,TRUE,TRUE,TRUE,TRUE,TRUE,,,"Gas exchange results were used to determine the VO2-peak, 134 which was defined as the average VO2 over the last 30 seconds of the exercise test.",,,,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,mss.0000000000002245,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,Peak power was recorded as the highest power output achieved and V̇ 122 O2peak was identified as the highest V̇ 123 O2 recorded over a consecutive 30 s average during the test.,"[('every 2 s ', '2')]","[' subsequent visits.  exercise commenced for 3 min at 0 w then power output \n\n117 \n\nincreased by 1 w every 2 s until volitional exhaustion, operationally defined as an inability to \n\n118 \n\nmaintain 60 rpm pedal ']",,,,,time,bin,30,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,journal.pone.0257549,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,jpah.2014-0535,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,"[(' 5-s  intervals', '5')]","['y \n\nfollowing the same dvd at home for the entire duration of the study. their hr was recorded \n\nat  5-s  intervals  (polar  team  system  1,  polar,  finland)  during  one  weekly  session,  and  they \n\nwere reques']",,,,,time,bin,60,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,jsc.0b013e3181876ad0,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,jsc.0000000000001521,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,V . 194 O2peak was considered the highest volume of oxygen (V . O2) obtained in any 10 s period with V . 195 O2peak more appropriately describing the ACCEPTED 7 end point of the test due to an absence of O2 plateau in all participants,,,,,,,time,bin,10,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,mss.0000000000000568,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Sub-maximal V ! O2 was determined via a final minute average for each stage. V ! O2max established via a rolling 30 s average, after eliminating values that are outside four standard deviations of the midpoint of a rolling 20 breath mean (attributed to ‘noise’; 30).","[(' 5 s intervals', '5')]","['k  diagnostic,  barleben,  germany).  heart  rate  was \nrecorded continuously throughout the test at 5 s intervals (polar s610, polar electro, kempele, \nfinland); 2) following a 10 min active recovery period of tre']",,4 SD,,,time,rolling,30,mean,whole,TRUE,FALSE,TRUE,TRUE,
TRUE,mss.0000000000001353,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"Expired gases were collected continuously, and ventilatory variables were calculated at 15-s intervals using a calibrated metabolic cart (TrueOne  2400 or TrueMax 2400; Parvo Medics, Sandy, UT).","[('during the last 30 s ', '30'), ('highest 15-s ', '15'), (' 15-s intervals', '15')]","[')\nwas measured by auscultation at every other workload and at\nthe end of the test. rpe was recorded during the last 30 s of\neach workload. research personnel provided verbal encouragement and support to assist participant', 'group.\n\nt\n\nwhen the analyses were performed using absolute and\nrelative v˙ o2peak (i.e., the single highest 15-s v˙ o2 value)\n\ninstead of v˙ o2max and included all participants who completed a treadmill test, the ', '5 mph/\n18%). expired gases were collected continuously, and ventilatory variables were calculated at 15-s intervals using a calibrated metabolic cart (trueoneò 2400 or truemax 2400;\nparvo medics, sandy, ut). the flo']",,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,nu12123911,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,
TRUE,journal.pone.0210216,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,The data were filtered every 15 seconds for further analysis,"[('every 15 seconds ', '15'), ('last 15 seconds ', '15')]","['sly during the test using a 12-lead electrocardiogram (c12x, cosmed, italy). the\ndata were filtered every 15 seconds for further analysis. the peak _vo2 was considered as the\nmean value in the last 15 seconds at the p', 'ltered every 15 seconds for further analysis. the peak _vo2 was considered as the\nmean value in the last 15 seconds at the peak of the incremental exercise and is presented in\nabsolute (ml/min), corrected for body we']",,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
TRUE,journal.pone.0210275,TRUE,TRUE,TRUE,TRUE,TRUE,,BBB,"During the test, oxygen uptake (VO2) was continuously measured by means of a breath-by-breath analyzer (Metalyzer 3B, Cortex, Germany) and the data were averaged every 15 s.","[('during the 15-s ', '15'), ('averaged every 15 s.', '15')]","['ent with a placebo. day-to-day\npre-exercise caffeine intake also produced higher peak cycling power during the 15-s wingate\ntests for ~18 days of intake, although wingate mean power was only increased on the first da', ' measured by means of a breath-by-breath analyzer (metalyzer 3b, cortex, germany) and the data were averaged every 15 s. in this graded exercise test, the wattage\nattained at exhaustion (wmax; aerobic peak power) and the']",,,,,time,bin,15,mean,whole,FALSE,FALSE,TRUE,TRUE,
