pmcid,pmid,doi
PMC6681588,31428225,10.1155/2019/3765643
PMC7523040,33005207,10.1186/s12986-020-00497-1
PMC8461976,34556146,10.1186/s12966-021-01199-4
PMC2278942,11711582,10.1111/j.1469-7793.2001.0305k.x
PMC2465142,17021003,10.1136/bjsm.2006.027615
PMC2995493,17689560,10.1016/j.yjmcc.2007.06.013
PMC2031980,17874693,10.1080/10790268.2007.11754611
PMC2614581,18820026,10.1152/ajpheart.00728.2008
PMC3108360,19765066,10.1111/j.1540-8175.2009.00980.x
PMC3280209,22355401,10.1371/journal.pone.0031880
PMC3488369,22451075,10.1007/s10616-012-9438-1
PMC3536957,22903168,10.1007/s00360-012-0690-7
PMC7293134,23391698,10.1016/j.ijcard.2012.12.102
PMC3978470,23941324,10.1186/ar4263
PMC3882940,24177693,10.1152/japplphysiol.00312.2013
PMC3988078,24736313,10.1371/journal.pone.0094990
PMC4096097,25031678,10.2478/hukin-2014-0012
PMC4245230,25426954,10.1371/journal.pone.0113884
PMC4587735,26418015,10.1371/journal.pone.0139279
PMC4732444,27293592,10.1093/conphys/cot008
PMC4901472,27293769,10.1186/s40557-016-0112-5
PMC4962071,27456910,10.14814/phy2.12864
PMC4977266,27547668,10.1186/s40064-016-2952-4
PMC5260088,27986837,10.14814/phy2.13065
PMC6837511,28249551,10.1080/13510002.2017.1296637
PMC5461287,28638349,10.3389/fphys.2017.00387
PMC5734440,29276588,10.1177/2050312117743672
PMC6191644,30364035,10.3389/fphys.2018.01415
PMC6524355,30959840,10.3390/sports7040082
PMC7242636,31738927,10.1016/j.chest.2019.10.044
PMC7144488,31883278,10.1002/clc.23324
PMC6939027,31909085,10.1016/j.omtm.2019.11.015
PMC7356720,32560431,10.3390/jcm9061897
PMC7707547,33259511,10.1371/journal.pone.0242738
PMC7701904,33312438,10.4330/wjc.v12.i11.526
PMC7767530,33371483,10.3390/nu12123911
PMC8236525,34195610,10.3389/fspor.2021.646369
PMC8388911,34439451,10.3390/antiox10081204
PMC8469445,34578819,10.3390/nu13092941
PMC8706924,34959943,10.3390/nu13124391
PMC1021037,1837626,10.1136/thx.46.11.824
PMC2399737,8497434,10.1136/pgmj.69.809.197
PMC2269458,10420025,10.1111/j.1469-7793.1999.0933p.x
PMC6654385,15298040,10.1002/clc.4960270707
PMC3444790,20831452,10.3109/02813432.2010.514136
PMC4041581,22364851,10.1016/j.jpeds.2012.01.036
PMC3379959,22424138,10.1186/1756-3305-5-50
PMC3622901,23596423,10.3389/fphys.2013.00080
PMC3875193,24399871,10.2147/CIA.S30048
PMC3907705,24550843,10.3389/fphys.2014.00034
PMC4088222,25009739,10.1186/2049-6958-9-34
PMC4346742,25539934,10.1152/japplphysiol.00759.2014
PMC4416285,25898830,10.1186/s12890-015-0035-x
PMC4514729,26217554,10.1186/s40064-015-1144-y
PMC4518594,26225130,10.1186/s12970-015-0092-9
PMC4616109,26504308,10.1589/jpts.27.2849
PMC4641341,26555762,10.1186/s12938-015-0099-0
PMC4868671,26784276,10.1249/MSS.0000000000000880
PMC5073122,27380030,10.1007/s00726-016-2282-4
PMC5451529,28270443,10.1152/ajpendo.00380.2016
PMC5609583,28970805,10.3389/fphys.2017.00686
PMC5710617,29218225,10.1093/conphys/cox066
PMC5862844,29600246,10.3389/fchem.2018.00063
PMC6070257,30067796,10.1371/journal.pone.0201048
PMC6352277,30634403,10.3390/children6010008
PMC6524377,31013585,10.3390/sports7040093
PMC6989300,31696666,10.1002/ehf2.12520
PMC6848386,31749711,10.3389/fphys.2019.01349
PMC7143158,32188027,10.3390/ijerph17061934
PMC7173991,32341801,10.1136/bmjsem-2020-000744
PMC7268479,32493387,10.1186/s12970-020-00357-6
PMC7322269,32597030,10.14814/phy2.14494
PMC7589610,33096792,10.3390/ijerph17207689
PMC7802461,33190133,10.1159/000509961
PMC7923763,33672531,10.3390/sports9020030
PMC8032972,33841183,10.3389/fphys.2021.647976
PMC8206117,34131157,10.1038/s41598-021-91618-0
PMC8416851,34143305,10.1007/s00421-021-04741-1
PMC8309708,34201932,10.3390/sports9070092
PMC8472124,34574691,10.3390/ijerph18189770
PMC8498586,34630155,10.3389/fphys.2021.734111
PMC8512101,34640689,10.3390/s21196369
PMC8622737,34833666,10.3390/s21227590
PMC8761385,35034205,10.1007/s00421-021-04853-8
PMC8997756,35409636,10.3390/ijerph19073951
PMC1724327,11375880,10.1136/bjsm.35.3.192
PMC2031996,17874697,10.1080/10790268.2007.11754615
PMC2365416,18475541,10.1155/S0962935193000456
PMC2908447,20464413,10.1007/s00421-010-1497-4
PMC3334640,22098761,10.1186/ar3519
PMC3353851,22510295,10.1186/1471-2393-12-30
PMC3544519,23065759,10.1152/japplphysiol.01107.2012
PMC3677975,23397151,10.1007/s00421-012-2583-6
PMC4014004,23525888,10.1177/0309364613481489
PMC3909150,24498121,10.1371/journal.pone.0087506
PMC3977973,24709823,10.1371/journal.pone.0093976
PMC4004506,24782684,10.1186/1550-2783-11-16
PMC4357457,25764321,10.1371/journal.pone.0119868
PMC4405815,25860019,10.1371/journal.pone.0122767
PMC8031621,26073606,10.1111/jch.12591
PMC4891667,27256514,10.1038/srep27329
PMC4919094,27336162,10.1371/journal.pone.0157257
PMC5012985,27606280,10.5535/arm.2016.40.4.725
PMC5033582,27657502,10.1371/journal.pone.0163389
PMC5291476,28158252,10.1371/journal.pone.0171553
PMC5532482,28743821,10.14814/phy2.13340
PMC6001357,29519582,10.1016/j.molmet.2018.02.009
PMC6531820,31156445,10.3389/fphys.2019.00504
PMC6651740,31284468,10.3390/ijerph16132390
PMC6934878,31883232,10.14814/phy2.14325
PMC7000457,32063866,10.3389/fphys.2020.00038
PMC7085788,32110939,10.3390/s20051268
PMC7357721,32255504,10.1111/ane.13250
PMC7312943,32545365,10.3390/ijerph17114174
PMC7470619,32908669,10.1186/s13102-020-00205-9
PMC7658700,33210000,10.1016/j.heliyon.2020.e05380
PMC8068973,33918616,10.3390/ijerph18083944
PMC8160181,34045613,10.1038/s41598-021-90834-y
PMC8415265,34483958,10.3389/fphys.2021.702439
PMC8607772,34868426,10.2478/hukin-2021-0104
PMC8915397,35259943,10.1098/rsbl.2021.0259
PMC1332474,9132210,10.1136/bjsm.31.1.41
PMC1724764,15039258,10.1136/bjsm.2002.004374
PMC1725099,16306499,10.1136/bjsm.2005.017806
PMC3654926,23691196,10.1371/journal.pone.0064319
PMC3971220,24363185,10.1007/s11999-013-3429-1
PMC4327368,25713678,10.2478/hukin-2014-0123
PMC4385700,25874024,10.1155/2015/804794
PMC4483443,26157265,10.1589/jpts.27.1571
PMC5504186,28744226,10.3389/fphys.2017.00485
PMC5579614,28758951,10.3390/nu9080820
PMC5803772,29029556,10.1093/ptj/pzx075
PMC3233540,22163272,10.1371/journal.pone.0027749
PMC6306454,30619011,10.3389/fpsyg.2018.02612
PMC6298450,30820178,10.2478/jomb-2018-0016
PMC6572307,31075968,10.3390/sports7050109
PMC7243200,32441408,10.14814/phy2.14442
PMC7764462,33321978,10.3390/life10120343
PMC7758979,33369253,10.14814/phy2.14650
PMC8618444,34822408,10.3390/metabo11110750
PMC8670818,34937964,10.5114/biolsport.2021.100359
PMC4759046,26884479,10.14814/phy2.12719
PMC6837471,27077457,10.1080/13510002.2016.1169622
PMC4841588,27104346,10.1371/journal.pone.0154135
PMC5433894,28072632,10.1249/MSS.0000000000001200
PMC5587270,28877225,10.1371/journal.pone.0184240
PMC5834933,29507824,10.7717/peerj.4403
PMC5997608,29896682,10.1186/s13568-018-0628-x
PMC6006534,29922380,10.1515/hukin-2017-0160
PMC6010423,29925868,10.1038/s41598-018-27614-8
PMC7294430,32414192,10.3390/s20102776
PMC7250735,32458557,10.14814/phy2.14450
PMC7287392,32547766,10.1093/conphys/coaa051
PMC1332156,8044492,10.1136/bjsm.28.1.38
PMC1332372,8799594,10.1136/bjsm.30.2.116
PMC4820333,15705987,10.1378/chest.127.2.495
PMC2442668,16979458,10.1016/j.amepre.2006.06.002
PMC2505352,18638600,10.1016/j.amjcard.2008.03.069
PMC3006282,20852039,10.1152/ajpheart.00611.2010
PMC3701959,21606869,10.1249/MSS.0b013e31822432d4
PMC2270003,10878113,10.1111/j.1469-7793.2000.00211.x
PMC1025304,8398495,10.1136/hrt.70.3.247
PMC4638342,26551321,10.1371/journal.pone.0142325
PMC4968829,27479009,10.1371/journal.pone.0160275
PMC6019177,29781568,10.1002/pbc.27113
PMC5773424,29354581,10.5535/arm.2017.41.6.1039
PMC6338373,30657773,10.1371/journal.pone.0210651
PMC6350957,30695080,10.1371/journal.pone.0210447
PMC5975719,27271253,10.1093/gerona/glw108
PMC6696766,31104054,10.1159/000499387
PMC6818024,31597504,10.1161/JAHA.119.012876
PMC3395574,22520831,10.1186/2045-9912-2-12
PMC6961523,32009696,10.1007/s10533-017-0367-0
PMC7877025,33568188,10.1186/s12966-021-01096-w
PMC3979774,24714585,10.1371/journal.pone.0094345
PMC8020047,33818006,10.14814/phy2.14815
PMC5819468,29472735,10.5114/biolsport.2017.69820
PMC5430126,28507165,10.14814/phy2.13275
PMC6204583,30207087,10.1002/jcsm.12334
PMC6431656,30936837,10.3389/fphys.2019.00242
PMC6919300,31867107,10.1093/conphys/coz095
PMC7246857,32397675,10.3390/ijerph17093317
PMC8000241,33815725,10.4103/ijpvm.IJPVM_258_18
PMC4759860,26900386,10.1186/s12970-016-0117-z
PMC7508371,32960920,10.1371/journal.pone.0239463
PMC8124559,33946255,10.3390/ijerph18094795
PMC8223710,34189070,10.5306/wjco.v12.i6.468
PMC177292,7545152,10.1128/jb.177.17.5122-5128.1995
PMC1332011,8130960,10.1136/bjsm.27.4.237
PMC1728626,9602665,10.1136/hrt.79.3.289
PMC1725050,16183772,10.1136/bjsm.2004.017236
PMC2585023,18780757,10.1152/physiolgenomics.90282.2008
PMC3048343,21403796,10.2147/IJGM.S15065
PMC3895187,24327174,10.1007/s00421-013-2783-8
PMC3884971,24454385,10.1155/2013/174541
PMC3944580,24744470,10.5604/20831862.1044220
PMC4608730,26474474,10.1371/journal.pone.0140875
PMC4627811,26517867,10.1371/journal.pone.0141256
PMC4819756,26825101,10.1007/s00421-015-3306-6
PMC4842974,27108697,10.1038/srep24714
PMC4975633,27401086,10.1007/s00726-016-2291-3
PMC5347950,27778342,10.1111/jfb.13195
PMC5843503,28923457,10.1016/j.jcf.2017.08.015
PMC5778955,29307865,10.1161/JAHA.117.006612
PMC5758716,29311671,10.1038/s41598-017-18320-y
PMC6212507,30416451,10.3389/fphys.2018.01465
PMC6853661,30535050,10.1093/gerona/gly276
PMC6448307,30988833,10.1186/s41021-019-0126-7
PMC6956070,31744192,10.3390/biology8040089
PMC6874152,31798459,10.3389/fphys.2019.01383
PMC6942473,31915477,10.2478/hukin-2019-0027
PMC7143325,32121570,10.3390/metabo10030087
PMC7279979,32512646,10.14814/phy2.14473
PMC7354086,32652803,10.14814/phy2.14457
PMC7437703,32843991,10.1136/bmjsem-2020-000765
PMC8086628,33004705,10.4103/2045-9912.296038
PMC7549205,33040733,10.1186/s12968-020-00664-6
PMC7673482,33207080,10.14814/phy2.14634
PMC7766125,33352863,10.3390/ijerph17249485
PMC8001752,33799558,10.3390/bios11030077
PMC8262010,34229719,10.1186/s13098-021-00693-w
PMC8698635,34943271,10.3390/biology10121357
PMC8950011,35335795,10.3390/nano12060980
PMC1025190,1467031,10.1136/hrt.68.11.473
PMC483696,8198895,10.1136/hrt.71.4.391
PMC1156714,8568657,10.1113/jphysiol.1995.sp020959
PMC1158690,8821150,10.1113/jphysiol.1996.sp021165
PMC2083103,16188959,10.1136/adc.2004.071241
PMC4376253,17095635,10.1152/japplphysiol.00853.2006
PMC2842228,20206808,10.1016/j.jvs.2009.09.053
PMC3024239,20453154,10.1177/1545968310364059
PMC3546037,22917272,10.1186/1476-4598-11-60
PMC3543670,23144313,10.1152/ajpheart.00714.2012
PMC4030108,24430435,10.2337/db13-0967
PMC4221259,25372404,10.1371/journal.pone.0112079
PMC4435815,25972217,10.14423/SMJ.0000000000000282
PMC4484666,26050073,10.1097/NPT.0000000000000095
PMC4555111,26225993,10.3390/nu7085272
PMC5137570,26449780,10.1179/2045772315Y.0000000052
PMC4885624,27274106,10.5604/20831862.1198626
PMC5216678,28078086,10.1093/conphys/cow067
PMC5316174,28239483,10.1186/s40779-017-0113-x
PMC8900621,28320258,10.1080/13510002.2017.1304195
PMC5819472,29472738,10.5114/biolsport.2017.69823
PMC5862813,29599724,10.3389/fphys.2018.00226
PMC6240583,30450826,10.14814/phy2.13918
PMC6289908,30548425,10.14814/phy2.13945
PMC6280294,30584532,10.1155/2018/2898546
PMC7319946,32592338,10.14814/phy2.14478
PMC7749247,33308809,10.1016/j.jshs.2019.02.002
PMC8611523,34840800,10.1093/conphys/coab016
PMC8661515,34889527,10.14814/phy2.15145
PMC8998503,35409907,10.3390/ijerph19074227
PMC8697357,35423858,10.1039/d1ra01079d
PMC1725284,16046343,10.1136/bjsm.2004.015248
PMC195561,16348681,10.1128/aem.58.4.1102-1109.1992
PMC3076146,20135131,10.1007/s00395-010-0087-2
PMC3804543,24204174,10.2147/IJWH.S49220
PMC4001759,24492839,10.1113/jphysiol.2013.267419
PMC3925446,24512719,10.1186/1758-5996-6-16
PMC4117565,25077484,10.1371/journal.pone.0103820
PMC4447797,25190069,10.1093/gerona/glu146
PMC6837578,25242065,10.1179/1351000214Y.0000000105
PMC4206434,25338085,10.1371/journal.pone.0110774
PMC4179935,25343025,10.1186/2046-7648-3-15
PMC4221684,25379031,10.1186/s12970-014-0051-x
PMC4270748,25521824,10.1371/journal.pone.0115308
PMC6152564,25811202,10.5144/0256-4947.2014.302
PMC4661031,26397972,10.1590/1414-431X20154692
PMC5376139,26832125,10.1080/10790268.2015.1117192
PMC5013023,27135629,10.1111/acel.12491
PMC4957490,27161030,10.1093/cvr/cvw095
PMC5104477,27832088,10.1371/journal.pone.0165433
PMC7783779,28718297,10.1177/1533317517720065
PMC5730697,29264264,10.1016/j.asmart.2016.06.001
PMC6176029,29899197,10.1539/joh.2018-0029-OA
PMC6089442,30102743,10.1371/journal.pone.0202264
PMC6164026,30231537,10.3390/ijms19092813
PMC6212288,30334958,10.1097/MD.0000000000012739
PMC6243106,30483156,10.3389/fphys.2018.01609
PMC6362382,30624536,10.1590/1984-0462/;2019;37;1;00017
PMC6425868,30930818,10.3389/fpsyg.2019.00535
PMC6587061,31258485,10.3389/fphys.2019.00730
PMC6837225,31824695,10.1098/rsos.190639
PMC7033257,32080237,10.1038/s41598-020-59430-4
PMC7181414,32189061,10.1007/s00421-020-04340-6
PMC7332772,32671034,10.3389/fbioe.2020.00622
PMC7459907,32784446,10.3390/ijerph17165743
PMC7862540,33098020,10.1007/s00421-020-04535-x
PMC7604469,33192480,10.3389/fnagi.2020.586286
PMC7739780,33344948,10.3389/fspor.2019.00024
PMC8120350,33742556,10.1002/ehf2.13219
PMC8554852,34706740,10.1186/s12968-021-00817-1
